Gene	Brain_Female1	Brain_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Ovary_Female1	Ovary_Female2	Testis_Male1	Testis_Male2
ENSXETG00000015063	12.16	15.56	18.42	25.37	10.34	12.18	13.93	17.98	16.06	15.65	40.2	27.85
ENSXETG00000030788	2.97	2.48	6.87	6.34	0.72	2.33	0.46	1.37	0	0.03	1.81	3.83
ENSXETG00000032527	1.26	1.99	0.99	2.3	3.29	3.81	3.8	4.37	1.17	2.16	1.59	3.29
ENSXETG00000016495	15.23	13.33	54.9	65.76	42.95	32.64	88.69	67.82	32.21	30.05	170.98	84.5
ENSXETG00000025754	0.12	0.15	0.6	1.8	3.52	3.62	15.31	14.82	3.62	12.87	1.2	3.88
ENSXETG00000005818	0.58	0.02	11.18	20.33	14.48	17.25	0	0	0.03	0	0.5	0.78
ENSXETG00000004962	2.28	1.67	5.98	7.16	7.07	6.32	3.64	5.34	14.52	30.92	4.38	6.87
ENSXETG00000028016	1.63	3.11	2.11	3.14	0.86	2.83	0.23	3.61	0.02	0	1.81	2.05
ENSXETG00000023401	3.56	2.21	18.83	6.32	11.31	8.35	32.87	17.6	0.21	1.22	8.67	8.07
ENSXETG00000026098	4.29	5.07	5.55	6.37	7.65	8.06	10.32	10.01	4.58	4.45	14.71	10.66
ENSXETG00000023889	0.91	0.52	1.35	1.9	10.82	15.28	6.14	12.85	1.58	3.45	2.7	1.56
ENSXETG00000000784	160.72	73.67	1.3	1.5	0.58	0.7	6.35	5.78	27.81	75	0.2	0.71
ENSXETG00000016881	2	3.71	2.84	2.5	2.93	2.58	3.56	3.61	1.05	3.65	1.18	3.45
ENSXETG00000034355	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025399	102.73	84.91	121.52	153.34	84.52	73.7	147.81	119.82	152.67	61.27	366.73	111.99
ENSXETG00000019114	14.36	13.27	22.88	27.3	27.39	30.7	38.41	35.73	0.83	3.44	5.67	5.24
ENSXETG00000008268	2.56	2.37	2.23	1.39	1.67	1.57	5.28	2.68	6.48	7.27	0.42	0.56
ENSXETG00000027754	9.38	13.58	7.92	7.43	5.74	4.74	4.19	5.75	10.87	4.77	4.81	4.52
ENSXETG00000017821	75.07	81.13	0.21	0.51	0.1	0.14	0	0.02	0	0	0.22	0.3
ENSXETG00000005376	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000007310	34.85	39.89	19.1	18.85	26.61	22.31	13.54	12.18	3.22	5.37	70.49	104.4
Locus_28368	0.65	0.67	2.07	4.45	1.28	1.98	1.19	1.75	0.77	4.12	0.2	1.57
CUFF.16051	3.23	2.55	0.71	1.55	0.88	1.72	0.39	0.58	0	0	0.27	0
ENSXETG00000025924	0.63	0.46	0	0.03	0.23	0.09	0.28	0.2	8.14	11.48	23.09	30.1
ENSXETG00000011885	16.29	21.43	0	0	0	0	0	0	0.02	0	0.77	1.37
ENSXETG00000021618	0.46	0.47	0	0	0	0	0	0	0	0	0.09	0.56
ENSXETG00000033051	0	0	0	0	0	0	0	0	0	0	0	0
Locus_155203	0	0	1.17	0.58	0.24	0	1.35	0.4	0	0.05	0.08	0.4
Locus_18818	0	0	0	0	0	0	0	0	0	0	1.05	0.78
ENSXETG00000002538	1.84	1.4	3.95	3.04	14.9	20.75	19.38	21.35	4.33	11.49	4.67	18.2
ENSXETG00000032340	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000011147	0	0	0	0	0	0	0	0	0	0.03	0.07	0.36
ENSXETG00000025109	2.7	2.24	0.11	0	2.31	3.43	0.37	0.29	0.14	0.09	6.8	26.38
ENSXETG00000027636	0.33	0.02	1.26	0.6	1.53	1.19	1368.24	2013.65	0.03	0.26	3.29	3.05
Locus_54797	0.55	0.27	0.11	0	0.45	0.78	0	0.06	0.02	0.05	3.63	7.27
ENSXETG00000030698	0.08	0	0	0	0	0	0	0	0	0	0.06	0.18
ENSXETG00000032892	27.83	39.76	1.57	26.46	0.25	1.12	1.04	0.76	0.08	0.13	1.14	3.24
ENSXETG00000002411	1.85	0.61	13.04	9.65	6.3	6.81	1.01	0.48	0.03	0.11	0.53	2.93
ENSXETG00000027466	1.59	1.35	2.16	2.35	1.92	5.66	1.8	2.94	17.25	13.86	2.72	3.34
ENSXETG00000010581	24.19	23.71	18.83	27.49	13.44	12.75	15.04	17.84	33.96	29.96	133.19	108.77
ENSXETG00000024163	26.66	31.85	16.67	29.43	2.78	4.73	1.15	1.74	1.89	1.57	3.98	3.75
ENSXETG00000032485	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000022059	0.3	0.27	0.25	0.06	0.31	0.34	0.85	0.75	0	0	0.12	0.13
Locus_71728	13.65	12.77	70.67	85.39	57.74	76.81	96.22	110.64	7.04	4.25	11.06	18.7
Locus_41039	1.58	0.61	0	0.28	0	0	0	0	0	0.04	0.05	0.05
ENSXETG00000021613	0.36	0.51	0.54	0.31	0.65	1.17	0.58	0.9	4.18	7.09	5.92	11.65
ENSXETG00000022304	20.64	29.65	0.33	0	0.03	0.1	0	0	0.82	2.05	0.58	0.67
ENSXETG00000011838	2.46	11.54	12.9	18.02	5.96	9.1	7.05	5.98	14.92	31.35	4.99	15.92
Locus_136751	0	0	0	0	0	0	0	0	0	0	53.65	11.06
ENSXETG00000021653	34.82	40.16	0.03	0.1	0.12	0.18	0.23	0.14	0.01	0	2.51	4.52
ENSXETG00000007690	11.68	10.59	6.15	8.56	14.79	32.8	57.54	76.68	1.43	0.83	10.28	7.82
ENSXETG00000018269	6.65	5.64	5.34	3.88	6.02	6.14	3.48	5.13	15.7	2.14	12.95	3.57
ENSXETG00000006245	20.89	21.96	48.89	40.27	36.64	39.68	24.4	18.41	37.79	41.49	22.39	15.34
ENSXETG00000026434	18.68	9	57.37	30.26	31.19	19.94	37.16	21.86	58.05	50.05	57.08	38.13
ENSXETG00000026561	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000020247	18.09	28.31	8.02	11.36	1.41	2.44	0.56	1.28	0.45	0.15	1.62	3.09
ENSXETG00000022490	0.05	0	0	0	0	0	0	0	0	0	0.23	0.13
ENSXETG00000014682	0.01	0	0.05	0.05	0.45	1.84	3.47	2.32	0.01	0.01	0.98	2.43
ENSXETG00000033309	0.39	0.12	11.42	14.87	11.09	10.64	2.77	1.44	0.39	2.67	2.48	3.17
ENSXETG00000010925	0	0	0	0	0	0	0	0	0	0	0	0
Locus_60971	0	0	0	0	0	0	0	0	0	0	0.94	1.1
ENSXETG00000026854	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000032138	0.02	0.02	0	0	0	0	0	0	0	0	0.36	1.14
ENSXETG00000020732	281.55	230.44	494.49	510.58	246.58	304.68	227.73	235.55	105.35	33.85	98.2	21.73
ENSXETG00000017918	14.47	12.73	15.28	18.23	14.02	14.99	15.87	17.53	23.5	13.66	29.81	15.5
ENSXETG00000015145	4.31	4.54	11.52	20.25	13.95	31.2	4.89	14.94	0.03	0.02	11.09	7.9
ENSXETG00000026583	18.28	16.58	23.87	23.27	16.8	19.23	20.55	19.91	15.69	39.46	11.25	25
Locus_187054	0	0	0	0	0	0	0.58	0	0	0	1.32	0.57
ENSXETG00000030289	0.15	0	0	0.28	0	0	0	0	0	0	0	0.19
ENSXETG00000022046	22.74	13.75	284.81	261.32	295.76	179.6	150.15	71.32	5.37	7.01	26.29	15.9
Locus_78641	0	0	0	0	0	0	0	0.44	0	0	0.68	1.03
ENSXETG00000018174	12.54	12.85	27.89	15.57	17.58	15.81	31.11	18.07	25.71	34.72	13.99	7.51
Locus_28505	0	0	0	0	0	0	0	0	0	0	6.35	6.92
ENSXETG00000030049	1.84	1.35	0	0	0.16	0.03	4.37	0.72	0	0	0.39	0.03
ENSXETG00000018292	1.04	1.15	2.48	4.11	0.95	1.93	0.7	1.49	1.03	1.61	9.79	20.07
ENSXETG00000005585	40.16	32.54	0.03	0.22	2.5	4.39	0.04	0.03	0.05	0.02	2.29	2.47
ENSXETG00000011532	6.86	7.46	11.1	12.16	9.47	8.64	14.07	10.96	15.88	15.98	9.26	10.62
ENSXETG00000032064	3.82	2.58	3.52	1.66	2.36	2.62	1.51	2.87	2.2	2.63	3.09	2.44
Locus_24206	0	0	0	0	0	0	0	0	0	0	7.78	4.89
ENSXETG00000002262	12.59	15.48	0.08	0.14	0.07	0.3	0	0	0	0	1.24	3.26
ENSXETG00000004760	13.74	14.68	0.25	0.45	1.68	2.12	0.24	0.44	0.01	0.02	0.58	1
ENSXETG00000030167	1.08	2.42	5.2	7.59	1.43	2.83	1.71	6.62	0.12	0.27	2.41	3.35
ENSXETG00000016228	15.05	16.66	0.16	0.15	0.3	0.38	0	0.02	29.91	16.62	0.89	0.86
ENSXETG00000017032	10.33	14.12	4.3	2.42	2.53	3.03	2.3	3.16	0	0	1.63	1.76
ENSXETG00000024316	0.62	1.42	0	0	0.2	0.2	0	0	0.11	0.13	0.38	2.2
ENSXETG00000032263	0	0	0	0	0	0	0	0	0	0	0.34	0.4
ENSXETG00000005788	0	0	0	0	0.03	0.14	0	0.05	0	0	0.03	0.24
ENSXETG00000025262	0.13	0	0.12	0	0.64	0.98	825.38	1521.16	0.32	0.53	0.99	1.72
ENSXETG00000032505	0	0	0	0	0	0	0	0	0	0	0	0.01
ENSXETG00000031000	0.34	0.42	0.39	0.09	0.55	0.59	0.45	0.3	28.82	38.75	82.78	107.82
ENSXETG00000012962	5.14	5.39	1.87	0.86	2.82	2.22	2.39	1.02	5.7	11.26	4.84	5.39
ENSXETG00000008822	12.62	12.27	10.19	11.56	19.86	16.45	50.43	49.05	2.13	2.35	17.47	16.71
ENSXETG00000011118	23.98	21.65	34.67	32.22	19.65	18.96	9.27	7.89	13.4	18.2	19.67	17.87
ENSXETG00000030466	0.39	0.79	0.13	0.13	0.16	0.28	0.27	0.73	1.29	0.81	2.6	2.33
ENSXETG00000033877	93.25	97.28	0.17	0.21	1.5	2.37	0	0	0.02	0.07	0.27	0.6
ENSXETG00000023341	16.49	17.6	4.35	3.82	9.95	12.4	8.03	7.46	10.67	17.4	2.27	3.71
ENSXETG00000014805	10.15	9.94	13.48	14.53	21.42	17.59	25.21	22.48	12.57	2.14	28.11	6.24
Locus_159816	0	0	0	0	0.22	0	5.42	0.73	0	0	0.28	0.24
Locus_32336	0.52	0	0	0	0	1.17	1	1.47	0.14	0	0.09	0
Locus_31949	16.12	6.58	0.8	0.4	2.77	5.45	0.44	0.16	0.13	0.06	1.14	0.35
ENSXETG00000017148	0.9	0.5	1.38	2.19	1.13	2.1	1.25	1.04	0	0.02	4.1	5.82
ENSXETG00000031482	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000019380	3.87	0.27	0	0.03	0.39	0.34	21.87	27.29	0.02	0.11	2.09	4.62
blastnMouse.ENSMUSG00000090886	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000001905	1.32	1.4	3	1.61	6.09	3.51	4.32	2.43	0.01	0.01	2.26	2.73
ENSXETG00000016135	0.06	0	0	0	41.56	17.97	25.66	44.91	0	0	0.06	0.09
ENSXETG00000013900	5.71	3.4	46.46	54.43	13.49	20.86	2.82	2.17	0.1	0.53	4.24	6.38
ENSXETG00000009465	8.33	8.71	7.27	7.98	12.71	14.39	8.48	8.94	0.98	1.02	33.88	71.18
ENSXETG00000017115	4.13	8.39	0.84	0.57	0.97	0.69	0.12	0.34	0.78	0.56	1.54	4.09
ENSXETG00000011266	2.81	0.93	0	0	1.23	62.45	0.14	30.88	0.2	4.9	0.46	1.12
ENSXETG00000019652	0.29	0.13	0.05	0	16.39	11.42	3.83	4.27	0.02	0	2.17	0.87
ENSXETG00000009446	5.97	4.22	2.89	3.31	40.43	14.58	184.42	40.16	7.16	8.35	1.81	1.62
ENSXETG00000016395	10.27	10.77	0.19	0.15	3.18	4.04	0	0	0.17	0.38	0.1	0.35
ENSXETG00000008304	0	0	0	0	8.3	1.33	0	0	0	0.03	0.6	1.07
blastnPan.Locus_93930	0	0	0	0.38	0	0	0	0	0	0	0	0
ENSXETG00000011110	0.74	0.48	0.07	0	0	0	0	0	0	0.02	0.61	1.36
ENSXETG00000021382	7.26	5.13	13.74	12.13	25.94	23.7	22.46	22.65	46.03	39.14	80.67	41
ENSXETG00000021575	9.39	10.11	6.92	6.96	8.47	7.48	7.18	6.08	12.87	16.83	21.49	25.13
ENSXETG00000010505	1.05	0	0.97	2.02	0.93	3.12	0	0	0	0	0.12	0.65
ENSXETG00000018516	46.67	47.68	29.65	40.16	53.17	44.05	53.84	41.69	69.21	40.5	114.22	40.04
ENSXETG00000007504	11.06	11.9	16.22	12.79	12.94	9.58	8.99	7.25	7.13	3.37	7.59	5.05
ENSXETG00000034200	21.24	23.35	1.1	2.72	0.09	0.23	0	0	0.01	0.01	0.75	0.79
ENSXETG00000008680	41.74	26.52	0.74	1.39	0.23	0.3	0	0	0	0.01	0.56	1.21
Locus_9536	0.42	0.38	0	0	0	0	0	0	0	0	1.51	1.44
ENSXETG00000033914	5.97	5.83	0.97	0.99	0.69	0.93	1.84	1.53	0.02	0.06	1.87	4.04
ENSXETG00000025141	0.04	0	0.07	0	13.45	8.36	13.97	3.61	2.8	5.8	0.29	0.86
ENSXETG00000001777	222.96	242.76	160.98	182.05	137.08	144.63	164.67	163.03	89.11	61.89	147.65	78.86
Locus_46437	0	0	0	0	0	0	0	0	0	0	1.24	7.27
ENSXETG00000002859	75.08	74.81	46.11	47.38	41.36	44.45	37.17	35.78	131.27	53.29	39.83	13.97
ENSXETG00000017616	2.13	1.14	1.16	0.57	2.72	3.92	15.58	10.14	0.27	0.25	29.98	19.31
ENSXETG00000016732	2.37	0.79	334.29	315.92	30.13	26.65	1.65	1.41	0.26	0.28	18.07	15.22
ENSXETG00000006267	17.17	19.78	8.74	9.93	7.43	9.11	17.8	25.42	5.69	6.74	5.55	7.13
ENSXETG00000004471	9.24	8.47	18.03	14.79	16.01	12.97	19.84	13.86	20.61	103.08	12.98	37.97
ENSXETG00000032821	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000017234	4.6	4.54	14.55	12.07	14.16	13.55	14.06	19.19	10.52	30.31	10.2	12.99
Locus_183219	0	0	2.1	0.21	0.91	0.63	4.33	0.85	0.06	0	0.57	0.07
ENSXETG00000023146	102.7	129.02	98.13	160.73	35.63	36.91	32.76	25.53	24.33	20.31	37.17	33.22
ENSXETG00000005731	1.42	1.4	0	0	0.03	0.03	6.45	10.76	0	0	0	0.07
ENSXETG00000022536	11.74	13.32	18.64	20.61	20	15.87	9.52	12.33	0.46	0.63	231.79	94.04
ENSXETG00000032002	5.31	3.93	0	0	4.12	2.7	0.27	0.2	0.17	0.17	2.49	2.28
ENSXETG00000031194	29.21	27.18	7.92	7.39	16.1	19.1	3.86	5.5	21.83	13.03	7.14	5.09
ENSXETG00000001637	24.39	26.83	15.04	16.77	16.95	13.34	16.06	11.35	12.45	16.39	50.33	58.81
ENSXETG00000007222	53.2	59.37	0.1	0.15	0.06	0	0	0	0	0	1.8	2.34
ENSXETG00000020212	13.05	10.91	11.91	9.34	13.44	12.27	20.25	14.81	35.54	47.18	8.56	5.21
ENSXETG00000021140	0.11	0.06	0.16	0	183.11	57.79	579.53	387.2	21.1	13.16	1.15	1.57
Locus_167891	0	0	0	0	1.8	1.61	0.67	0.49	0	0	0	0
ENSXETG00000015247	19.58	16.36	51.67	51.48	33.71	26.73	22.61	15.84	7.44	9.3	34.34	30.57
ENSXETG00000019254	1.38	0.7	0	0.06	5.29	4.1	0.63	0.13	0.02	0.05	0.43	0.18
ENSXETG00000016179	5.44	7.74	10.01	9.29	2.65	2.09	2.26	4.5	7.4	22.91	2.1	7.38
ENSXETG00000021501	21.89	31.58	9.57	8.07	3.69	3.36	3.22	3.29	12.46	4.73	4.37	4.04
ENSXETG00000021642	14.5	15.45	11.65	10.52	10.72	10.98	23.49	14.32	39.67	45.75	38.16	79.17
CUFF.61979	0	0.84	0.43	0.86	0.81	0	0	0	0	0	0.17	0
Locus_87331	0.47	0.13	1.54	0.2	0.42	0.12	1.57	1.36	0	0.02	0.55	0.57
ENSXETG00000002583	25.88	25.42	68.26	74.84	45.47	42.73	41.17	46.85	43.61	46.22	39.87	26.52
Locus_88741	0	0	0	0	0	0	0	0	0	0	2.26	5.03
Locus_78677	1.21	1.2	0.56	0.67	6.39	8.19	0.62	1.25	1.94	9.14	0.3	1.17
ENSXETG00000012852	0.44	0.26	0.8	0	0	0	0	0	0.6	0	0.52	0
Locus_9641	0.55	1.47	1.68	1.33	2.09	2.65	6.02	3.76	0	0	0	0.57
ENSXETG00000019779	10.44	13.1	4.36	3.18	9.81	7.05	12.94	6.71	25.86	34.68	1.82	3.23
ENSXETG00000032959	0.16	0.14	9.85	8.8	1.03	0.94	0.1	0.22	0.02	0.17	2.24	2.36
ENSXETG00000031874	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000008137	7.04	7.62	5.94	7.69	3.8	2.73	3.72	4.57	2.62	5.77	9.16	10.17
Locus_11958	0	0	0	0	0	0	0	0	0	0	4.02	1.66
Locus_137374	0.38	1.58	0	0	0	0.14	0	0	0	0	0.09	0.31
ENSXETG00000017560	2.17	3.27	2.88	7.47	1.39	4.85	4.41	5.85	1.75	5.52	8.51	33.83
ENSXETG00000005769	25.47	27.12	54.66	62.52	47.44	40.83	69.92	50.94	62.22	69.01	62.82	64.94
ENSXETG00000021450	0.1	0.09	0.04	0	0.19	0.23	0.11	0	0.06	0.1	0.27	0.25
ENSXETG00000007683	0	0	0.17	0	30.12	36.04	36.34	52.2	0	0	0	0.06
ENSXETG00000030799	15.97	11.48	3.51	2.99	25.72	25.12	2.63	2.96	0.02	0.02	4.85	3.68
ENSXETG00000007752	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000019145	0.03	0	0	0.06	0.07	0.07	0.16	0.06	0	0	0	0
Locus_182350	0.62	0	1.46	0.48	1.01	0.39	0.89	2.8	0.54	0	1.45	0.99
ENSXETG00000029995	299.39	344.83	158.6	144.43	73.69	99.68	56.59	51.55	25.27	8	89.15	33.48
ENSXETG00000031379	1.06	0.48	7.89	4.57	42.34	25.55	5.06	9.65	0.04	0.04	0.04	0.08
ENSXETG00000016060	3.35	4.46	13.47	14.02	5.53	7.15	4.37	5.72	3.86	6.55	12.76	24.12
ENSXETG00000013850	18.9	17.91	34	36.41	20.6	17.95	27.56	18.05	12.33	17.07	14.2	14.43
ENSXETG00000002351	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000027251	138.22	39.59	439.93	620.97	415.89	254.61	37.53	37.82	655.57	568.76	97.59	90.4
ENSXETG00000024649	15.44	16.41	12.38	18.66	9.95	17.29	11.37	15.91	16.99	34.38	8.12	19.9
ENSXETG00000030518	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000014523	9.98	10.1	8.15	9.36	4.04	4.46	2.38	2.88	29.86	18.5	11.9	4.09
ENSXETG00000018088	26.61	20.25	36.1	46.54	52.92	40.66	55.06	47.76	29.27	34.74	38.24	27.54
ENSXETG00000031905	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000009682	33.29	36.72	27.92	26.81	26.88	24.24	26.76	29.11	20.85	14.8	18.44	18.58
ENSXETG00000033300	52.23	64.34	0	0.21	0	0.04	0	0	0	0.02	0.25	0.1
ENSXETG00000019016	0	0	0	0	0.04	0	0	0	7.31	21.7	0.02	0.28
ENSXETG00000022748	4.02	2.89	0	0	0	0	0	0	0.03	0.07	0.06	0.26
ENSXETG00000026609	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000017464	3.31	1.54	2.79	1.97	3.1	3.91	2.73	2.09	7.46	9.91	2.88	1.91
ENSXETG00000025477	21.39	21.33	13.34	14.64	8.98	10.62	5.04	7.67	4.73	6.48	11.88	13.77
ENSXETG00000009698	23.52	21.69	29.64	23.49	28.65	24.41	54.52	42.59	69.58	41.64	40.58	13.76
ENSXETG00000021181	14.82	11.29	0.41	0.47	0.32	0.48	0.28	0.21	0.01	0	0.68	1.16
ENSXETG00000030784	15.19	8.32	26.77	26.17	17.37	12.5	11.65	6.24	4	6.56	17.11	21.03
ENSXETG00000023707	0.22	0.3	0.65	0.08	12.52	20.18	0.22	0	0.06	0	0.66	1.45
ENSXETG00000001811	1.57	2.65	0.55	0.38	0.13	0.02	0	0	0.82	0	0.32	0.78
ENSXETG00000031639	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000008472	15.47	12.68	92.65	80.79	7.23	6.78	17.3	5.17	8.19	22.36	52.56	129.96
ENSXETG00000032023	2.53	2.46	2.01	1.5	3.71	2.8	2.63	1.74	6.53	1.99	1.09	2.35
ENSXETG00000013568	15.41	14.44	17.24	15.14	12.84	10.61	11.74	13.39	32.61	31.64	28.59	20.81
ENSXETG00000009976	1.92	1.85	2.82	1.43	7.85	11.88	5.48	3.25	4.27	2.42	10.79	5.86
ENSXETG00000002104	3.67	4.53	0	0.05	0	0.06	0	0	5.42	8.19	6.65	5.54
Locus_120727	0.16	0.14	0	2.05	0.55	0.36	0.41	0	0.08	0	1.14	1
ENSXETG00000025413	2.75	2.39	2.56	2.66	10.19	8.64	6.99	6.53	2.27	5.14	5.1	12.44
ENSXETG00000015782	14.21	13.5	12.44	10.19	9.07	8.4	5.62	4.44	4.05	5.45	5.33	5.96
ENSXETG00000007538	9.84	11.3	6.25	5.36	2.08	2.47	1.67	1.49	1.24	1.77	2.79	6.02
ENSXETG00000033843	20.5	13.79	49.33	50.61	89.34	49.57	50.23	36.3	10.57	7.28	9.66	8.5
ENSXETG00000002409	80.43	61.8	76.66	73.14	51.42	57.66	54.86	64.4	6.38	5.06	64.8	36.2
ENSXETG00000003938	11.98	14.47	0.08	0.06	9.38	6.64	0.31	0.28	0.41	0.42	4.02	3.65
ENSXETG00000017302	8.1	7.09	58.3	74.81	49.2	36.11	19.51	22.7	22.93	68.27	22.6	34.54
ENSXETG00000024076	13.8	14.78	23.84	19.27	28.64	16.04	26.35	14.85	17.37	19.75	27.25	15.07
Locus_139215	0.49	0.88	2.4	1.49	1.87	2.73	2.49	1.22	0.08	0.9	5.48	29.06
Locus_186739	0.57	1.37	0	0	0	0.21	0	0	0	0	0.96	0.59
ENSXETG00000001434	4.58	6.4	13.05	9.44	9.05	8.52	8.79	10.15	7.94	7.56	9.65	9.85
Locus_2338	0	0	10.78	12.75	0	0	0	0	0	0	0.8	0
ENSXETG00000018124	3.41	0	0	0	0.12	0	8.91	6.18	0	0	0	0.06
ENSXETG00000007200	15.63	18.47	14.62	12.52	41.61	22.03	19.61	15.84	5.18	13.09	6.63	6.87
Locus_156032	0.13	0	0	0	0	0	0.96	2.83	0.13	0	1.44	0.24
Locus_131704	0	0	0	0	0	0	0	0	0	0	7.39	3.34
Locus_93050	7.34	3.64	1.78	1.77	3.54	2.16	1.47	2.17	0.1	0	0.97	0
ENSXETG00000005205	58.47	66.2	0.42	0.73	0.82	0.53	0	0.07	0.04	0.01	4.17	6
ENSXETG00000022080	3.29	2.42	0.04	0	1.16	1.44	0.27	0	1.09	1.9	0.88	0.74
ENSXETG00000018180	8.58	11.82	1.51	3.12	7.39	10.64	8.67	9.34	0.05	0.05	3.51	2.54
ENSXETG00000032223	21.42	18.79	7.29	4.18	4.9	4.72	2.34	2.22	10.7	5.3	90.11	68
ENSXETG00000000344	8.43	8.9	2.81	3.27	6.77	7.29	1.68	2.56	9.02	8.13	7.06	8.03
ENSXETG00000034276	0.46	0.3	1	0.77	1.73	2.52	17.76	22.42	0.02	0	1.5	4.96
ENSXETG00000016089	1.3	0.99	1.09	2.23	4.01	2.11	3.2	1.47	1.46	3.74	6.14	7.53
Locus_66407	0.37	0.66	1.58	0	0.14	0.27	3.43	3.22	1.01	0.31	2.55	1.07
Locus_87888	0	0.14	0	0	0	0.18	8.2	6.05	0	0	0	0
ENSXETG00000023689	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000008654	105.52	110.03	102.95	77.23	89.64	91.1	95.98	73.6	41.92	64.33	98.13	149.6
ENSXETG00000031534	0.14	0.46	0.42	0.08	0.94	0.39	1.41	0.69	2.45	0.77	0.38	1.25
ENSXETG00000024667	157.17	115.36	607.24	579.85	344.66	437.37	537.3	572.17	16.23	221.94	125.9	1126
ENSXETG00000034053	0	0	0	0	0	0	0	0	0	0	0.33	0.2
ENSXETG00000005193	1.57	0.42	4.02	4.77	36.24	41.06	2.54	3.48	96.51	65	10.56	5.43
ENSXETG00000024116	19.79	16.53	15.68	11.98	9.77	10.26	18.63	14.74	3.83	3.9	6.93	5.41
ENSXETG00000032366	0.51	0.62	0.41	0.22	2.43	1.07	0.05	0	0.23	0.32	0.26	2.12
ENSXETG00000034251	1.53	0.6	0.1	0.05	0	0	0	0	0.17	0.08	0.89	0.88
Locus_60211	0.12	0.1	0	0	0.66	0.13	0	0	0.06	0	2.33	1.45
ENSXETG00000003439	9.69	10.43	10.57	9.23	7.59	7.36	7.89	6.67	12.04	18.14	6.61	8.95
ENSXETG00000002499	0.87	0.17	4.29	4.61	293.15	233.04	515.86	651.04	0.13	0.05	2.6	1.69
ENSXETG00000016515	0	0	0	0	0	0	0	0	0	0	0	0
Locus_40783	0	0	0	0	0	0	7.01	4.37	0	0	0.46	0.13
ENSXETG00000004361	3.25	2.59	14.33	14.93	48.45	48.75	8.13	18.66	0.07	0.06	0.36	1.26
ENSXETG00000007601	13.99	21.48	0	0	0	0	0	0	0	0	0	0
ENSXETG00000013276	27.71	27.57	0	0.11	0.05	0.02	0	0	0.08	0.24	0.89	0.18
Locus_132143	0	0	0	0	0	0	0	0	0	0.09	2.58	2.89
ENSXETG00000013794	9.35	6.67	0.5	0.36	4.96	3.02	1.53	0.58	2.81	1.94	28.81	18.61
ENSXETG00000020455	22.88	6.36	13.94	9.31	305.57	264.53	121.54	180.85	533.34	474.75	78.42	48.42
ENSXETG00000008237	26.7	18.2	58.52	61.39	30.22	35.19	78.93	58.43	53.27	19.48	126.41	36.41
ENSXETG00000012062	0	0	0.36	0.18	15.88	13.42	7.2	7.32	0.25	0.34	0.84	2.07
ENSXETG00000010816	0.42	0.23	21647.57	25779.06	0.68	8.22	14.19	14.73	0	0	4.54	1.95
Locus_34339	0.07	0.06	0.12	0	0.23	0	2	0.25	17.96	32.04	7.42	4.46
ENSXETG00000024650	88.93	60.35	348.5	382.19	149.03	193.45	131.44	159.74	21.37	47.16	49.87	56.84
ENSXETG00000011150	0	0	0	0	0	0	0	0	0	0	0.11	0.31
ENSXETG00000024949	100.52	117.71	49.44	59.75	13.15	17.7	19.64	27.05	0.18	2.01	21.38	58.51
ENSXETG00000009177	0	0	0	0	0.3	0	0	0	34.84	95.34	0.07	1.17
ENSXETG00000021711	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000016499	0	0.04	0	0	0.05	0	0	0	19.95	45.59	0.06	0.53
ENSXETG00000000183	4.2	4.63	1.9	2.54	1.28	1.76	1.02	0.95	16.94	32.94	1.36	3.57
Locus_816	0.71	0.97	3.37	3.13	2.84	2.96	2.17	2.14	0.06	0.03	0.8	1.23
ENSXETG00000007571	2.5	0.69	4.14	6.47	0.06	0.01	0	0	0	0	0.03	0.03
ENSXETG00000003895	6.33	6.68	2.17	1.89	3.77	3.02	2.54	1.93	3.93	4.73	9.67	8.77
ENSXETG00000024911	0.16	0	0.83	0.3	1.45	2.33	0.52	1.38	0	0.04	16.8	43.31
ENSXETG00000033323	3.66	5.52	0.41	0.2	0.13	0.25	0.38	0	0.02	0.04	2.43	2.56
Locus_55245	2.99	0.84	2.06	1.37	0	0.42	0	0	0	0	0.4	0.81
