	Relative_Expression_Difference_Hum_Chimp(RPKM)	Relative_Expression_Difference_Hum_Rhesus_Monkey(RPKM)	Relative_Expression_Difference_Chimp_Rhesus_Monkey(RPKM)
CHD2	-0.3104562831931559	-0.02360872889586929	0.2868475542972866
CCDC106	0.6122321993677493	0.36463236436082747	-0.24759983500692184
CCR9	-2.2904232040153643	-0.7095767959846359	1.5808464080307285
CEP83	-0.04470453068432678	-0.5723485927906717	-0.527644062106345
SULT1B1	-0.395494952296349	-1.3734129348618822	-0.9779179825655332
NUDT4	-0.8311353828538607	-1.0322212817092482	-0.2010858988553874
PC	-0.08192664382225257	-0.24922336105555842	-0.16729671723330586
UGT2A1	-3.0	0.0	3.0
SCAI	-0.5225880799379052	0.701821194907249	1.2244092748451543
GPRC6A	-3.0	0.0	3.0
NMNAT1	-0.22093776552023248	-0.3025374384764763	-0.08159967295624382
LRFN4	0.7342396356463347	0.07589586854276065	-0.658343767103574
TRAPPC3L	0.0	-3.0	-3.0
SLC19A1	0.014902383025012123	-1.0008718890514263	-1.0157742720764382
HSPB7	2.271306786986147	2.557173099241094	0.2858663122549472
RCE1	0.5106933996896362	0.10164316346639546	-0.40905023622324077
UQCRH	-0.28177599105769535	0.8356318045788389	1.1174077956365343
TAS1R1	0.07726685458160745	-2.375100821192924	-2.4523676757745316
HES3	-2.355182333079921	-0.6448176669200791	1.710364666159842
EIF1AX	0.497098313304029	-0.25179142134129107	-0.74888973464532
CXorf23	-0.1807782721105493	-0.2526126475558539	-0.07183437544530458
PSMD1	-0.06665089891415676	0.08037899451140118	0.14702989342555794
GPR64	0.3237337910955157	-1.5957631753885508	-1.9194969664840666
SPATA3	0.0	-3.0	-3.0
MUC13	0.0	-3.0	-3.0
SUSD5	0.47454939904132176	0.03964170268288547	-0.4349076963584363
HEG1	-0.8420374772644749	-0.046380914104746096	0.7956565631597288
C11orf80	1.0421030482669829	1.036835595216003	-0.0052674530509798645
TOMM20	-0.18765627724869638	-0.3116110064569312	-0.1239547292082348
AGFG1	-0.2708475000637016	-0.2287659683839569	0.04208153167974471
STAT5B	0.17392914713143903	0.152790051153325	-0.02113909597811403
CNP	-0.42566971918745744	-0.4834098405879794	-0.05774012140052198
JUP	0.5079163678098363	0.7496992074150942	0.24178283960525793
HAP1	-0.6062961382505153	0.052556617846707954	0.6588527560972233
TDRD12	-0.727315174818836	-1.5479541258581129	-0.8206389510392769
EIF1	2.004888069492239	2.2599845304195507	0.25509646092731203
ENDOV	0.004430754621431721	1.0623815138603445	1.0579507592389128
RNF213	-0.08214432137839611	-0.23127233712017048	-0.14912801574177437
KCNH6	-1.5490879758630707	-0.7773790299404686	0.7717089459226021
MARCH10	0.12926872291003677	-0.933097863128848	-1.062366586038885
PLK3	0.26290953005453577	0.16040726902086544	-0.10250226103367033
NET1	0.06118009800434232	0.11592791561514204	0.05474781761079972
DPY19L1	-0.7094893429619779	-0.2872950191968041	0.42219432376517374
PHOSPHO1	-0.08487037919218487	-2.0332943182487853	-1.9484239390566003
PHC3	-0.5847265586359768	-0.18852811319676965	0.3961984454392071
GPR160	-0.1897857866210193	-0.16887751411811291	0.02090827250290639
CBX2	0.19294971352501256	-0.7080900983877976	-0.9010398119128101
SPTBN2	-0.020592541711104362	-0.5648008893548563	-0.5442083476437519
KRT28	-3.0	0.0	3.0
RBM4B	-0.07471892699282479	-0.3304541412543269	-0.25573521426150214
USMG5	0.23714913311664598	0.6491075264210389	0.4119583933043929
HOXB2	2.138713451510449	1.6887591238475381	-0.44995432766291094
C1QTNF1	-0.18131671048984022	-0.15873051171919672	0.022586198770643495
MARCH3	-0.03059961608253703	-0.9748922120959169	-0.9442925960133799
SWSAP1	0.4939057918987941	-0.9319790244744761	-1.4258848163732702
SLCO4C1	0.0	-3.0	-3.0
RBM4	0.010713315619437558	-0.21512064619806281	-0.22583396181750037
PIFO	0.12515410065644006	-0.29788014755199266	-0.4230342482084327
XXYLT1	-0.12090711366416029	-0.12569867811626267	-0.0047915644521023815
UBXN2A	-0.1938564930084783	0.12162174260337055	0.31547823561184885
TCAP	-0.09119225696704769	-1.8486662757348495	-1.7574740187678017
CCS	0.15024549475421245	0.5729356942691659	0.42269019951495346
NRROS	0.5181889304436231	-1.963622139112754	-2.481811069556377
CEP19	-0.8093803235800058	-0.5032366325784104	0.30614369100159533
KLHL15	-0.121064605548727	-0.28098507065329803	-0.15992046510457103
FBXO45	-0.23219203375586606	0.24158388970415745	0.4737759234600235
GNG5	-0.31048614067170255	-0.5325976076612298	-0.22211146698952722
SLC25A30	-0.28402856363445783	-1.5546518351605165	-1.2706232715260588
C9orf131	-0.034885059060515755	-2.396388971845764	-2.361503912785248
CD34	-0.19350849590154784	0.06744548284398677	0.2609539787455346
CTSF	0.16112513985530952	0.20170838161115834	0.04058324175584882
MSRB3	-0.7947237174578047	-0.46233643444409644	0.33238728301370823
LEMD3	-0.27460459274013704	-0.10176158465353291	0.17284300808660413
C16orf91	-0.005175016998196891	-0.5479328764509656	-0.5427578594527687
TLR1	-1.184361039168297	-0.8639966906151402	0.3203643485531569
TLR6	-0.3936721805449244	-1.2680881268306328	-0.8744159462857084
FAM174A	0.07066237662693631	-0.26557745177755976	-0.33623982840449607
RGMB	-0.14230434826619232	0.5489424122919707	0.691246760558163
FAM53A	-0.7316957895931112	-0.7585051470641678	-0.026809357471056616
NWD2	-1.1690040695642336	-0.44228195516212687	0.7267221144021069
CYB561D1	-0.11748495234849154	0.03901312087631159	0.15649807322480314
ZDHHC24	0.03553312142510168	-0.9768212501649688	-1.0123543715900705
TRMT10C	-0.23453646437635045	0.06590233045427296	0.3004387948306234
SELP	-1.765209493504258	-0.47626760582626343	1.2889418876779946
CTU2	0.036464441029924854	-0.3267920100242342	-0.36325645105415905
MGA	-0.47020531254343656	-0.27651653109951	0.19368878144392654
C12orf66	-0.26781257522477664	-0.028164979474370355	0.23964759575040628
SNX31	2.601050377147779	2.202100754295558	-0.39894962285222096
PIGG	-0.22124474976596997	0.4403439469188528	0.6615886966848228
PRPF8	-0.024460236366336208	0.035180788301395594	0.0596410246677318
ADCY6	-0.04507466276246719	-0.32327071421783826	-0.2781960514553711
PITPNA	-0.07496657564737397	-0.28518174722571754	-0.21021517157834357
DDX23	-0.020790412538331804	-0.0029966790167071933	0.01779373352162461
ZNHIT2	-0.14296088091236003	-0.5616941811958132	-0.4187333002834531
TNK1	-0.30942861121489884	-0.22754145508842505	0.08188715612647379
ZHX3	-0.31524741575632365	-0.23270033220140407	0.08254708355491958
SLC16A11	0.03048714864062596	-0.054646542265939346	-0.0851336909065653
SLC16A13	-0.692489885947632	-0.1275318460550453	0.5649580398925866
GLIS1	0.2322878032925384	1.4081889943015857	1.1759011910090473
CHRNA9	0.0	-3.0	-3.0
PODN	0.07863539232738032	-1.5231907171874846	-1.601826109514865
SLC6A19	0.0	-3.0	-3.0
EXO1	-1.4159386667633305	-1.5840613332366698	-0.1681226664733393
RALGAPA1	-0.8209996127440446	-0.41666795916111465	0.40433165358293
TRHR	-2.618327009748364	-0.3816729902516363	2.236654019496728
ABRA	2.518386747569424	2.7591933737847123	0.24080662621528795
ATP2A2	-0.3210802568596782	-0.448895141830872	-0.12781488497119375
ZWILCH	0.5892811560127528	0.1450383849995487	-0.4442427710132041
RPL4	0.6118642015747272	0.379987812386676	-0.2318763891880512
SNAPC5	-0.5452266502174656	-0.09443830601885983	0.4507883441986058
STARD6	-0.4859625402104357	0.5690158504158509	1.0549783906262866
VWC2L	0.3141228330540966	-1.2687030091326332	-1.5828258421867298
C12orf76	-0.06402163907317204	-0.06072407106276767	0.0032975680104043725
ZCCHC12	-0.43638254644142593	1.114109555298991	1.550492101740417
CNTNAP2	-0.606359989725045	-0.7613476624669647	-0.1549876727419197
GALNTL6	0.3857577492213593	0.7731261253402703	0.38736837611891095
LINGO2	1.4696114875090203	0.9049642361104154	-0.5646472513986048
BBS1	-0.31386029815731176	0.15090543739858908	0.46476573555590084
DENND4A	-0.4749891988357975	-0.00834997574184182	0.46663922309395567
IGDCC3	0.10071232393926155	0.38448359786488817	0.2837712739256266
SLC26A9	-0.7388750824566188	1.1305624587716905	1.8694375412283093
MFSD4	0.04923002192521886	-0.901228367372178	-0.9504583892973969
PELI3	-0.14937487523565562	0.08681701383213336	0.23619188906778898
TTC9B	0.8203737639731593	0.6303696721249744	-0.1900040918481849
TMEM81	0.795671755770178	0.12905771708376457	-0.6666140386864134
MRPL11	-0.1499679570242024	-0.7444129701096549	-0.5944450130854525
KLK15	0.04761747800678925	-2.9047650439864223	-2.9523825219932114
IL20RB	0.36185579696481274	-0.5573009491836499	-0.9191567461484627
GOLT1A	0.9048271439594568	1.9524135719797284	1.0475864280202716
AKIRIN1	-0.16552850721161838	-0.429751780077136	-0.2642232728655176
NPAS4	2.795051985872909	2.7386849102942588	-0.05636707557865043
MSL2	-0.38634327940013424	0.24107579591888695	0.6274190753190212
ANGEL2	-0.33132517987845067	-0.5134608426793441	-0.18213566280089344
UGT8	-0.6954502155254637	-0.8275428297195068	-0.13209261419404306
KY	-0.8931673546149739	-0.9495735133309227	-0.056406158715948784
IQCK	-0.14426844529838379	0.5224840639348213	0.6667525092332051
SLCO2A1	0.08674192826774452	-1.3469217561068714	-1.433663684374616
BRSK2	0.31651646148136325	0.0802012605529272	-0.23631520092843605
B4GAT1	-0.25772288673572286	0.16682384250990123	0.4245467292456241
TMEM167A	0.2285263639069861	0.9791789955408076	0.7506526316338215
SH3PXD2B	0.027160940993658844	0.7986583758252752	0.7714974348316164
KIAA1551	0.29611591354382427	0.6484863562508134	0.35237044270698914
LARP7	0.01366736701779625	0.2870803521421025	0.27341298512430623
NR1D2	-0.5296464821242686	-0.3895511436509749	0.1400953384732937
PABPC5	-0.32454355964620496	-0.5339642639922741	-0.2094207043460692
BRMS1	0.05068686526901889	-0.3138689743395988	-0.3645558396086177
RPL15	-1.1411523952536569	0.9043519754117407	2.0455043706653977
C4orf32	-1.0541035160590835	0.11091576620861776	1.1650192822677012
HRAS	0.36844528039773905	0.1222360118554886	-0.24620926854225045
WDR49	-0.6356849486928732	-0.15718394387805545	0.4785010048148177
SRP72	-0.27144561020642843	0.34088088301162345	0.6123264932180519
PCP2	-0.18486067625700475	-1.111806747582706	-0.9269460713257013
RIN1	0.37105585045173206	1.4786091790080655	1.1075533285563335
THAP6	0.22887173740861022	-0.8085214885490672	-1.0373932259576775
CEP135	-0.7014717661171997	-0.5387160494038615	0.16275571671333822
FZD4	-0.3650442456959968	-0.3838522249112708	-0.018807979215273996
BTC	-3.0	0.0	3.0
PDZK1	-0.1372836162261254	-0.8501044925073801	-0.7128208762812547
EMR1	-0.8253566981330603	-2.1746433018669395	-1.349286603733879
DENND6A	-0.30854175317133936	-0.02246025047839051	0.28608150269294885
PDE12	-0.49503853609877324	-0.3012968879394715	0.19374164815930173
GLMN	0.13796908893218807	-0.2767269655013952	-0.41469605443358326
DNAH12	-1.0873550156680003	-0.08346243724786584	1.0038925784201345
YIF1A	0.008693355992767993	-0.1579417699068234	-0.1666351258995914
CNIH2	-0.041619639212991055	0.09141405879444564	0.1330336980074367
NLRP6	0.0	-3.0	-3.0
NDUFA11	0.7716777309350569	0.158467153866384	-0.6132105770686729
RSRC1	-0.09754141240414249	0.2859786221453693	0.3835200345495118
RAB1B	-0.2903997073504294	0.10442018803850683	0.39481989538893625
PTDSS2	0.16773197710888987	0.34451929785013313	0.17678732074124326
C19orf70	0.409086253858307	0.49129164641698597	0.08220539255867898
C3orf33	-0.4044488770643353	-0.05593617027356823	0.34851270679076707
SEZ6L2	0.3883609998474865	-0.11535652076192626	-0.5037175206094128
ASPHD1	0.44446380299852495	0.5767588855763228	0.13229508257779787
KCTD13	0.006471556237779286	0.2041976635204531	0.1977261072826738
P2RY14	0.05672864297096036	0.5396614134499692	0.48293277047900884
AMZ1	-0.25246435965334213	-0.4514827062786432	-0.19901834662530105
GPR171	-0.864236531923089	0.1330769504649616	0.9973134823880506
GPR149	-2.1992879971359436	-0.8007120028640565	1.3985759942718872
CD164L2	0.6908358352245453	-1.6183283295509097	-2.309164164775455
FUT1	0.23147686729339834	-0.6731402304247927	-0.904617097718191
DHX36	-0.3161123744733261	-0.3630623759668934	-0.04695000149356732
ZIC4	-0.13620248957085668	0.05322364303572291	0.1894261326065796
FBXW8	-0.4609749032899425	-1.4968917351861126	-1.03591683189617
CA5A	1.5564180313899758	0.11283606277995162	-1.4435819686100242
KLC2	-0.07742370198452297	-0.14729957671710414	-0.06987587473258117
SLC22A1	-2.3403717403345965	0.3298141298327019	2.6701858701672982
TEX36	3.0	3.0	0.0
CTBP2	0.14901768475892685	-0.4732260946036715	-0.6222437793625983
CHST2	-0.08241580106147439	-0.8958140190509224	-0.813398217989448
ZDHHC14	-0.08510219488857429	-0.42035184133401005	-0.33524964644543576
ATR	0.0781802106243531	-0.26146965077387296	-0.33964986139822606
UBE2C	1.8111168700707456	0.6222337401414915	-1.1888831299292542
GK5	0.8928521203809481	1.2014394879333397	0.3085873675523916
VCPIP1	-0.632543026880837	-0.5465231271566178	0.0860198997242192
RTP1	-0.7438456560215801	-1.8847916129384192	-1.140945956916839
DES	-0.1663389950589218	-1.16859551843427	-1.0022565233753484
PDIK1L	-0.5379736934883393	-0.24722498994634745	0.2907487035419919
SPSB4	0.0	-3.0	-3.0
RAG2	-1.8733796532970903	-1.12662034670291	0.7467593065941804
TRAF6	-0.1893101407379172	-0.31565342199215785	-0.12634328125424066
TVP23C	0.20741195141151314	-1.371218332382452	-1.5786302837939652
MRPS22	-0.16698952552021495	0.17570586815480815	0.3426953936750231
PACS1	-0.39029362847735105	0.3735339011892278	0.7638275296665789
YPEL2	-0.2711852120560929	0.5085028292555569	0.7796880413116498
CADM2	-0.7524582514440112	-0.3742531337401156	0.37820511770389564
PSMD2	0.003097188919115257	-0.09536501399626529	-0.09846220291538055
PPM1E	-0.25145400451846445	-0.14170475685382955	0.1097492476646349
FAM131A	0.3386948835502447	0.22106175560483887	-0.11763312794540581
CSRP2	-0.17762084446999526	-0.7755207800958203	-0.597899935625825
INHBC	1.997364806051133	2.2296586451010043	0.23229383904987122
PARL	0.00820131895298859	0.15693791224161557	0.14873659328862698
DDIT3	0.11353312191801024	0.7061879578963705	0.5926548359783602
PCCA	0.25477689030372597	0.06849626118733743	-0.18628062911638854
DCTN2	0.13236893984848375	0.31227985248667667	0.17991091263819292
NPPA	2.6299845233793144	2.6411161741314855	0.011131650752171207
ZNF408	-0.34604284913732875	-0.5640242137996355	-0.21798136466230678
CTDSP2	-0.17402980341997887	-0.12406808134005465	0.04996172207992422
CKAP5	-0.23071103211833366	-0.017349921816574798	0.21336111030175886
ARHGAP1	-0.19266548262378846	-0.5906575626334416	-0.39799208000965314
MED16	-0.10693539826471998	-0.20559202213966	-0.09865662387494001
ATG13	-0.042852816368285196	-0.0030348768005722393	0.03981793956771296
GAL3ST3	0.13086313108710318	-1.4646306380355494	-1.5954937691226525
C1orf127	0.6285180595007247	0.9441470996204198	0.31562904011969506
CHST1	-0.46293424998450805	-0.9343072455152225	-0.47137299553071443
VWA3A	-0.9314603092399895	-0.5758059564336816	0.35565435280630786
TP53I11	-0.45918598676427713	0.20690652207514704	0.6660925088394242
APITD1	0.29972952496947136	-0.7041896676963868	-1.0039191926658582
PHYHD1	0.7482745480701896	-0.5442797958850543	-1.2925543439552438
CATSPER1	-0.20529407276754208	1.3973529636162292	1.6026470363837713
CCNE2	-0.07389425539406147	-0.7087338067639242	-0.6348395513698627
PHYKPL	0.20182494028599218	1.0591873265697105	0.8573623862837182
ANKS4B	3.0	3.0	0.0
CST6	0.10126038222615319	-1.5312321055293012	-1.6324924877554543
GRAMD2	-0.7320762348032956	-0.41103615344974576	0.3210400813535499
LSM1	-0.06357708531223016	0.16074645675202026	0.22432354206425043
PROP1	0.2747324283017705	-2.4505351433964586	-2.7252675716982293
BANF1	0.003269833564403357	-0.800531642128948	-0.8038014756933514
APOF	-3.0	0.0	3.0
CHRNA7	-0.30592083700261075	-2.1795444936872697	-1.873623656684659
TMEM9B	-0.5534856788302338	1.223257160584883	1.7767428394151168
NRIP3	-0.13008383012980107	1.2566157830804217	1.3866996132102227
PTPN2	-0.2710124760640942	0.45350536382962203	0.7245178398937162
SCUBE2	-1.0783946760600807	0.5020513226451209	1.5804459987052015
EIF1AD	-0.1361181581972929	-0.7682374471481379	-0.632119288950845
SMAD2	-0.2362443921947086	-0.14554741966982498	0.09069697252488362
EIF3F	-0.1783379334706835	0.1608503476675961	0.3391882811382796
ZNF25	-0.21581420829940723	0.6808541061159981	0.8966683144154053
ARL10	-0.3701915328110571	-0.19421255049702657	0.17597898231403053
CLTB	0.5362216716016985	0.14781459115645634	-0.3884070804452422
PCSK1	0.20767716760821708	-1.7069613477143721	-1.9146385153225893
LPL	-1.3047789974165769	-0.08526866036158975	1.2195103370549871
RFESD	0.7098107810048441	0.9088935362974148	0.1990827552925707
CCDC14	-0.5320768089610494	-0.24231418861213927	0.2897626203489101
TBC1D10C	-0.11601995498488538	-0.048405029428842394	0.06761492555604298
SART1	-0.5262158138377062	0.001570181863442155	0.5277859957011484
PPP2R2D	-0.00047059000821625396	0.12257225731478072	0.12304284732299697
MCTP1	-0.13134062851229056	-0.45825753384096946	-0.3269169053286789
POLD4	-0.016957259071520125	-0.3055438738916171	-0.28858661482009695
OR52W1	1.490541184537168	1.457128060240759	-0.03341312429640908
DPP10	-0.656131358767416	-0.8738652660749284	-0.2177339073075124
CLCF1	-1.916889884548676	-1.0831101154513236	0.8337797690973523
UBQLNL	-2.293179511281908	-0.7068204887180924	1.5863590225638153
LIPT2	-0.21959256750881007	-1.4779321132664949	-1.2583395457576847
KCNE3	-0.40065320250743996	-0.4867794623707019	-0.08612625986326194
CABP4	0.3244241827480134	-1.8746543021003506	-2.1990784848483638
ALG10B	-0.47377071192213494	-0.8671883668324764	-0.3934176549103414
DRAP1	-0.5492032263054332	0.04009109582388548	0.5892943221293186
LONRF3	-0.45302849948359447	0.06729455969702847	0.5203230591806229
UCP3	0.15947381792430604	1.3470310428337675	1.1875572249094615
UCP2	-0.746494637472948	-1.0154358275239845	-0.26894119005103656
C11orf68	-0.06664631251621422	0.10308562029693691	0.16973193281315113
PAAF1	0.26091627792263794	0.27929960061312553	0.01838332269048759
MRPL48	-0.29487886472090297	-0.10506089681060504	0.18981796791029792
RAB6A	0.6111535578643851	0.1258348904182789	-0.4853186674461062
FOSL1	0.8928963544023839	1.0543677171231902	0.1614713627208063
ERCC4	-0.44335991097437377	-0.5931738821572847	-0.14981397118291095
SUGCT	-0.140242113620209	-1.8632504354296546	-1.7230083218094456
CCDC85B	-0.02496726086602541	-0.16495099172283134	-0.13998373085680593
TMEM70	0.09868133375631238	-0.32887004535594566	-0.42755137911225805
RPS6KB2	0.3783719261959294	-0.09210935878435267	-0.4704812849802821
TOM1L2	-0.3608859891534507	-0.40958907925234544	-0.04870309009889473
TEX26	-0.24993214551890797	-2.1551321416288793	-1.9051999961099713
GPR156	-0.09995044945819498	-0.8418884049211799	-0.7419379554629849
KDF1	-0.2552953049940794	-0.01818094929479519	0.23711435569928418
B3GNTL1	-0.037712922141026284	-0.33211038115761693	-0.29439745901659065
MLXIP	-0.15339239296367158	-0.515016259461969	-0.3616238664982975
NR2F1	0.18201545327339896	-0.4970007174041603	-0.6790161706775593
AURKAIP1	0.18340920208196332	0.5546936514120067	0.37128444933004334
TTLL11	-0.5939389632004397	-0.11113822690668984	0.48280073629374987
EIF4E1B	1.7002879365631458	1.8062129531188555	0.1059250165557098
TOMM5	-0.5074228055975013	-0.7349836184929012	-0.22756081289539987
SLC35E3	-0.6940913827624026	-0.1601094376295279	0.5339819451328747
PRIMA1	1.542897901727115	1.535276088521257	-0.007621813205857919
ZNF169	-1.2407484204883727	-0.40719371735389936	0.8335547031344734
RUVBL1	-0.3042625582249051	-0.5277096867347194	-0.2234471285098143
SFN	1.053956495971669	0.3669372663701784	-0.6870192296014905
CTDNEP1	0.5483475043831902	0.7316529128110081	0.18330540842781784
ETV4	-1.1170338565160618	-0.007208065366343441	1.1098257911497185
SWI5	0.2659558364015224	0.10653748811057562	-0.1594183482909468
GAPT	3.0	3.0	0.0
BAIAP2	0.4314306900692795	0.12601425037861347	-0.305416439690666
CALCB	-0.21681250994298007	0.4892008108439736	0.7060133207869537
CREG2	-0.6559234994524011	-1.8695289382775824	-1.2136054388251813
HOXD8	0.0	-3.0	-3.0
ZDHHC21	-0.5095471289797004	0.32633388120323603	0.8358810101829365
TSPEAR	-0.5106905565093052	-2.489309443490695	-1.9786188869813897
PLEKHF2	0.37010704727185584	0.027858629595768347	-0.3422484176760875
A2M	-0.18006516775310444	0.16226505586936635	0.3423302236224708
ARL4D	0.7764157550063993	0.6634177466912082	-0.11299800831519102
DOK7	-0.19668717621263476	-1.9400294349621943	-1.7433422587495595
LRRN1	-0.6539036910121819	-0.2602734547723292	0.3936302362398527
UBE2O	-0.07796322624508112	-0.40239988004680827	-0.32443665380172715
ORAI3	-0.669089029269919	0.3849337876497336	1.0540228169196526
KLHL38	-1.4411935965704352	-1.5588064034295646	-0.11761280685912934
UNC119B	-0.6345821988621662	-0.015506245352507442	0.6190759535096587
DENND2C	-1.97324417918681	0.39894022509442784	2.372184404281238
PLEKHD1	-0.3805889597439323	-1.6045434551478148	-1.2239544954038826
TUBB6	-0.0854336080060604	-2.585531839701216	-2.5000982316951554
LYSMD3	-0.23676428761445756	0.35899672032037555	0.5957610079348331
C11orf16	-0.9496639651312542	1.025168017434373	1.974831982565627
TMPRSS7	0.31188091971250315	-2.376238160574994	-2.688119080287497
NUPR1	2.11192418230011	1.9109164343527145	-0.20100774794739498
JAKMIP2	0.05665573355918985	-0.08281147638372444	-0.13946720994291428
MBLAC2	-0.3543494379357818	-0.4474769672036464	-0.0931275292678646
TPRN	0.12903420008194966	-0.2181111519238953	-0.34714535200584495
KCNE5	0.5279359946033364	1.2135079312167458	0.6855719366134094
ZNF683	3.0	3.0	0.0
SLC35A4	-0.031715833714927255	-0.1883920038153073	-0.15667617010038004
AIM1L	0.7353410287141298	1.8676705143570649	1.1323294856429351
IP6K1	-0.27040248736635775	-0.09853246975281382	0.17187001761354392
SSNA1	0.12308014758650365	0.19914554497571446	0.07606539738921081
CSTF3	-0.22564059929289038	-0.10532403355853492	0.12031656573435545
YES1	-0.6741647763419164	-0.2188101257733135	0.4553546505686029
CHMP6	-0.04188793341677932	-0.27630167270835704	-0.23441373929157772
UFSP1	-0.12912229695706204	-2.541174647978903	-2.412052351021841
MC5R	0.6174535271699007	1.8087267635849504	1.1912732364150498
TMEM39A	-0.42580562449863	-0.03869702973495337	0.38710859476367665
TCP11L1	-0.40410705030385485	-0.2380755228928897	0.16603152741096516
GPX2	-0.0035609504496183497	-1.2092020431426753	-1.205641092693057
CCDC57	1.2471839575154937	1.139264984563023	-0.10791897295247077
HSF5	-1.6734727813910997	-0.3149477176989213	1.3585250636921784
SPHK1	-0.0038943011787600512	-2.0865634648375826	-2.0826691636588226
BNIP3	0.32930547991150405	0.5326910512317928	0.20338557132028878
CIDEA	-2.6927431149355017	-0.3072568850644979	2.385486229871004
OR11H4	0.6459869107481446	1.8229934553740723	1.1770065446259277
LRRTM4	-0.5187043747937015	-1.7188597718359087	-1.2001553970422072
ATAD5	-0.30918389394310664	0.6356721583040397	0.9448560522471463
SMIM19	0.23864068684457307	-0.03157517646434416	-0.2702158633089172
OR11H6	0.0	-3.0	-3.0
RTTN	-0.49062115793770833	-0.5896126281563286	-0.09899147021862031
ACBD7	-0.4247913065546338	0.524666812231398	0.9494581187860318
ANAPC2	0.0033960273791971973	-0.24568034427782004	-0.24907637165701724
ZBTB8OS	-0.17610250542524142	0.5875289899032039	0.7636314953284453
SLC35G1	-0.08929027582324367	-1.8952116335516278	-1.805921357728384
OR4K5	3.0	3.0	0.0
OR4N2	-3.0	0.0	3.0
COX8A	-0.2047549983249638	-0.34550985082825025	-0.14075485250328645
TAC4	3.0	3.0	0.0
ZSCAN2	-0.14073621540637116	-0.4308827234443532	-0.29014650803798203
B3GNT4	0.7094244546655526	0.39496137223869776	-0.31446308242685483
CDC26	-1.3267795050287057	-1.6732204949712943	-0.34644098994258865
HSD11B2	0.6298809248239031	1.0726003879983441	0.4427194631744409
CRLF3	-0.5344895708066336	0.11217633389183623	0.6466659046984699
RNPEP	0.07349412185086246	0.22288873552997468	0.14939461367911222
DMRTA1	-1.287906632159281	0.2822231452823963	1.5701297774416771
RIMS2	-0.3930397272147783	-0.3265517020408304	0.06648802517394792
KCMF1	-0.2892185765018235	-0.179835335214534	0.10938324128728949
SPRYD4	0.14348296403886096	-0.6291731629652582	-0.7726561270041191
VPS37D	-0.4055162365986379	-0.9212192197517504	-0.5157029831531125
SYNE3	-0.1427243190908909	-1.1371485263386267	-0.9944242072477358
CLK2	-0.08822312657321918	0.08096310822272323	0.16918623479594241
LPCAT4	-0.10873706891510149	0.28692055221565604	0.39565762113075753
SLCO3A1	0.02562003965432691	-0.37336289396960753	-0.39898293362393444
WDR25	0.7789424554878478	0.8028526513609763	0.02391019587312848
CCDC101	0.1336129142818856	-0.036471687999773295	-0.1700846022816589
PLA2G16	-0.27114418439857635	-0.6564216848654604	-0.385277500466884
GNG7	1.5685014072310755	1.6960661645429065	0.1275647573118311
KIAA2018	1.6042030870064663	0.2084061740129326	-1.3957969129935337
CNTD1	-0.5722847379812144	-1.5293458344358224	-0.9570610964546079
MAP3K19	-2.0169404729115707	0.2750453961463166	2.2919858690578874
LMNB2	-0.3164491576917632	-0.2784221808811427	0.038026976810620505
RMDN1	0.12492221770248135	-0.7949114436174542	-0.9198336613199356
MEX3C	-0.23085522602014286	-0.1862126039089489	0.044642622111193964
HORMAD2	-0.43197290986575954	-1.784964394578746	-1.3529914847129865
RNF152	-0.42871586816030227	-0.031469417395726174	0.3972464507645761
MYO1D	-0.8884801831198303	-0.0661317527685159	0.8223484303513144
BDNF	0.03883092374555441	0.37268176070415693	0.3338508369586025
ACSF3	0.35952174756103517	-0.8570955707850012	-1.2166173183460365
OR10AB1P	2.2057876462106476	2.6028938231053242	0.3971061768946767
BOK	0.131826327753086	-0.19773858601755046	-0.32956491377063646
C8orf59	0.21817794396951928	0.3603734237148365	0.1421954797453172
PFN4	0.2679229357704682	-2.4641541284590636	-2.732077064229532
TCERG1L	0.8232608757869039	0.8383116721409698	0.01505079635406592
NCKAP5	-0.49203847967313163	-0.05351942616388372	0.4385190535092479
RUFY1	0.6054035752571232	1.8027017876285616	1.1972982123714384
BASP1	0.40217137529315994	0.22783911957505498	-0.17433225571810496
VSIG10	-0.007986119468280872	0.9410428521066438	0.9490289715749247
IRX5	0.12039939503678554	-0.3045546674874636	-0.42495406252424917
METRNL	1.274402721697554	0.8747451292788978	-0.39965759241865617
FAM91A1	-0.676551660334973	-0.7424894409171723	-0.06593778058219923
WSB2	-0.08333115680372238	0.006386482009894556	0.08971763881361694
GRIN1	-0.15187305950236474	-0.6781711388420019	-0.5262980793396371
TYMS	-0.1563710984186486	-0.4680705774946039	-0.3116994790759553
PXMP2	-0.26383861459085134	-0.413906391999487	-0.15006777740863564
PNMA1	-0.07114447893086617	-0.6923224129212754	-0.6211779339904092
C8orf4	0.1018854995442755	0.274612165946441	0.1727266664021655
MAMSTR	-0.36166598418901563	-0.6497342984603501	-0.2880683142713345
ANKLE2	-0.13170548679301197	-0.2812946056808914	-0.1495891188878794
C8G	0.3777872522768827	-0.13367765325578973	-0.5114649055326724
EFCAB5	-0.5209668938896815	0.5094409927607226	1.030407886650404
GCNT4	-0.03517335047048409	-0.20533561557557123	-0.17016226510508714
THAP4	0.047594154742904404	-0.2308147274666471	-0.2784088822095515
