	v_Hum-Chimp	v_Hum-Rhesus_Monkey	v_Rhesus_Monkey_Chimp
DHRS7C	0.3346066327021756	-2.0780461279917963	2.412652760693972
DUSP8	0.14179651870097398	-0.8166939569852776	0.9584904756862516
SOCS3	-1.2757423142035735	1.1340484521404677	-2.409790766344041
C17orf74	0.0	0.0	0.0
SLITRK6	-0.21654311775100962	-1.5310912008702644	1.3145480831192549
LPAR5	-1.6998538532957024	-1.6610450662706133	-0.03880878702508905
XPOT	-0.04047688583284437	0.21543793623785046	-0.2559148220706948
TMEM173	0.4979875730568013	1.5241055590177446	-1.0261179859609433
PDE4B	-0.2674591227572636	0.02017844860397222	-0.2876375713612358
FAM19A3	-2.8177899997038107	1.618335387509978	-4.436125387213789
C14orf180	0.0	-6.430270774578143	6.430270774578143
SNN	-0.04024496758723295	-1.2309986381026636	1.1907536705154307
KCNH7	-1.4905002597854367	-1.9506648865063814	0.4601646267209447
NELL2	-0.8247909549096111	-0.7816002229777794	-0.04319073193183165
MED12	-0.3344925370481109	-1.0511530445874344	0.7166605075393235
SEPT9	-0.5795197918187469	-1.0147150666439533	0.43519527482520637
ODF4	0.0	-7.092831123383954	7.092831123383954
CDCA2	1.4596501922368195	-0.635570988634514	2.0952211808713335
RALYL	-0.8082741914887919	-0.23991949051454498	-0.5683547009742469
AMER1	-1.0525102459902556	-1.639039481301202	0.5865292353109464
ZBTB40	-0.7910057234669416	-1.506634559570612	0.7156288361036705
HIST2H2BE	-0.8160749393866178	-0.4817444477144548	-0.334330491672163
CLDN6	0.5366061816585045	0.938924518292992	-0.4023183366344874
OR51M1	0.0	0.0	0.0
SEPT5	-0.2960771373844757	-0.3881833889253947	0.092106251540919
EIF4ENIF1	-0.5139433211325928	-0.3020904557561117	-0.21185286537648107
LRRC26	-1.1480065267973139	-0.49511154753809716	-0.6528949792592167
SERINC4	0.024250106833763496	0.5970075965172263	-0.5727574896834629
RNLS	0.5636646263475686	-0.6113047488561705	1.1749693752037391
FAM110C	0.0	0.0	0.0
ATL3	-0.11436711105290032	-0.34907493882346063	0.23470782777056032
NDUFA12	0.007661070700372363	0.763229322182676	-0.7555682514823037
MGAT4EP	-0.5332416721698203	3.815619829305115	-4.348861501474936
TCTE3	-2.346531462028019	-2.842526347758619	0.49599488573059974
UBE2G2	0.1910717466478058	0.6449697888606369	-0.45389804221283114
SATL1	-0.09598372167590252	2.57411593932883	-2.6700996610047327
OSBP2	-0.6873431329525497	-1.3354510612209909	0.6481079282684412
B3GALT5-AS1	0.0	0.0	0.0
TUSC5	0.0	0.0	0.0
ZBTB7C	-0.4025203438049383	-1.6711990336696152	1.268678689864677
APOO	-0.5181601930722746	-0.06647841060562065	-0.4516817824666539
PRR16	0.18497513897934148	1.3052963785749014	-1.12032123959556
TMED9	-0.1969128088883858	-0.15862658919084982	-0.038286219697535984
DRD1	-0.7238120289080312	-0.719124718645741	-0.00468731026229019
TMEM186	-0.4492928339710991	-0.6423311534756158	0.19303831950451666
SDR42E1	-2.9975143204881767	-6.610475164792459	3.612960844304282
RBM33	-0.392725541821461	-0.6046133252636086	0.21188778344214754
ARMCX2	-0.4116833408708551	-0.08869670746198732	-0.3229866334088678
BTBD6	0.3537966229067475	0.1591674570767907	0.19462916582995682
RBM43	-0.6068877020718073	-1.1063389886950086	0.49945128662320126
SUMO3	7.5377046990965475	-0.4085546308229677	7.946259329919515
IMMP2L	1.2356536160012852	0.4261405052645637	0.8095131107367215
CLCNKB	-1.043073093410229	-0.3513630349128729	-0.691710058497356
DMRTC1B	-8.965527943070803	-5.863000955599485	-3.102526987471318
JAG2	-0.2920728218619102	-0.6157626298149346	0.3236898079530244
FMNL1	0.19236579083102257	-0.2642509726351925	0.45661676346621505
PTRHD1	0.7114300142237884	0.9576348951221911	-0.24620488089840276
LCN12	1.2982337042927572	0.43465067173368377	0.8635830325590734
OR6A2	-4.850796923305184	0.0	-4.850796923305184
WT1	-0.3783990586529007	-0.016177221741218828	-0.36222183691168186
ZFP90	-0.523149158915234	-1.5537340929563603	1.0305849340411264
FAM227A	0.4379814849851088	-0.05514383584866178	0.4931253208337706
MUC6	-0.7458247669940504	-2.6828395174116886	1.9370147504176383
NOC4L	-0.2783584024927528	-0.17585327783293891	-0.10250512465981387
USP18	0.8799836144415578	1.8798015962443755	-0.9998179818028177
NDUFA6	0.12736662888570116	0.18879125893004023	-0.06142463004433907
CHRM5	3.5991401777765195	2.425976862791791	1.1731633149847285
SORCS2	0.5331791532194341	0.10887184326096389	0.4243073099584702
TMEM106A	-0.16579385553300474	-0.0007120671614235796	-0.16508178837158116
SIVA1	-0.005002677797968147	0.051416271601603114	-0.05641894939957126
BRI3BP	0.508615922354597	-0.5178574189271625	1.0264733412817595
IFNE	0.23529391233951658	-1.304211861634318	1.5395057739738345
DGAT1	0.045904525433202004	0.6289312211579725	-0.5830266957247705
RFX6	1.5739055854635207	2.2288848605909335	-0.6549792751274128
ROBO2	-1.207920570256654	-0.993259669494158	-0.214660900762496
AP3M1	-0.364361515457742	-0.5581754158709975	0.19381390041325552
F8	-0.4763097379234118	-0.19165979111491271	-0.2846499468084991
NT5C1B	1.2453435359635674	0.28668024231635236	0.958663293647215
CA13	1.8862222178827408	4.776306873786968	-2.8900846559042273
UBOX5	0.08277544342109078	-0.4587204746128153	0.5414959180339061
MAFF	0.36904501208366813	2.266673498899375	-1.897628486815707
BRF1	-0.8476094093767816	-0.20704947559447628	-0.6405599337823054
LRRC14B	-4.795412444259425	-0.8720433300884659	-3.923369114170959
SEMA4B	-0.07482706468009326	0.6881641139584334	-0.7629911786385266
MROH2A	0.5446271593790128	0.5446271593790128	0.0
CIB1	0.43424594904806213	0.9881312021463877	-0.5538852530983256
ANKS1B	-0.3670093934075691	-0.4413217907155387	0.07431239730796957
NELFA	-0.5741716369846159	-0.038388162521530766	-0.5357834744630852
SLC24A3	-0.3634655502857864	-1.6182266389812119	1.2547610886954255
SGCZ	0.7212887639217485	-1.2837965463856347	2.005085310307383
EFCAB10	-1.4526020496357963	4.242123560413361	-5.694725610049158
C5orf47	0.0	0.0	0.0
KRT76	0.0	0.0	0.0
FLRT2	-0.06417965401032433	-0.6742668131947473	0.610087159184423
INTS5	-0.3604805834556011	-0.7531914877519785	0.39271090429637745
FAM169B	-5.3029891793501225	0.0	-5.3029891793501225
RPS27L	0.021073115445464197	1.903357653875922	-1.8822845384304578
MANEAL	-0.1798206133346527	-1.0747911029658415	0.8949704896311887
ADSSL1	-1.137837265176615	-0.7901583790016558	-0.34767888617495935
ANO9	0.0	0.0	0.0
FAF1	-0.23334327475658956	0.03240396120130917	-0.26574723595789873
MYADML2	-0.4356951344916977	-1.7153622389278365	1.2796671044361387
FAM43A	-1.030091881674518	-1.015553808615497	-0.014538073059020995
HSF1	0.1804757785285629	0.27572494261530434	-0.09524916408674144
PURA	-0.20083481404662518	-0.7103009805647575	0.5094661665181324
HIST1H2BL	-0.005458114346445608	5.57082214327491	-5.576280257621355
INPP5J	0.516328234685699	0.10122492373641823	0.41510331094928077
NPY2R	0.619017158815264	-0.25833672546145126	0.8773538842767152
MIXL1	4.0205022013975205	-2.198346114968966	6.218848316366486
MFSD6L	-1.1446581025939409	-1.3942452016689855	0.24958709907504462
DDX51	-0.5452745381373258	-0.11742832447180618	-0.42784621366551967
SIGIRR	0.0526521968545719	2.7666398700462076	-2.7139876731916357
NRBP2	0.8235527569497005	2.6082853039021625	-1.784732546952462
PRSS57	0.0	-3.163198139503192	3.163198139503192
IFITM2	-2.5958538586870787	-1.0498177598613943	-1.5460360988256845
TNFAIP2	-0.17821060887795337	-0.26298601982220227	0.0847754109442489
ZNF445	-0.636736213735603	-1.8561506438523652	1.2194144301167622
WBP5	0.4814237583662129	0.15938795689856367	0.3220358014676492
MC2R	0.0	0.0	0.0
RAB11B	0.03143828353886491	0.2072114953902613	-0.17577321185139638
PRMT3	0.49837810202430877	0.25630383733377826	0.2420742646905305
PRPF39	0.07042093220565349	-0.1396598305848853	0.21008076279053878
PPIL6	-1.2631052766235706	-0.23634866161458756	-1.026756615008983
KIAA0825	-0.7833649661155975	-1.3991702395817858	0.6158052734661883
UBALD2	0.035295749227681306	-0.24788213415689775	0.28317788338457905
TEX33	3.7831126156139083	3.7831126156139083	0.0
CDNF	-0.22312219132418232	2.414004058727329	-2.6371262500515114
NOTUM	1.7450008498362681	1.1699758201287456	0.5750250297075226
KLHL33	-0.5277831806674668	-4.1598014943152055	3.632018313647739
RBM11	-0.6958114371308994	1.885997575366268	-2.5818090124971675
WBSCR17	-0.5063716887648493	-0.6626288205384299	0.15625713177358058
ZBTB37	-0.27351207684692014	1.2650540808949755	-1.5385661577418956
CCDC137	-0.2078099912108451	-0.053881846286559565	-0.15392814492428553
ARL15	-0.6239240302184328	-1.3104397302967117	0.6865157000782789
C12orf56	-2.3557957744252276	-1.499436879533662	-0.8563588948915656
SCN10A	0.9437019081494031	-0.05588700239590816	0.9995889105453113
CDK10	0.3563223447470394	0.9380168820961705	-0.5816945373491311
TCN2	-1.561129382287608	-0.646009568954816	-0.915119813332792
GAS2L1	0.5661008945327852	0.4801976385923581	0.08590325594042714
ATP6V0A2	-1.2003840218492723	-0.6703432295666856	-0.5300407922825867
PARK2	-0.4422952901372783	0.052307379586368885	-0.4946026697236472
C14orf80	0.7356786278583174	-0.8659398668685849	1.6016184947269023
HS6ST3	-1.1193029203418172	-1.7567357500721403	0.6374328297303231
HGS	0.23287746677030974	0.07081435895415211	0.16206310781615763
TNFAIP8L1	0.00934601176425165	-0.6862945174427271	0.6956405292069787
RAD51D	-0.44293286866109627	1.291031397375845	-1.7339642660369412
MAPK11	0.5099675637153789	-0.1157426018098251	0.625710165525204
SP140L	-1.3557055476812012	-1.569772239856324	0.21406669217512286
MRPL30	-0.5608910073359636	0.5374198688591845	-1.0983108761951481
TARSL2	0.2535361427591454	-0.22001104039286634	0.4735471831520117
SMYD3	-0.5152341741871611	-0.7928465011928667	0.2776123270057056
METTL7A	0.10187415004749667	1.9817957750384743	-1.8799216249909776
IFNLR1	-0.007649151512477248	1.0752212106264667	-1.082870362138944
SH3BGR	0.3501691073644366	2.525379427003629	-2.1752103196391923
FAM174B	-0.5041536699469393	-0.07099604255446756	-0.43315762739247177
C19orf68	-0.5342250154100912	0.08489748239042516	-0.6191224978005163
KPNA7	0.0	0.0	0.0
TMEM179B	0.1658175390656922	1.2925121475971935	-1.1266946085315013
KRT6B	0.0	0.0	0.0
PARPBP	-0.6183065599452193	3.0164877996246418	-3.6347943595698613
STAC3	-0.9497377700884737	-0.2825126011246617	-0.667225168963812
ROR1	-0.31367290812922666	0.43044349841766194	-0.7441164065468886
MUC1	-0.6461936818691421	0.4578595045517304	-1.1040531864208725
C17orf70	-0.4521183348670723	-0.010473005164398863	-0.44164532970267345
IRF7	0.6288218703520134	2.9190327109951206	-2.290210840643107
L3MBTL1	-0.02255894284592852	-0.44981152220189813	0.4272525793559696
BRCC3	-0.4670796123182459	-0.2514488544935247	-0.2156307578247212
SV2B	-1.0970176526817843	-1.94509381850263	0.8480761658208458
FAM131C	-0.24638533701700815	-0.13864583764967175	-0.1077394993673364
LMNTD2	-1.6068832356166731	-1.6061983375180566	-0.0006848980986164932
SPATA45	-0.13396403228738207	-0.3032772122620313	0.16931317997464923
PDE6G	6.486955660006744	6.486955660006744	0.0
PRKG1	0.1426676895364487	-1.0212518507177029	1.1639195402541516
NR2F2	0.29660839764948754	-0.02379429683348988	0.3204026944829774
DLK1	-0.6493884510326644	1.3254161586643205	-1.974804609696985
TLCD2	4.6246663171489955	0.31623020038931526	4.30843611675968
LSAMP	-0.9287885968626295	-0.7237840908246405	-0.20500450603798903
AHNAK2	-0.5533035214937523	-0.7720012807344574	0.21869775924070511
OLFML2A	1.3033444987895428	-0.973129660787682	2.2764741595772247
SP1	-0.04206912728415535	-0.32207950284222253	0.2800103755580672
MRPL40	0.12045324841988059	0.09156087120852607	0.028892377211354514
DBX2	0.6852631027286802	-0.6529513165678322	1.3382144192965124
FAM212A	0.13032331648436202	-0.42170637437596614	0.5520296908603282
PCGF3	-0.3680396305359883	0.7877286846622757	-1.155768315198264
P4HB	-0.3543986089646145	-0.4346864037253253	0.0802877947607108
PSMD13	0.2949926628769006	-0.03558353554685123	0.33057619842375185
PBX1	-0.7979373873133007	-1.2817125237997251	0.48377513648642445
NDUFA4L2	-0.052932836970418506	3.2152038509732797	-3.268136687943698
SHC4	0.5750806573509855	2.5884662268524004	-2.013385569501415
KRT79	0.0	0.0	0.0
ZFP36L1	-0.28423011662155506	0.29871732345902835	-0.5829474400805834
UBE2L3	1.2424662561561401	4.503433167486887	-3.2609669113307467
NTF3	1.321837053014307	-1.4014253756953732	2.7232624287096803
BRWD1	-0.14100836908207537	-0.23808334728696945	0.09707497820489408
PMEL	-3.5513232352615374	-3.903461565710579	0.35213833044904186
SYN3	-0.8300295067052312	-1.2234748702214473	0.39344536351621606
SNAI3	1.8783865291638704	2.0867474513755484	-0.2083609222116778
ZBTB3	-12.677154372601388	-10.300956893592595	-2.376197479008793
LYG2	-0.8752896771966179	4.420334177015146	-5.2956238542117635
MORN5	-0.8606903471036391	2.874181736694167	-3.734872083797806
C6orf201	0.0	-3.1011934193082498	3.1011934193082498
MYBL1	-0.8719483782201669	0.26633084651762085	-1.1382792247377878
C16orf52	-0.7307321482163376	-0.6643850269591978	-0.06634712125713982
DRG1	-0.44202346174787976	0.12496685991960277	-0.5669903216674825
ANKFY1	-0.23587081218852557	-0.5845565578402461	0.3486857456517205
ADARB2	1.4101740171025074	0.7897651603153975	0.62040885678711
NRG3	-0.7952937079177298	-0.5035825164902388	-0.291711191427491
SRL	-0.8684768507780456	-0.92189599932167	0.053419148543624395
C11orf87	-0.9698971924768074	-1.8117717464713827	0.8418745539945753
CXorf38	-0.6406353352468424	-0.7228919025561082	0.0822565673092659
CLDN24	-3.6698790496976277	0.0	-3.6698790496976277
KCNQ5	-0.5491147881511269	-0.4118466502094664	-0.13726813794166048
ADAMTSL5	-1.0208490652864795	-1.0275850610935922	0.006735995807112705
KCNIP4	-0.24427248020210524	-0.5228980631264513	0.278625582924346
MORF4L1	-0.4537594788182755	-0.3620842272787925	-0.09167525153948297
NLRP9	-1.1864097938888467	4.18263668595271	-5.369046479841558
WDR53	0.2578964825299819	1.543733316894098	-1.2858368343641162
DMWD	-0.4014169941958974	-0.09798278025914886	-0.3034342139367485
SLC52A2	-0.005711803636934576	-0.1844980635188067	0.17878625988187213
PIGP	0.2860295857041333	-0.6694734897209997	0.955503075425133
IKZF1	-2.4258071382600157	-1.754577114866609	-0.671230023393407
PCYT2	-0.2797343121723017	0.1080209018235454	-0.3877552139958471
NAT8L	0.03504050099249234	-0.637833531635982	0.6728740326284743
BCAP31	0.011153792972747212	0.06413716747336551	-0.0529833745006183
ARL17A	-5.164838807379572	-0.1719988425716661	-4.992839964807906
GNB1L	-0.18785704082034282	0.1851649449763455	-0.3730219857966883
DNAH14	-0.08307538263164405	2.680086513876201	-2.763161896507845
C1orf110	-2.2065213990484045	-0.3775677285546515	-1.8289536704937528
TMEM210	-5.234535170054064	-4.542859563271808	-0.6916756067822565
THNSL1	-0.17769491745845123	-1.0046853900689143	0.8269904726104631
TRIM69	5.404880024858581	4.751428361926483	0.653451662932098
ATP6V0C	-0.10684906560650553	0.15297604257590258	-0.2598251081824081
IFITM1	0.7937607930526944	13.392353427088539	-12.598592634035844
PRSS38	-2.6752513860502587	-3.281849063805353	0.606597677755094
LAMP1	-0.2896321183506796	0.11102721318232334	-0.4006593315330029
TAS2R60	0.0	0.0	0.0
POMK	-0.3479011976866624	-1.7842300892340135	1.436328891547351
C16orf54	-3.9187312822722693	-1.9908096762325462	-1.9279216060397228
KLHDC8B	0.25341585924703747	-0.820988313302867	1.0744041725499045
SETD4	-0.8154918201841577	0.7390317880930342	-1.5545236082771918
PTCH1	-0.33689685406256586	-1.6703394037485602	1.3334425496859943
CALHM1	1.2124987750047875	4.076551851119318	-2.8640530761145313
NKAIN3	1.57283887736082	-2.593788249290341	4.166627126651161
RNPC3	-0.6743506496239879	-1.093043436640741	0.41869278701675317
C7orf61	1.1774885993611157	0.740097895431143	0.4373907039299727
FAM186A	2.006633147481339	2.006633147481339	0.0
BICD2	-0.539694456943149	-1.301597813576607	0.7619033566334581
GRK1	-3.2267910812949214	0.0	-3.2267910812949214
SLITRK2	0.3844942879062021	-0.4564792603744108	0.8409735482806129
RASA3	-0.8672493973415074	-0.21134402949638353	-0.6559053678451239
LEMD1	0.0	-2.6161106390217927	2.6161106390217927
ATP4B	0.0	0.0	0.0
DLEU7	-0.6053331812176896	-0.32077827092986055	-0.2845549102878291
KRT73	0.0	0.0	0.0
TAL2	0.9787204995297958	-1.4532957118903045	2.4320162114201
C15orf41	0.2690114710639049	0.08543686047743959	0.1835746105864653
CD300LF	-0.9791046371151144	-0.1575030750192401	-0.8216015620958743
ZPBP2	0.0	0.0	0.0
KRT5	0.7869300777833761	1.9020429695006218	-1.1151128917172457
GSAP	-1.5624276641407855	-0.5549746688327897	-1.0074529953079958
AGBL4	-0.026453252296222196	-0.982308493439195	0.9558552411429728
CYP2R1	0.442612645594461	1.1800397640353348	-0.7374271184408738
LRRC70	0.0	0.0	0.0
ANKRD46	-0.808649235201429	-1.1537364683667697	0.34508723316534073
PIP5K1C	-0.3713392920227401	-0.30129420398059903	-0.07004508804214105
TEX38	0.863107782384715	0.44238528414852857	0.4207224982361864
ZBTB6	-0.6833217946330876	-0.6114325279941797	-0.07188926663890793
C2orf76	0.6697375025328638	0.9572717636026393	-0.28753426106977553
POLR3C	-0.018908024250404054	-0.09766263630225858	0.07875461205185452
PRR30	0.0	-2.7845702881445695	2.7845702881445695
WWOX	0.16885204058399061	0.27160518071845363	-0.10275314013446302
CCDC84	1.3085261678783429	2.009825402094112	-0.7012992342157691
BCL9L	-0.5764246843882814	-0.67523974460752	0.09881506021923858
POLR1D	-0.4762908162687456	4.349850483335631	-4.826141299604377
KIF18B	0.8700148003514807	1.5429223555739038	-0.6729075552224231
ZNRF1	0.12125833485127835	-0.48172310507820537	0.6029814399294837
FFAR4	0.27692057807375553	3.237930769595801	-2.9610101915220453
BPIFB3	0.0	0.0	0.0
BPIFB4	0.0	0.0	0.0
SAPCD2	1.2432628818882971	3.966897092190151	-2.723634210301854
EDARADD	-2.334372814049261	-5.444704056849477	3.110331242800216
SLC51B	-2.101020646737846	3.0909860665035827	-5.192006713241429
CYP4F12	3.2484407203261956	-1.4924420322775838	4.740882752603779
MARC1	-0.11484616090379518	-0.5227632096778008	0.4079170487740056
BLOC1S4	-0.35941076827190344	-0.7736050489348729	0.4141942806629695
KLHL32	-0.06609525439818409	0.2962251034062442	-0.3623203578044283
MKL2	-1.0139487035473742	-0.8860414114415187	-0.1279072921058555
BTLA	0.0	0.0	0.0
GPAT2	1.743663909928576	0.20312456715859484	1.5405393427699812
TOR3A	0.3098751459096061	0.6634486773932311	-0.353573531483625
GABRA5	-0.3507194140129606	0.5026005951274106	-0.8533200091403712
PPP1CC	2.4151466714153402	-0.4281940261782955	2.8433406975936357
PRELID2	-0.5361326106957833	1.7160256035716743	-2.2521582142674577
BACE1	-0.09305199372913986	0.39729008279589095	-0.4903420765250308
RGS9BP	-0.19729401572382937	-0.1080478162195661	-0.08924619950426327
TMEM212	-2.145177451635356	-1.9532279836586488	-0.1919494679767071
SLC36A3	0.0	0.0	0.0
SLC36A2	0.0	0.0	0.0
THBS2	1.892514510517437	1.7303539952214066	0.16216051529603037
RXRA	0.20101843685498633	0.7410040469849966	-0.5399856101300102
NUDT17	-0.4366842004838625	-1.2903479787958765	0.853663778312014
KIAA1024L	2.28286973226795	-1.5142072486047247	3.7970769808726748
CYP4X1	0.9049103230021247	0.14560352199286708	0.7593068010092576
KRT26	0.0	-1.018768278254595	1.018768278254595
KRT10	1.4475904692427681	2.198807842590245	-0.7512173733474772
OR10X1	0.0	0.0	0.0
CD300E	-5.368338246409609	-8.524029057494731	3.1556908110851216
CCDC30	-0.26499600072089446	-1.344245618627185	1.0792496179062905
NKRF	-0.19837925941626988	-0.5355323957947764	0.3371531363785065
GLDN	-0.431008624667653	0.7458565031605566	-1.1768651278282096
KPNA4	-0.30866285188449094	0.2547406970690007	-0.5634035489534917
TRDN	0.4660065294101251	0.9359745824577967	-0.4699680530476716
ZNF197	0.10559701377978747	0.27362394328914696	-0.1680269295093595
TMPRSS12	0.0	0.0	0.0
FAM228A	1.1558366274975755	0.5225081244855962	0.6333285030119794
NAP1L2	-0.4749275827317927	-0.5982034147446793	0.12327583201288661
RPS23	0.5172961242871228	1.0455554728443186	-0.5282593485571958
GNG2	-0.8160961985732396	-0.1034581514780415	-0.7126380470951981
AKAP14	-2.0738822666866663	0.31027694062689554	-2.384159207313562
PCLO	-0.8059626570912712	-0.8431859802688875	0.03722332317761623
KLK12	-1.909939473218183	-1.5673994184882105	-0.3425400547299724
RGS7BP	-0.677552385122735	-0.8714161512491359	0.19386376612640088
INSIG1	-0.3829847992547908	0.8094810962801544	-1.1924658955349452
MYT1L	-0.8165230820684224	-1.2132740853435227	0.39675100327510027
C5orf38	0.0	0.0	0.0
TMEM222	0.09158306095309054	-0.3670994679938806	0.45868252894697115
CLCNKA	0.06369714933361392	-0.9262269590156258	0.9899241083492398
ARHGAP30	-0.846093291808832	-0.5130901248876589	-0.33300316692117304
SEPT10	1.2435006607922983	2.323447077806396	-1.0799464170140975
CYP4F8	0.0	0.0	0.0
CYP4F3	1.9766822090133374	2.196146079951971	-0.2194638709386334
SMYD4	-0.8290146805273784	-1.7466177483311203	0.9176030678037419
GPATCH8	-0.597891916012399	-0.807866047298865	0.20997413128646603
CEACAM19	0.860028034081755	6.19967916063712	-5.339651126555365
NF2	0.03301231962003737	-0.6869918439291602	0.7200041635491976
C6orf1	1.1505566786597843	1.024310946962995	0.12624573169678932
SPATC1	0.46812775195609047	0.5593742592135688	-0.0912465072574783
UBE2H	-1.0406749290804624	-1.1989476136921242	0.15827268461166177
HPDL	0.08330725265762995	-1.6911320258918376	1.7744392785494676
KATNA1	0.4138215678237671	0.3215083521281352	0.09231321569563189
FSD2	-1.2274981921088628	-0.4989885734692474	-0.7285096186396153
ARAP1	0.6452571992700111	1.0795890921827942	-0.43433189291278307
KIF24	0.49767333766997024	1.779972087076311	-1.282298749406341
PDE2A	-0.5695265739822961	-0.8857049555737895	0.31617838159149336
LRRC16B	-0.3765909802658536	-0.2505321796227209	-0.12605880064313268
PRR5	2.0306599641761576	-0.22136398513816058	2.252023949314318
C17orf58	0.12362809938623798	0.5941167514205441	-0.4704886520343061
BCDIN3D	-0.043472720314679414	-1.2710305195612666	1.2275577992465871
LYRM7	0.9224056467983943	3.3779630509706244	-2.4555574041722297
CCDC42B	-0.6404421614211623	0.30541838358093065	-0.9458605450020929
CCDC73	-0.7171390199884307	-0.4474565931334542	-0.26968242685497645
BCR	-0.14929583513118327	-0.3949722619514908	0.24567642682030755
MPPED1	-0.7882911513634623	-1.0847244837574417	0.2964333323939794
FSCN2	1.066717519097289	-1.9313004003278693	2.998017919425158
FOXI2	0.0	0.0	0.0
SPIN4	1.0555369575386035	2.3291391921112936	-1.27360223457269
HYAL3	-0.13301045239101938	0.4484460893947988	-0.5814565417858182
KCNK18	1.554134383571342	1.756661028317115	-0.20252664474577298
IFNA10	0.0	0.0	0.0
VSIG10L	-0.5398936420743115	-0.20114034776082002	-0.33875329431349144
CXCR3	0.47573695470196087	1.376783292390158	-0.9010463376881972
ZNF397	-0.002168465141300757	0.5222620801106626	-0.5244305452519633
ZSCAN30	-0.8164677882542715	0.028755107302975258	-0.8452228955572467
TPCN1	0.3530083134013733	0.02092986106717909	0.3320784523341942
LILRB4	1.7227715314532674	3.2738097385348226	-1.5510382070815547
TNFRSF4	-0.3292423744602817	0.6079892786073	-0.9372316530675817
KRT16	-3.0546574938923703	-2.120230272819755	-0.934427221072615
HEXIM1	0.14654441426730802	0.1207761615720786	0.02576825269522942
KRT14	0.0	-1.7183506654506338	1.7183506654506338
PDZD7	1.0382062354538357	-0.2555656374671438	1.2937718729209795
POFUT2	-0.2601364102233976	-0.2975449625859037	0.037408552362506065
QRFPR	-0.9728925634302783	0.47252317471654814	-1.4454157381468264
MAPT	-2.2922971193322894	-2.594858789143748	0.3025616698114586
ERCC6L	0.0	0.0	0.0
TMEM17	-0.6175359155726339	-1.549732747798263	0.9321968322256291
TNFRSF18	2.3370868116403765	2.195332616172977	0.1417541954673991
FGF3	0.0	0.0	0.0
C1QL4	-0.6302915831646848	0.22068784524185348	-0.8509794284065383
ZDHHC17	-1.3639208669150609	-0.8112643262622772	-0.5526565406527837
SERPINA11	0.0	0.0	0.0
ZNF395	-0.4054568492531052	-0.7144484351607634	0.3089915859076582
ZACN	0.0	0.0	0.0
PPARA	0.5652058007879983	1.5512814083392912	-0.9860756075512929
TMEM232	0.2015361635428916	1.7939253575800589	-1.5923891940371673
LINC01551	-0.7551402514837378	11.02388138617469	-11.779021637658428
KRTAP15-1	0.0	0.0	0.0
FAM183A	-3.32448660857519	0.0	-3.32448660857519
EFCAB6	-0.2544610201442068	0.5315438931329828	-0.7860049132771896
KANK3	0.6605726837615302	0.9090014869508067	-0.24842880318927651
EMID1	1.5560657017882544	1.3055633887234595	0.250502313064795
ACTL7A	0.0	-3.52076229473047	3.52076229473047
ESPN	-0.46376420244312455	-2.1869892206790356	1.723225018235911
PNLIPRP1	0.0	0.0	0.0
PTRH1	0.45760165316022494	-0.19769050303734303	0.655292156197568
SAMD7	-2.8909524714570223	-1.6008009912638799	-1.2901514801931424
GPR141	-4.4225043776764466	-1.344321003192828	-3.0781833744836185
TMPRSS6	-2.6858462840623343	0.7265929274786287	-3.412439211540963
CYP4A11	-1.4697971293944159	-1.563948967657328	0.09415183826291214
TMEM216	0.538611053015793	0.4241338033206228	0.11447724969517026
RPS19BP1	0.3093235666852596	0.8523960038249188	-0.5430724371396591
TMPRSS11A	0.3528917393542452	2.0216538352711577	-1.6687620959169125
TMEM262	0.0	-5.356472511881333	5.356472511881333
C3orf70	0.32293489027473044	-0.9903553149419908	1.3132902052167212
TEAD1	-0.23238088873915785	-0.33212699027491555	0.09974610153575769
OR2AK2	-0.7472211584593185	0.7329819914335102	-1.4802031498928285
PLCD1	0.9575976625672258	0.10686559782884775	0.850732064738378
CCK	0.23824553825888373	0.7436129697222302	-0.5053674314633465
ENTPD5	0.23227759905624312	-0.483364139405682	0.7156417384619251
MITF	-0.7411746121890403	-0.9495486681111429	0.20837405592210256
HEATR4	1.164077302004904	-0.15952278377220264	1.3236000857771066
NAP1L1	-0.05853860952056067	3.537103498932427	-3.5956421084529877
LILRA5	1.1659849491143353	3.319615529221842	-2.1536305801075066
CMC1	0.41322661125579163	0.20142172749561205	0.21180488376017959
SLIT1	-1.1705652916758034	0.29928614357340866	-1.469851435249212
LYPD6	0.46736272698403436	-0.13702582015757514	0.6043885471416095
AKR1C1	0.26478827871343125	-3.1896164398337605	3.4544047185471918
VSTM2B	0.835600727508929	16.862930100874426	-16.027329373365497
SPATA21	2.0727117995237547	0.5111901395077778	1.5615216600159767
RNF220	-0.1214608358669631	0.7022086928018902	-0.8236695286688533
ANGPTL5	-0.7523282266562765	-1.3024756711728789	0.5501474445166022
KIAA1598	0.8049216788580766	1.5892985830063875	-0.7843769041483108
RP11-195F19.5	0.9500869958038427	-0.4465284479821703	1.396615443786013
ZNF546	-0.5517320416974787	0.012515637685181602	-0.5642476793826603
GCNT1	0.5509298109353207	2.0157261024937503	-1.4647962915584296
SESTD1	-0.04497867741032291	0.2586907816570809	-0.30366945906740384
FNBP1	0.271127493894082	0.08827718223816028	0.1828503116559217
DYNC2H1	-0.6949648884388839	-1.1640502360972853	0.4690853476584014
