	p_Hum-Chimp	p_Hum-Rhesus_Monkey	p_Rhesus_Monkey_Chimp
SLC50A1	-0.24502297513583837	-0.9440853122409445	0.6990623371051061
EFNA1	-0.5394286252833442	-0.5746740463562032	0.035245421072858996
CXCL10	-0.6871982731167003	0.8641367591058757	-1.551335032222576
SH3TC2	0.7265860571160969	1.289913754082519	-0.563327696966422
CXCL11	0.20828975414359763	3.468353058231799	-3.2600633040882014
ZRSR2	-0.515771292619366	0.718212597196481	-1.233983889815847
NMD3	-0.15680312838501642	1.0161864375222995	-1.172989565907316
B3GALNT1	0.40711192638721894	-0.4144374872368948	0.8215494136241137
GPRIN1	-0.423755999766394	-1.5453941029422387	1.1216381031758447
KCNAB1	0.6933032578114071	0.5596489096643715	0.13365434814703558
MRPL1	0.5672353692691132	0.17372763592139595	0.39350773334771727
SHE	0.28523398918547027	0.2285995498402471	0.056634439345223164
NR0B1	-0.20303174531104995	1.5427140301776316	-1.7457457754886816
PGM2	-0.4254924925672734	-0.30870980037621454	-0.11678269219105886
STK32A	-1.168841298649426	-0.6236929904387379	-0.545148308210688
IL1RAPL1	-0.1566624311197966	0.5114071599033636	-0.6680695910231602
P2RY12	-1.0796666553924688	-0.38617449958023276	-0.693492155812236
KIAA1024	-0.32481838083795145	1.2961465082782384	-1.6209648891161899
PDILT	0.0	0.0	0.0
UMOD	2.5869328378531335	-5.147873861871252	7.734806699724386
GP2	0.0	0.0	0.0
SNUPN	0.8375043893892347	1.3058003059719434	-0.46829591658270875
CRADD	0.5779849532664398	-0.19186583666185442	0.7698507899282943
SIN3A	-0.21494591013154096	0.027793688868198885	-0.24273959899973985
ARL13B	-0.449213055155953	-0.49209791820902726	0.04288486305307426
PTK2	-0.030942608929410476	1.003022541931549	-1.0339651508609595
PTAFR	-1.4142768960573637	-1.5179162234453478	0.10363932738798409
PTPN9	4.370958276579299	0.18364424523182077	4.187314031347478
RNASE6	-1.9060942350394678	-1.9149119466671567	0.008817711627688851
NPR1	-0.15733417783722325	-1.125226299706884	0.9678921218696608
KCNK9	0.36349351700244714	-0.11462288386808073	0.47811640087052787
SCN9A	-0.7722263267687879	0.8102914443253959	-1.5825177710941838
RASSF6	1.2207705390873658	-1.263114013060941	2.483884552148307
COL22A1	2.687211022994461	1.8755800547621924	0.8116309682322689
SDC2	-0.8004417749991912	0.054532858440630605	-0.8549746334398218
MMGT1	-0.14114048608837582	-0.05204020619328098	-0.08910027989509484
OR4K15	0.0	0.0	0.0
TM2D2	-0.3403790508461384	-0.3550637415033471	0.014684690657208677
HTRA4	0.0	-2.7040677845415573	2.7040677845415573
PLEKHA2	-0.7684343664762263	-0.5566235196857887	-0.2118108467904376
CLIC4	-0.5711940442650141	0.06299711325950152	-0.6341911575245156
SLC38A11	-1.1592226047372804	1.260149635605483	-2.4193722403427635
GPR183	1.3748594976971704	4.522581866245435	-3.1477223685482647
CCDC8	-0.9953477753868918	-1.614898811836785	0.6195510364498933
METTL15	-0.9540639023752666	0.044890934403694516	-0.9989548367789611
MUC15	-3.6000714803422635	-3.397825546570129	-0.20224593377213457
ZEB2	-0.11039656345814741	0.12314041781226859	-0.233536981270416
HINT1	0.24182123217569895	0.3250792047735267	-0.08325797259782775
DTWD2	-0.6620298581862247	0.011339336026021218	-0.673369194212246
CLIC3	0.958772697612335	-1.4616862169874134	2.4204589145997484
INO80E	-0.2649276414847366	-0.07573753737715805	-0.18919010410757853
BNC1	0.0	0.0	0.0
DFFB	0.36341247373001906	0.27169306362798995	0.09171941010202911
NFU1	-0.3445590835385648	0.4758972718154544	-0.8204563553540192
ANTXR1	0.4710628290628045	0.2066218559405133	0.2644409731222912
CKAP2L	-2.1345920356219086	-4.548453927112588	2.413861891490679
C15orf40	0.21460437797761678	-0.09796277677251108	0.31256715475012786
FAM103A1	-4.41736224863247	-3.6239615977538784	-0.7934006508785911
PROKR1	-0.757804238623701	2.620718944640132	-3.378523183263833
APLF	-0.5096068818803123	-0.22889794614672643	-0.2807089357335859
BOLA2B	-10.0688006660029	-9.60021801923199	-0.4685826467709102
LUZP1	-0.21760395603641847	-0.17556078383876184	-0.04204317219765663
HEXDC	0.014789353438454	-0.1253720253050714	0.1401613787435254
DRD5	-0.22928164666239947	-0.7269983714474071	0.4977167247850076
BUB1	-1.1939151910050292	1.2948923110179322	-2.4888075020229614
LRRC45	-0.04816543622842229	-1.3426585240751692	1.2944930878467469
CHRNA5	2.1809780133386107	1.6419976582549527	0.5389803550836582
MT1B	0.0	0.0	0.0
STRA13	2.029500955158728	3.6994790221515292	-1.669978066992801
AGPAT2	0.8402232265523537	1.3663405134606657	-0.5261172869083119
ASPSCR1	0.25409492437289316	-1.2844221518320191	1.5385170762049123
GP9	-3.988366577206477	0.0	-3.988366577206477
FASN	0.1161216670052152	-0.21456784443441101	0.3306895114396262
CNBP	-0.38672960529303246	0.15272566458446235	-0.5394552698774948
ACTRT2	0.0	0.0	0.0
DUS1L	2.239310813435024	1.13258428923685	1.1067265241981739
GPS1	0.1865410351078829	-0.4372967401860439	0.6238377752939268
RFNG	-0.19371368441689985	-0.4634386474177248	0.26972496300082494
DCXR	0.09475336657134648	-1.2238016497637165	1.318555016335063
ZNF32	-0.17885012712935122	0.8799656800113995	-1.0588158071407507
LDB2	0.5063443083389236	0.734676426347324	-0.22833211800840036
RAC3	0.6470160827949929	-0.3350456286380519	0.9820617114330448
NRG4	-1.4480991320003267	0.3689254963935329	-1.8170246283938596
LIMS1	0.3020610308693352	-1.0645538273276194	1.3666148581969546
C15orf27	0.006475999032352853	-0.5688434863533249	0.5753194853856778
NLGN1	-0.028183555310465458	0.1361513723156902	-0.16433492762615565
TAPT1	-0.057137501574468175	0.04218836087805222	-0.0993258624525204
UGP2	-0.02887963310130992	0.7014697073649003	-0.7303493404662103
TAS2R1	-1.953799484948934	-4.404519919015277	2.4507204340663424
LINGO1	0.474886032547694	0.2212403260889868	0.2536457064587072
HNRNPF	-0.2250347569462825	0.31215661165744635	-0.5371913686037288
BTD	-0.5000809024324004	-0.30609886572533984	-0.1939820367070606
CSGALNACT2	0.15278111099546	0.6037568230120565	-0.4509757120165965
TACR3	-3.588739876156029	-1.899247408054465	-1.6894924681015637
GSX1	2.1701034795140988	3.8895059914473595	-1.7194025119332605
PCDH7	-0.33895243761382865	-0.2319951202125461	-0.10695731740128256
ROBO1	-0.4877259928878024	0.6354419275487082	-1.1231679204365106
ONECUT1	3.2439305254439668	3.2439305254439668	0.0
AVEN	0.0637699829648497	1.0221622557041203	-0.9583922727392706
P2RY1	-1.4241499556694963	-0.8181003086962653	-0.606049646973231
CTNND2	0.3614624139111893	0.40477603747093127	-0.043313623559742
WNT10B	0.4993495558307295	0.2069337017004882	0.2924158541302413
CALML6	0.0	0.0	0.0
REPS2	-0.2289028309743406	0.14262581278653919	-0.3715286437608798
ITGAM	-0.9881509876359251	-0.012048768746699245	-0.9761022188892259
TPST1	-0.10941969989855949	0.14132842400916878	-0.25074812390772827
TM4SF4	0.0	-4.396632179284493	4.396632179284493
TOR1AIP2	-0.13613650563965507	0.7247456520504878	-0.8608821576901429
S100G	0.0	0.0	0.0
TM4SF1	0.415888872660946	3.477686458842358	-3.061797586181412
OTUD3	-0.41451633884828176	-1.0006601877199675	0.5861438488716857
OTUD7A	-0.3611664112712143	-0.273256162963996	-0.08791024830721827
GUSB	-0.27571024391751386	0.8053898068807746	-1.0811000507982884
BRD3	-0.12830663979336343	-0.35946318418859313	0.2311565443952297
FRMPD4	0.05409634848368494	0.40849148049794604	-0.3543951320142611
ZFPM2	0.06856465461245431	1.178333246892465	-1.1097685922800107
ZNF764	-0.44995735338233267	0.46416979313038453	-0.9141271465127172
ZNF747	0.494910804626997	0.5358707702772811	-0.04095996565028415
ZNF768	0.060832723435635394	-0.3109567719092441	0.3717894953448795
TAS1R3	-3.720566683553979	-6.486228191262627	2.7656615077086477
TMEM42	0.0400187395951086	-0.09835245259874803	0.13837119219385663
MAP3K2	-0.8019534902092857	0.046600123541408855	-0.8485536137506946
PUSL1	1.3729768601080412	1.3184985738462283	0.05447828626181295
SF3B5	0.3391125248479039	0.13711986873900628	0.2019926561088976
ZNF35	-0.45497331852664047	-0.003982418731601989	-0.4509908997950385
TIGD4	0.5840300308900663	0.2703257596092832	0.31370427128078315
IFFO2	-0.1217284836680097	0.20493687137447036	-0.32666535504248007
NLGN2	0.029875385971568136	-0.2614063552936301	0.29128174126519824
MYO7B	0.03811495661296438	-0.543392915257354	0.5815078718703184
CHD3	-0.0674490805293182	-0.28134244261731034	0.21389336208799214
TMEM154	-3.219109133135272	0.0	-3.219109133135272
MYRIP	-0.34268660624881786	0.4498612975463798	-0.7925479037951977
ALCAM	-0.025841216747243934	0.7139340868833184	-0.7397753036305623
YWHAG	-0.07760909016983142	0.287211017457615	-0.36482010762744643
UBE2E3	2.3165539334269614	0.1350815758214008	2.1814723576055606
CNTROB	-0.13846594527328726	-0.5283449384243104	0.38987899315102315
TRAPPC1	0.6375319598596914	-0.22581700690005313	0.8633489667597445
ZPLD1	-1.6567993410458182	-0.330081814440756	-1.3267175266050621
KCNAB3	0.34712469103204846	0.43405834952778033	-0.08693365849573187
SERPINA9	0.0	-1.2650937850917447	1.2650937850917447
GPR37L1	-0.6974580611941725	-0.6066419665608791	-0.09081609463329343
SIMC1	0.2891256612701749	-0.4577775684079679	0.7469032296781428
TMEM192	-1.1036939876415301	0.06426394856478002	-1.1679579362063102
HMP19	0.07343692599202889	-0.02382335576907657	0.09726028176110546
SERPINA6	-2.340937254537911	0.0	-2.340937254537911
NIPA1	0.220407309704294	0.28824019294748116	-0.06783288324318715
GPR25	-2.646715120299004	-2.1072557344223877	-0.5394593858766163
UBE2E1	-0.2542150474281559	0.7521026517854015	-1.0063176992135574
HNRNPA3	-2.2176493322517903	-0.7393342436955477	-1.4783150885562426
SIK2	-0.2776383693165281	0.01836139451686858	-0.29599976383339666
RNF150	-0.4942419812927108	-0.26655427169098544	-0.22768770960172535
VGLL2	1.130324678819595	-2.4937235617439906	3.6240482405635857
HOXD4	0.0	-3.065391360232611	3.065391360232611
CHRNB1	-0.46853923267525843	-0.1825183376825663	-0.2860208949926921
HOXD12	0.0	0.0	0.0
GYPA	0.0	0.0	0.0
USP38	-0.15326736055277923	0.49662983105048664	-0.6498971916032659
SLC16A5	0.14080468075767216	-0.3043138365593281	0.44511851731700025
NANP	-1.4383203835107063	-1.3469857263909417	-0.09133465711976463
ANKK1	1.3348049002322866	-0.12457233313544935	1.459377233367736
ADRA1B	0.7560565207789391	-0.15543220487020015	0.9114887256491393
ADPRM	0.6313326733327154	-0.6606386188156623	1.2919712921483777
FABP6	9.255325263820646	9.255325263820646	0.0
PWWP2A	0.3252254623291808	0.8526660807786239	-0.5274406184494431
USP50	-0.2511042402103756	-0.003645884114260811	-0.24745835609611477
USP47	-0.35198409230234784	-0.07944514517222778	-0.27253894713012006
PDCD6IP	-0.395264173779613	-0.06220141099672638	-0.3330627627828866
ZNF212	-0.44168316578694267	-0.7422981054397626	0.30061493965281993
MRAP	-4.170432527082423	-3.947865608298097	-0.22256691878432622
FAM161A	-0.5499718187376388	1.6512321630107984	-2.2012039817484372
ZNF282	-0.23642180689284054	-0.12792389865432874	-0.1084979082385118
GLB1	-0.37208066468017353	-1.1390657798176917	0.7669851151375182
C14orf142	-0.3661362487150601	-1.3305714981033434	0.9644352493882833
FAXDC2	-0.4244921114242439	0.6921365448402739	-1.1166286562645178
CRTAP	0.7982821735769203	0.9690430613410435	-0.17076088776412313
HSPB2	0.20476536377423482	3.269478669883194	-3.0647133061089593
CNGB3	1.3202567507232112	2.9048938068586256	-1.5846370561354142
SLN	0.0	0.0	0.0
ELP5	0.05504038296831126	0.3842524382586685	-0.32921205529035724
CMTM8	0.9122173080229419	0.05323854878886447	0.8589787592340774
GABARAP	-0.2195079907867541	1.9391215040156862	-2.1586294948024403
STX8	-0.17609584956965918	0.7604436007864201	-0.9365394503560793
CDK1	2.218627315134389	0.09188779034319672	2.1267395247911924
NFRKB	-0.65753334128794	0.519681123787521	-1.177214465075461
FABP4	3.568088870744335	3.568088870744335	0.0
PRDM10	-0.029881922476644007	0.3497978851183632	-0.3796798075950072
B3GNT2	0.5819244463953739	0.594877387178129	-0.012952940782755107
FOS	2.5154575282212575	1.9117760965764568	0.6036814316448007
TMED10	0.06710831661630312	-0.047775063318890254	0.11488337993519337
SETMAR	-0.22730866444002373	0.3833491546073007	-0.6106578190473244
SMAD1	0.1210185608022405	0.5736677182937937	-0.4526491574915532
EMX2	-0.31104908826391764	-0.2530841742815788	-0.05796491398233883
SP7	-2.710156605840953	-5.299812028404437	2.5896554225634847
SEMA3E	-0.47784545965194525	-0.045400257342270045	-0.4324452023096752
SLC30A1	-0.26726521033817896	-0.03498790759380377	-0.2322773027443752
DCLK2	0.3091501776755532	0.8394584338349098	-0.5303082561593566
ZNF804A	-0.21796317486032724	0.5793740103588183	-0.7973371852191455
GPRC5C	-1.1083565488140543	0.6302021849051282	-1.7385587337191826
TMEM182	-1.0545875529333104	1.062955356771994	-2.1175429097053042
VSTM2A	0.0014717533199686272	0.47901213817807786	-0.47754038485810923
KRT8	0.9251689971955566	-1.4069860957593412	2.3321550929548978
KRT78	3.7344675703312835	3.7344675703312835	0.0
SDR9C7	1.7550579071691164	1.944738155621643	-0.18968024845252662
MGMT	0.43009468392483896	-0.39929313814131273	0.8293878220661517
METTL7B	0.07960098233764734	-4.1392570060515315	4.218857988389179
KRT86	0.7005008098433381	2.612592111963111	-1.912091302119773
HARS	0.1247944936694303	1.251944206795879	-1.1271497131264487
NFXL1	-0.3205066261294842	0.03296378729586458	-0.3534704134253488
KRT75	0.0	0.0	0.0
DENND5B	-0.4357683896343074	-0.1780866831589316	-0.2576817064753758
DNAJC18	-0.46849073793482887	0.23671010561144357	-0.7052008435462724
SPATA24	0.519161610029161	0.17077538916217172	0.3483862208669892
RALGAPB	-0.40036309668052894	-0.041256780944787685	-0.35910631573574125
WIBG	0.09381241320305467	-0.36789528573141705	0.4617076989344717
MZB1	0.0	-2.5230014960896843	2.5230014960896843
KRT4	0.0	0.0	0.0
SLC23A1	-2.440214720667669	-1.0704958085957714	-1.3697189120718978
KRT74	0.0	0.0	0.0
NPAS2	0.557892630312776	0.039029588994179854	0.5188630413185962
KRT72	-4.229989042832525	0.0	-4.229989042832525
LONRF2	-0.5368864067702512	0.0665617618153087	-0.6034481685855599
NUDT9	0.04914019037672013	-0.38043268702771726	0.4295728774044374
HSD17B13	-1.806699354364599	-1.9989498467235827	0.19225049235898362
PA2G4	0.32834542781924014	0.413781531389378	-0.08543610357013787
COX7B2	0.0	-6.155076589848861	6.155076589848861
ELOVL6	-0.5884200444735237	-0.49042098350988983	-0.09799906096363387
KRT83	0.3807839960953521	3.6867630931219395	-3.3059790970265874
PFKFB3	0.12327682810714169	-0.10889561804091574	0.23217244614805743
TMC7	-0.3282001043860827	-0.6949056304280603	0.3667055260419776
ARL6IP1	0.3050192949425501	4.173266049793046	-3.868246754850496
SERPINB9	0.19177100369509414	0.22597556067795743	-0.03420455698286329
SMAGP	1.5576827536172777	2.8973295433664865	-1.3396467897492088
IRX1	-1.6878609412615533	1.4612404107742498	-3.149101352035803
CDH2	-0.38603315320767617	0.06492572682049058	-0.45095888002816675
IRX2	-2.069751996827366	-1.2903752515207505	-0.7793767453066156
EMB	-0.35426774836785	-0.9383927064144855	0.5841249580466354
SIX2	-2.65943341174689	-4.563090082240848	1.903656670493958
DLGAP1	-0.0477918898011076	0.07185274473247993	-0.11964463453358753
STAT2	-0.2507512075801799	0.6487951412433635	-0.8995463488235433
NUDCD2	0.77045963008832	6.717458567893558	-5.946998937805238
IRF2BP1	0.10863313719750955	-0.3455172124426751	0.45415034964018464
OR9K2	0.0	0.0	0.0
HSPA4	-0.19669807510511284	0.15200596440473113	-0.34870403950984397
FOXA3	-2.252153224213286	-4.173104774566857	1.920951550353571
FAM71B	0.0	0.0	0.0
SLC26A5	0.12686724472206956	-1.717260244186832	1.8441274889089017
COMMD5	0.4144877416815813	-0.06421767497633546	0.47870541665791677
SGCD	0.935415355055178	0.986388740769675	-0.050973385714496944
GTSF1	1.1877734328789982	-0.5580126636582329	1.7457860965372312
ZNF16	0.754633909883534	-0.8123772196087948	1.5670111294923288
ARMC10	-0.31482455831967116	0.1952129114281771	-0.5100374697478482
RNF34	-0.031816439556638265	0.17133662494428492	-0.2031530645009232
ACYP2	0.37348710329674084	-0.3528545132987837	0.7263416165955245
TRABD	0.922820639638628	0.6021851253736692	0.32063551426495884
ATF7	-0.9306579709769478	-0.3463693265756831	-0.5842886444012647
SOCS6	-1.0584976995715483	-0.15446543102958543	-0.9040322685419628
MURC	-0.20390871312700742	-1.0125843289758265	0.8086756158488191
HOXB9	0.0	0.0	0.0
TTLL6	-2.493698710908679	4.549064533053675	-7.042763243962353
POLH	-0.7109204839468424	-0.5464424551044802	-0.16447802884236218
SYT9	-0.35678688963323424	0.6194555577163614	-0.9762424473495956
KCNS3	0.08041069618466512	0.9097935940485851	-0.8293828978639199
KIF5B	0.004836388382533308	0.304325067339823	-0.2994886789572897
GPR37	-0.6347343837734307	0.30381379484338833	-0.938548178616819
AKAP13	0.6762804894741485	0.6515036811826636	0.024776808291484986
SDR16C5	3.372997106491032	3.410956322588018	-0.03795921609698638
DYDC1	-2.687796036418108	-2.311517646972854	-0.37627838944525416
CHCHD7	-0.07063349559100551	-0.5381593349216907	0.46752583933068514
HTRA3	-0.7775638346314768	0.4854850637924718	-1.2630488984239485
FOXN2	-0.7159559253057592	-0.4935200415336345	-0.22243588377212475
OR2AG1	0.8148880379020935	1.0414975324793563	-0.22660949457726276
LMOD2	0.0	-2.3293250331773825	2.3293250331773825
BFSP2	0.0	-1.42184715377486	1.42184715377486
FSHR	-2.805691650174052	0.4703502441828007	-3.276041894356853
USP32	-0.014176260540383012	0.12580081362880424	-0.13997707416918725
CEL	-4.119696486168655	-1.9230031923979864	-2.196693293770668
PPM1D	-0.8084966691505242	-0.07963257403859103	-0.7288640951119332
KBTBD2	-0.121155076691279	0.32329954815557294	-0.44445462484685194
MINA	0.5188496972964014	1.0674222431695881	-0.5485725458731867
TRIAP1	-1.54042242070242	12.260716695529448	-13.801139116231868
LSM3	-0.03479584434252381	1.4644848455006292	-1.499280689843153
KIAA0232	-0.22789758509818991	0.28168983583625895	-0.5095874209344489
MTSS1	-0.05182427823667979	0.08848005776758772	-0.1403043360042675
TMEM43	-0.15699318166564247	0.2969280077747962	-0.4539211894404387
RNF139	-0.04978056029375555	0.47768541531377284	-0.5274659756075284
RPS9	0.2860674490320374	0.33663535150576784	-0.05056790247373044
PLA2G1B	-2.0927641709508342	1.971387205618151	-4.064151376568985
CYTL1	5.3238714181530185	0.1494909677285039	5.174380450424514
TSEN34	0.061117284561345464	-0.5148965968231449	0.5760138813844904
TRH	0.8190328765655108	5.231464409952796	-4.412431533387285
GSTA4	-0.05724562856533488	-0.2933862395796307	0.23614061101429584
MSANTD4	0.048348822124160584	0.10891667247139036	-0.06056785034722978
NDUFA3	-0.04687665050072365	4.548581983080295	-4.595458633581019
PAQR8	-0.6960861799240678	-0.7888636325808829	0.09277745265681503
NUDT6	-0.7107463642328833	-0.7041797702675412	-0.0065665939653420935
TANC2	-0.39808702527404893	-0.3371194653653671	-0.060967559908681856
TEX13B	-0.6066655227822408	1.1525007239060459	-1.7591662466882867
PKHD1	-0.8793768099937793	-1.3968654987085007	0.5174886887147214
DNAJC24	0.2489495043495893	0.4236937755427004	-0.1747442711931111
PGK2	-1.36484413761949	-1.1999560142568697	-0.16488812336262026
PRKCDBP	0.20062636233381248	-1.302076273908778	1.5027026362425904
DCDC1	-2.3650052081794084	-0.8137770293659514	-1.551228178813457
HAS2	2.185619840786525	1.2274018721476927	0.9582179686388319
PDGFD	-0.5869556636910833	-0.06566902613435799	-0.5212866375567253
PLAC1	0.0	0.0	0.0
HS6ST2	2.14655836243349	-0.7271978851495944	2.8737562475830845
OR4D5	0.0	-3.126386477103843	3.126386477103843
PYGO1	-1.4508026648899794	-1.9128790443558508	0.4620763794658713
LRRC8E	1.1166317235144803	-1.4375917655884287	2.554223489102909
PKIA	-0.21976524690793653	0.21061826677546414	-0.43038351368340066
TSNARE1	-0.3027906283314721	0.7291657782994099	-1.031956406630882
FPR2	-3.579152752422268	-2.509563640041095	-1.0695891123811738
PATE1	0.0	0.0	0.0
FEZ2	0.06048870727635869	0.9275657344231085	-0.8670770271467498
C11orf24	-0.4142127706202796	8.51454640382577	-8.92875917444605
ALK	0.7967047623798926	-0.21563606621260423	1.0123408285924969
CCBL1	-0.1157811395949837	-0.6619280480651506	0.5461469084701669
MTM1	-0.45115154671452995	-0.023645495611207323	-0.4275060511033226
OBP2B	-3.635168141049396	0.0	-3.635168141049396
TRMT61B	0.002772792604267771	0.4290432691495125	-0.42627047654524475
INSR	-0.6315583226233787	-0.1544041982622284	-0.47715412436115034
MFN1	-0.2963767139652047	-0.4389367373974391	0.1425600234322344
GIMAP8	-1.1097301916195752	0.9453798674056071	-2.055110059025182
NRTN	1.6106370747287473	-1.8989046519525299	3.509541726681277
KCNMB3	-1.8598776925007625	-1.724222159847638	-0.13565553265312458
KCNG3	-0.06932899783727864	-0.25717006212480786	0.18784106428752922
ATP6V0E2	-0.06274093667027536	-0.479368203471342	0.41662726680106665
PRKCE	-0.049724867132321826	0.31016209404216966	-0.3598869611744915
OR2K2	-2.635964762479424	1.4177490195996585	-4.0537137820790825
JAGN1	-0.4785546803698688	0.3708015094902857	-0.8493561898601545
RLN3	2.5252420307728465	-1.5098789006399698	4.035120931412816
TADA3	0.3792980873512164	0.04069167172317467	0.3386064156280417
SOCS5	0.07189780347414398	-0.04975612072881663	0.12165392420296062
C1GALT1C1	-0.4136972401425414	0.29302019344691477	-0.7067174335894562
C9orf16	0.0745495826191167	0.39308458900903176	-0.31853500638991505
MORN4	0.4838088699785903	0.7648110721747141	-0.2810022021961238
NAIF1	-0.1367900237475883	-0.5321761690134297	0.39538614526584137
RBKS	1.1014477747120281	0.1492358559357423	0.9522119187762859
GRIK1	0.08051452316930163	0.0896225914923221	-0.009108068323020468
TMEM126A	0.08245401977071598	-0.23368881090945948	0.31614283068017546
TMEM126B	0.2839936608184779	1.0639922058867874	-0.7799985450683096
TRIM8	0.21095431084658856	0.037459332921315536	0.17349497792527302
NETO2	-0.21084041223493077	-0.16718268519933943	-0.04365772703559134
CSN3	0.0	0.0	0.0
CLDN20	1.1536591545662869	0.5784867704630723	0.5751723841032146
CDC42BPG	-1.4527990785166494	-1.5090166602924588	0.05621758177580938
JUNB	0.8074119261627057	0.2954239490272963	0.5119879771354094
C10orf35	0.11153730713027166	-0.7124364592611085	0.8239737663913802
TMEM37	1.531935674799954	-0.9783502560396746	2.5102859308396286
LRG1	1.4976457265439043	0.6427570047110914	0.8548887218328128
SHCBP1	2.4224860174902876	5.52475221105307	-3.1022661935627824
SOSTDC1	-0.4329750484060284	-0.13205436885124744	-0.30092067955478097
NPTX1	-0.0874577064440416	-0.3868091280800865	0.2993514216360449
FAM98B	0.5850872004200838	0.33861028437276275	0.24647691604732103
GAA	-0.5261513855001176	0.3116352167916414	-0.837786602291759
CANT1	0.01866570830788916	0.16295794985473133	-0.14429224154684217
KCNK3	0.3196434084579227	-0.2430232584244374	0.5626666668823601
ZDHHC16	-0.23267081854874228	0.9714660197840823	-1.2041368383328246
CHST11	-0.3779035154638848	-0.026782420711914057	-0.35112109475197073
EXOSC1	0.15020184911304213	-0.007489156954330056	0.15769100606737219
PGAM1	-13.490811191219693	-10.277226947500296	-3.2135842437193984
CHD7	-0.20157265635062416	-0.3389587401024463	0.13738608375182215
ESCO2	-3.5357191347650088	-1.9122666280664498	-1.623452506698559
KRT19	-1.9280231527410732	-2.947708131398191	1.0196849786571178
KRT15	1.021483166204125	2.7766128783129584	-1.7551297121088334
LURAP1	0.25792066449947004	-0.5283608906275923	0.7862815551270623
CLCN5	-1.0674345691128577	0.18718095225930576	-1.2546155213721635
TPPP	-0.23229819694213028	0.12131887892725857	-0.35361707586938884
KCND3	-0.466603331714909	-0.2773449020971217	-0.18925842961778727
APLN	0.34278860696990154	-0.7287421318366061	1.0715307388065076
KRT13	0.0	0.0	0.0
KRT9	0.8551067200049907	3.0188952503084185	-2.1637885303034277
PDE7B	0.8000127382466502	0.17571336098137458	0.6242993772652756
NAT1	-0.7501495414161483	-1.2720372479357405	0.5218877065195922
KRT20	0.0	-4.762713784433398	4.762713784433398
KSR2	-0.6737139548678623	-0.8943461410316593	0.22063218616379698
MCC	-1.1476710940349584	-1.0134341905160866	-0.13423690351887174
ZBTB26	-0.39261382288118085	0.42771630228762536	-0.8203301251688062
POLR1C	-0.1757661978429459	-0.74843797957611	0.5726717817331641
ASXL1	-0.3176142601839995	0.08123434950959574	-0.39884860969359526
OR1L6	-1.7677889633437005	-4.432260376882564	2.6644714135388634
DLK2	0.47475171458488585	-0.31298346983391756	0.7877351844188034
ZNF318	-0.3356889692972169	0.47091737566836755	-0.8066063449655845
ZNF561	0.7985298286191971	2.1979398532853796	-1.3994100246661825
WIPF2	-0.006754670481639025	0.4723162429782253	-0.4790709134598643
HOPX	0.5003619892297024	0.03895244694498423	0.4614095422847182
NLRP5	-1.607334259576805	0.0	-1.607334259576805
LRRC8C	-0.26970656105773116	0.32319413046274637	-0.5929006915204775
SPACA5	0.0	-7.020531462738436	7.020531462738436
RSL1D1	-0.22689135742581445	-0.7406232836349247	0.5137319262091102
LRRC8D	-0.22344882238230124	0.3127087786429916	-0.5361576010252929
MROH2B	0.0	-0.42351721706118317	0.42351721706118317
PPID	0.9497665195809537	4.759248976896679	-3.8094824573157244
COL24A1	1.8232866819401647	0.40643359568984927	1.4168530862503155
ETFDH	0.7060009267632514	0.692440144474685	0.013560782288566386
RXFP1	-0.08985580934722837	0.8060498496143458	-0.8959056589615741
LPAR3	0.7843421878790227	0.3037795471055591	0.48056264077346356
PTGER4	0.5446740013852598	1.6886809133816063	-1.1440069119963465
TBCA	6.386590020713953	4.969113546336558	1.4174764743773958
NEUROD2	0.4262809456175818	-0.00535971465059859	0.4316406602681804
MAP6	0.26844270663882064	0.42946190323147526	-0.16101919659265462
OTP	1.7425596050562437	0.21475526034897174	1.527804344707272
BCL2L1	-0.014695076287230435	0.261368275519696	-0.2760633518069264
FGG	-1.3778039742767159	0.0	-1.3778039742767159
FGA	0.0	0.0	0.0
OR2AT4	0.0	0.0	0.0
FGB	-2.812549565880566	-2.1979565788733124	-0.6145929870072537
PLRG1	-0.1383914729132556	0.2544149933766624	-0.392806466289918
RAB4B-EGLN2	0.3747554660156034	0.22419710157585016	0.15055836443975323
DSCAM	0.0035795439683203867	0.1438999204996083	-0.14032037653128793
DNAI2	-2.8343168171663837	-2.8342561308818968	-6.068628448685498e-05
CLSTN1	0.23300716320036585	0.16506871541024815	0.0679384477901177
CXXC5	0.22125999123823004	-0.5302268995140853	0.7514868907523153
ZNF274	-0.6228334919915488	0.0072553171143532325	-0.630088809105902
PIK3CD	0.10953396169453544	-0.6936674573375781	0.8032014190321135
PTCRA	0.0	-3.1400533092974543	3.1400533092974543
SLC25A33	-0.49981527991478725	-0.10382664901396232	-0.3959886309008249
ENC1	0.20406276650139432	0.36211608899864167	-0.15805332249724735
SPSB1	-0.5433664142779637	-0.8822050066746137	0.33883859239664993
P2RY6	-0.46493748338296004	-1.164185757068549	0.699248273685589
BPTF	-0.46357680262490764	0.16845847626085053	-0.6320352788857582
S100Z	0.0	0.0	0.0
ZIK1	-0.6473686726267709	-0.9273254363302894	0.2799567637035185
GPR82	1.4116961422713807	0.3941715084025013	1.0175246338688795
GPR34	-1.9972480666928933	-1.6514017515560666	-0.34584631513682673
