	Human_Primary_Visual_Cortex_Average_RPKM	Chimp_Primary_Visual_Cortex_Average_RPKM	Rhesus_Monkey_Primary_Visual_Cortex_Average_RPKM	Mouse_Primary_Visual_Cortex_Average_RPKM
SHARPIN	135.77633333333333	171.37266666666667	167.50583333333333	138.13816666666665
LBX2	1.362865	0.305225	0.0	0.6368233333333334
DNHD1	11.944946666666667	19.066816666666668	3.545491666666667	9.016438333333333
HTR1D	4.229138333333333	1.640367666666667	1.4130985	6.549433333333333
GCC1	21.84878333333333	24.864299999999997	40.82705	51.45798333333334
LSMEM2	4.579478333333333	0.8735883333333335	0.556115	4.870536666666667
RNF151	0.0	0.0	0.0	5.782215
CIITA	1.5092014999999999	6.11048	0.9872226666666668	2.0596985
ZFPM1	13.583893333333336	23.228616666666667	5.412333333333334	154.74050000000003
ALOX15B	0.289808	3.2362548333333336	0.11312266666666666	7.830335000000001
PLD6	16.423166666666663	7.669501666666666	2.909936666666667	6.650663333333334
GRM8	11.997935	14.799796666666666	19.528266666666667	34.47398333333333
CDC42EP4	216.65471666666667	89.95853333333334	90.94186666666668	59.45811666666666
ZBTB42	1.443876333333333	2.2066804999999996	4.171968333333333	3.2886796666666664
MAF1	228.55999999999997	228.2831666666667	215.92149999999995	165.53483333333332
TPPP2	0.76145	0.3343083333333334	0.26699333333333336	0.0
FCER1A	0.0	0.27841	0.0	0.0
RPRML	122.29365	140.80233333333334	152.46	489.69683333333336
ARL14	0.0	0.0	0.0	0.0
KIAA1875	14.435728333333332	27.536499999999993	10.494541666666665	7.129873333333332
PCED1B	5.913215	5.799553333333333	5.182141666666667	32.987649999999995
SYCN	0.0	0.0	0.0	0.0
PIPOX	28.734116666666665	34.993384999999996	53.265899999999995	17.84598
FOXS1	9.320356666666669	8.453603333333334	13.456395	4.6496450000000005
CDH5	33.72741666666666	24.916699999999995	15.511416666666667	31.688
LRRC3B	45.95536666666667	17.816513333333333	38.313433333333336	85.91201666666666
MROH1	44.78948333333333	77.71716666666667	56.93450000000001	120.66603333333335
NKPD1	1.20627	0.5080616666666667	3.0762400000000003	3.021445
GIPC3	0.0	0.45305666666666666	2.300578333333333	11.393768333333334
ABCA13	0.07225966666666667	0.041519999999999994	0.046493299999999994	1.238122
PDXDC1	47.07444999999999	71.0004	63.158633333333334	116.7965
C1orf194	1322.7716666666668	172.615	0.0	148.6388333333334
ZNF154	31.273400000000006	60.51694999999999	23.92356666666667	21.278116666666666
R3HDM2	195.13400000000001	286.9555	253.92599999999996	511.48616666666663
B3GNT3	0.0	0.0	0.0	6.046286666666667
ITLN1	0.0	0.255465	0.9099	0.0
NRXN1	92.00206666666666	151.6525	168.84300000000002	291.79016666666666
SEPHS2	108.21826666666665	189.90683333333334	132.84766666666664	161.55349999999999
GPBAR1	0.9831733333333333	1.8185133333333334	14.149365000000001	0.16738666666666668
ZNF784	366.7056666666667	0.0	0.0	354.16550000000007
C14orf119	180.45933333333335	204.1405	143.8955	108.79526666666668
CCR8	0.0	0.0	0.0	0.0
BBS10	30.225983333333332	42.27251666666667	34.835433333333334	6.32715
PUF60	329.10316666666665	327.61600000000004	354.078	421.9396666666667
SSC5D	4.583691666666667	5.423165	10.40919	3.9095216666666666
DCTPP1	72.44655	182.8191666666667	116.63836666666667	72.50876666666666
ZNF771	146.04399999999998	110.67914999999999	89.27916666666668	309.7766666666667
TSHZ1	61.23875	107.82951666666666	136.3345833333333	69.96703333333335
PSTK	31.004983333333332	45.68278333333333	24.403650000000003	60.4521
SOCS4	29.993499999999997	35.3084	25.68058333333333	36.391349999999996
OR1E1	0.8576450000000001	0.9858716666666666	0.0	0.0
ZNF48	34.82505	37.4786	51.813116666666666	46.29579999999999
C3orf80	32.917094999999996	51.5165	150.87533333333332	65.3746
NKX2-6	0.0	0.0	0.0	0.0
TMEM150B	1.0783433333333332	2.4036266666666672	0.237845	0.6479400000000001
WFDC11	0.0	0.0	0.0	0.0
TMEM86B	48.11769999999999	46.44396666666666	24.66326666666667	55.643966666666664
SEPT1	4.652096333333333	5.194728333333333	1.3023269999999998	1.7500633333333333
TRNAU1AP	67.9708	54.92916666666667	62.233516666666674	68.08573333333334
EXOC3	161.85843333333332	189.37149999999997	183.03883333333337	174.62516666666667
TDRD6	6.4065183333333335	9.104361666666668	3.6859183333333334	2.4686371666666664
C12orf40	0.73135	0.0	0.36471383333333335	0.0
LYNX1	212.49748333333335	230.30433333333335	218.60083333333333	443.56716666666665
TH	0.8697976666666666	0.4316333333333333	0.3186023333333333	13.035044999999998
MED14	47.99608333333333	79.97905	46.86044999999999	141.22216666666665
FAHD1	208.11833333333334	0.0	0.0	0.0
TDRP	73.2617	91.5003	39.7635	49.68498333333334
RCC1	12.171070000000002	13.992033333333334	15.280366666666668	22.169433333333334
MYLPF	0.0	0.0	12.529175	15.689316666666665
F2	0.09692783333333334	2.9864266666666666	5.816579999999999	0.29458433333333334
PRKRA	20.273296666666667	154.48483333333334	113.0773	40.42913333333333
ZNRF2	18.8332	20.835238333333333	7.601611666666667	34.140683333333335
RRH	1.581806666666667	0.0	14.430608333333334	0.27642
SLC9A4	0.07333366666666669	0.0	0.163384	10.328208333333334
ZNF816	0.0	33.59681666666667	16.138683333333333	0.0
FGD6	6.778066666666668	8.245090000000001	12.050488333333334	13.391075
GPR144	0.0	0.0	0.38762516666666674	0.0
GPR139	0.0	0.41295333333333334	0.0	6.387936666666666
PLD5	11.776116666666667	6.353478333333334	9.411458333333334	24.225116666666665
WFDC10A	0.0	0.0	4.93405	0.0
PNPLA1	0.0	0.5281818333333334	0.25307	3.566803333333334
ALX1	0.7077866666666667	0.0	1.045725	0.6327766666666667
CCDC43	54.38551666666666	46.95804999999999	59.34251666666666	48.411766666666665
C17orf104	7.214313333333333	12.334635	4.4007033333333325	2.3318961666666667
CCDC129	0.0	0.0	0.0	3.8405381666666663
HCLS1	14.279723333333335	18.162378333333333	6.240503333333333	7.835945
MTURN	1518.706666666667	1027.2740000000001	596.4295000000001	206.5471666666667
ZNF609	43.9111	58.20783333333333	68.8867	73.1281
PAK2	96.36638333333333	58.25816666666666	75.91085000000002	77.64280000000001
CCDC66	43.275800000000004	47.56331666666667	78.39901666666665	37.29695
DEFB124	0.0	0.0	0.0	0.0
MCFD2	72.5006	68.08956666666667	148.44616666666667	218.47483333333335
HARBI1	18.84285	25.541366666666665	24.33685	23.07905
DEFB123	0.0	0.0	0.0	0.0
TPRXL	0.0	0.0	0.0	0.0
SERTM1	60.03756666666666	83.67433333333334	110.04375	206.73600000000002
HMHA1	4.118458333333333	7.302199833333333	5.435391666666667	10.425991666666667
GLIPR1L2	8.792891666666668	6.2964433333333325	0.0	0.0
DEFB119	0.0	0.0	0.0	0.0
FAM73A	45.165699999999994	56.34023333333334	74.69648333333333	126.27466666666668
KCNE1	0.0	0.5223433333333333	0.8570583333333334	1.0663433333333334
NRIP1	31.84403333333333	53.33695	79.25751666666667	70.7363
ZSCAN4	2.4757883333333335	2.29645	7.534225000000002	0.0
RNF182	47.97206666666667	29.026400000000006	46.89751666666666	52.18386666666667
HIST1H2AC	84.85694999999998	108.74341666666668	156.34883333333335	0.0
SKIDA1	5.549938333333333	2.6332533333333332	12.500888333333334	15.581383333333335
HIST1H2BC	18.91732	34.3633	6.053621666666667	3.1377566666666667
MB21D2	18.776844999999998	37.46563333333334	65.8048	121.79933333333331
GSX2	2.3583233333333333	2.39162	1.2817321666666668	0.6298316666666667
SSTR2	43.23888333333333	21.0964	27.891566666666666	90.41795
PCGF5	45.881233333333334	66.03835	42.26521666666667	27.2667
PRF1	5.007143333333333	3.5830100000000003	1.0658203333333334	0.0
MAB21L1	11.445275	14.722496666666666	31.981683333333326	11.520781666666666
YOD1	22.25701666666667	35.390299999999996	53.76378333333333	50.176566666666666
TMEM64	19.330071666666665	22.330833333333334	24.0121	101.97603333333332
C3orf22	0.0	0.0	0.0	0.0
SHISA2	2.4366533333333336	4.205491666666666	5.826596666666667	14.166831666666667
S1PR5	115.96211666666666	64.5852	44.62248333333333	126.80491666666667
CLRN3	0.7831866666666666	0.0	0.5941583333333332	3.30496
GPR157	3.963596666666666	4.456145	2.2026116666666664	10.941626666666666
CHST13	0.585175	0.8173416666666666	0.4166268333333334	0.5741183333333333
AGTR2	0.0	0.0	0.1281445	2.325118333333333
SLC36A4	35.765966666666664	57.2485	78.54301666666667	99.51108333333333
ZDHHC20	75.3564	118.39938333333335	52.770983333333334	56.96358333333334
OR51E1	0.577405	0.8943533333333334	1.0498513333333335	0.9563699999999998
ARSJ	5.415771666666667	2.8907216666666664	5.103268333333333	11.134190000000002
HOXC9	0.0	0.0	0.0	0.5368316666666666
MAP3K15	1.2209455	2.6627316666666667	0.6934601666666667	6.572746666666667
PPA1	636.2565000000001	1020.2333333333335	637.68	177.029
HOXC10	0.0	0.0	0.22682333333333335	1.2271783333333337
PSMG4	38.61951666666667	46.47148333333333	38.90363333333333	57.464283333333334
MAP6D1	263.1121666666667	155.51273333333336	117.71346666666666	120.23683333333334
CXCR2	2.4225826666666666	0.35084333333333334	1.15629	0.735701
GREM2	19.974949999999996	21.302415	97.38225000000001	78.06606666666667
C11orf42	2.556011666666667	3.8182666666666667	13.820599999999999	41.19498333333333
SSR4	131.16458333333335	141.42444999999998	127.0485	100.4104
CAPS2	19.05526	19.940716666666667	32.99456666666667	1.2414638333333334
CUEDC1	64.2865	32.3395	31.647016666666662	58.239516666666674
SCRIB	84.46128333333334	68.93798333333334	58.759083333333336	53.136566666666674
KCTD2	70.69383333333333	105.66316666666667	124.30775	119.43205
D2HGDH	38.62618333333333	62.53614999999999	97.20711666666666	9.194595000000001
OXTR	3.4835616666666667	4.530196666666666	0.35420516666666674	14.291153333333332
CMTR2	21.54613333333333	22.304133333333336	22.43495	18.166416666666667
FAM83H	8.740736666666667	16.001698333333334	7.019066666666666	9.770353333333334
PITPNB	47.3254	91.96583333333332	95.77468333333333	179.3275
TCEAL8	424.8825	0.0	319.66816666666676	270.64033333333333
OR52E4	0.0	0.0	0.0	0.0
LRRC57	28.344316666666668	47.98083333333333	50.27705	99.53421666666667
MRPL14	175.57366666666667	203.18416666666667	73.13753333333334	182.07400000000004
GPR137C	45.648599999999995	66.69234999999999	77.13241666666666	72.25096666666666
C1orf105	0.0	0.0	0.0	0.0
OR52N1	0.0	0.0	0.0	0.0
BBS12	17.698359999999997	18.5762	14.72826	11.475048333333334
ZFP82	20.229533333333332	17.264155000000002	37.178900000000006	17.715733333333336
LSMEM1	4.814238333333334	9.771941666666669	0.60594	0.9881083333333334
NQO1	120.71873333333333	47.39241666666666	42.25965	23.74185
OR56B1	0.0	0.0	0.0	0.0
AEN	15.255821666666668	18.791358333333335	10.737328333333336	87.15531666666668
FKRP	45.874066666666664	80.48355	86.54758333333332	156.366
RPH3AL	2.552725	5.785483333333333	1.1351316666666664	11.285901666666668
SLC25A42	40.17916666666667	41.75861666666666	46.32531666666667	79.40276666666666
FCRL6	0.0	0.0	0.0	0.0
METTL23	65.54865	109.07620000000001	75.66420000000001	61.43036666666666
SLC26A11	27.884616666666663	24.232316666666666	35.96141666666667	11.682200000000002
HIGD1A	1046.1725	24.4097	440.5596666666667	421.8588333333333
MAPK15	0.5400583333333334	3.294431666666666	0.46981	2.684928333333333
EHMT1	52.421533333333336	52.95518333333334	43.58291666666667	50.274116666666664
ADIPOQ	0.0	0.0	0.0	1.5947333333333333
F2R	317.175	0.0	123.35100000000001	1123.5366666666666
ZNF707	22.4031	36.193599999999996	25.87528333333333	22.524583333333336
MUC16	0.0	0.0	0.08586200000000001	0.0
NPM1	180.45466666666667	1.4340933333333334	3.654481666666667	159.62688333333335
DHTKD1	22.29801666666667	23.652649999999998	25.735866666666666	19.370483333333336
PENK	179.44003333333333	188.2843333333333	228.251	856.2726666666667
C4orf50	8.065201666666667	7.8390933333333335	19.872633333333333	40.340849999999996
HIST3H2A	82.02713333333334	181.57083333333333	281.15899999999993	213.25
ZNF746	30.607799999999997	43.53725	45.565133333333335	41.441116666666666
POLR2A	99.56926666666668	112.38788333333333	125.468	107.64623333333334
TMEM132C	25.27973333333333	23.160566666666668	41.024499999999996	12.41203
SLC25A41	24.186433333333337	24.677983333333334	9.012328333333334	1.2348733333333335
TMEM136	49.981366666666666	27.659433333333336	19.25068333333333	58.17253333333333
FRAT2	16.721566666666664	19.005388333333336	39.73351666666667	24.063783333333333
TMEM102	3.0688449999999996	2.4729949999999996	1.2263374999999999	5.545791666666666
TMEM132E	37.89351666666667	52.28353333333333	66.97185	44.69823333333334
ZNF322	13.475793333333334	57.25645	89.35045000000001	76.70661666666668
NME9	8.624995	6.961818333333333	3.7182749999999998	0.8634350000000001
SPEM1	0.0	0.189385	2.481121666666667	2.2301533333333334
HEPHL1	0.05420566666666667	0.14779066666666668	0.08795916666666666	0.0
OFCC1	0.0	0.0	0.0	0.0
CCDC108	1.5123675	3.2152366666666663	4.8609583333333335	13.462083333333332
SYNE4	5.321185000000001	3.3101483333333337	0.36494333333333334	17.555716666666665
OGFOD3	35.37535	36.872350000000004	30.722750000000005	19.52188333333333
AATK	364.53083333333325	291.54283333333336	308.86499999999995	476.855
DDN	382.24649999999997	491.2835	426.95250000000004	2790.1349999999998
ZNF467	26.238983333333337	13.410841666666668	9.058213333333333	76.67438333333334
SOX2	225.792	152.80466666666663	202.79616666666666	138.879
TMEM45A	8.145488333333335	6.073378333333333	1.8533983333333337	4.841023333333333
RAP2B	28.370666666666665	39.486383333333336	49.32503333333333	205.744
ZBTB2	28.905433333333335	30.3754	30.96671666666667	34.20868333333333
RNF135	21.254508333333334	44.57888333333333	16.831566666666667	14.278771666666664
ACBD4	59.366233333333334	53.602833333333336	42.56173333333333	64.4748
SGSH	18.026583333333335	12.80429166666667	30.822949999999995	20.158599999999996
MAB21L2	0.81842	1.7432386666666666	0.12574016666666668	4.634728333333334
FANCB	1.906365	0.6043358333333333	1.8163316666666667	5.6682266666666665
SETD2	90.27378333333333	98.39506666666666	85.05775	110.87933333333335
TMIE	16.479368333333337	7.656488333333333	0.0	27.375533333333333
MEX3D	115.0632	128.50266666666667	117.27988333333333	81.92545
OR52D1	0.0	0.0	0.0	0.0
MRPS23	135.28326666666666	179.42283333333333	180.17100000000002	108.73423333333334
OR52H1	0.0	0.0	0.0	0.23732833333333336
FDCSP	0.0	0.0	0.0	0.0
TNFSF15	0.0	0.0	0.30915	0.0
ZFP41	43.99481666666667	46.25396666666666	52.09108333333332	16.915538333333334
PLAG1	5.284480000000001	6.279944	14.616966666666665	12.802266666666666
YIPF6	19.324033333333333	31.29088333333333	30.047466666666665	64.31176666666666
ZBTB20	5.37328	4.30753	2.7023543333333335	14.318388333333333
C3orf58	63.073766666666664	78.48433333333334	98.2057	133.32750000000001
C5orf30	131.40281666666667	146.58033333333336	145.97516666666667	213.82016666666667
AMIGO1	88.07435	159.51199999999997	254.89199999999997	237.39933333333332
GPR3	34.850365	40.0103	75.50413333333333	40.66923333333334
TMEM252	0.0	0.0	0.0	39.4794
ODF3L2	0.0	0.0	0.0	0.0
ACTL9	0.0	0.0	0.0	1.7301658333333334
SIAH2	88.65131666666666	103.37191666666666	106.52640000000001	75.47243333333333
COPG1	206.91666666666666	217.29916666666668	161.55566666666664	448.85533333333325
BAI1	196.56316666666666	145.78900000000002	230.9286666666667	471.1480000000001
OR6S1	0.0	0.0	1.762677833333333	0.0
SLC9A9	15.428130000000001	13.159641666666666	9.372666666666667	26.72505
LSM10	209.99283333333332	245.7035	276.0835	50.205400000000004
RELL1	16.596381666666666	12.27621	15.344686666666668	30.4533
RFX7	24.27385	40.07926666666666	47.91793333333334	88.22528333333332
SLC35C1	40.661750000000005	34.98638333333333	58.85745000000001	50.04868333333334
TIGIT	0.0	0.6928483333333334	0.40203000000000005	1.3145266666666666
RNF41	134.7637	195.66200000000003	166.2705	236.636
SLC2A4	5.942878333333333	2.15433	1.7180333333333333	14.691951666666666
IBA57	7.227046666666666	9.415128333333334	30.758533333333332	22.9374
CLDN7	0.5349983333333334	0.3328016666666666	0.4069883333333333	2.215716666666667
ZNF329	43.1919	57.319333333333326	41.57543333333333	49.6651
C5orf24	122.5416	188.1633333333333	225.49233333333333	270.4395
COA4	189.3878333333333	141.45438333333334	90.1648	25.9222
PRKAG1	86.17061666666666	73.22753333333333	115.87916666666666	111.13906666666666
GINS3	5.736285	3.670626666666667	1.6842949999999999	9.064043333333332
CCDC149	56.09361666666666	65.40953333333333	195.5575	97.26743333333336
MRPS11	132.36888333333334	127.69638333333332	86.70468333333334	72.586
SNRPE	106.18238333333333	76.02773333333333	149.35316666666665	8.222338333333333
RTKN2	3.931913	6.652853333333333	5.852896666666667	9.350651666666666
PNMAL1	189.6188666666667	491.3493333333333	566.4561666666667	352.72133333333335
CHST15	36.17341666666667	40.54221666666667	62.47028333333333	70.10941666666666
ADIG	0.0	0.0	0.0	0.0
USH1G	0.0	0.0	1.7877	0.0
MGAT4C	17.37305	9.462076666666666	9.220853333333332	20.68498333333333
IDH2	198.274	146.56613333333334	227.90916666666666	149.65666666666667
OR52A1	0.0	0.0	0.0	0.0
PTCHD3	0.0	0.0	0.0	0.0
TMEM259	261.23650000000004	231.12333333333333	310.37549999999993	164.45683333333332
WRB	127.35625	175.72400000000002	98.64910000000002	82.73858333333334
TNRC18	72.33321666666667	73.99463333333334	128.07733333333334	101.09036666666667
DEXI	217.9853333333333	420.7743333333333	544.2911666666668	247.19299999999998
NOP10	807.3501666666666	954.7844999999999	0.0	524.0446666666667
FAM89A	56.809666666666665	16.465033333333334	79.87306666666667	9.055881666666666
KCNIP1	36.41511666666667	30.949666666666662	12.428626666666666	43.43795
TDRKH	43.71361666666667	22.206783333333334	33.07961666666667	71.30451666666669
IST1	112.80936666666666	145.56066666666666	124.64533333333334	157.2101666666667
ERCC6L2	15.407666666666666	17.08908333333333	45.0049	21.560733333333335
ENPP7	0.0	0.301605	0.0	0.0
CREB3L2	10.720381666666666	9.302118333333333	8.881646666666667	23.118466666666666
UNC5C	18.764601666666668	16.1152	12.581183333333334	42.944266666666664
TSEN54	48.2988	25.198549999999997	42.509116666666664	23.40121666666667
RGMA	288.9386666666667	73.21213333333334	160.869	160.29083333333332
ASB18	0.764042	0.12585516666666666	2.1846666666666663	1.6192478333333336
UBA7	22.176266666666667	9.99721	30.16716666666667	3.1879283333333333
MRPS16	207.67350000000002	366.00100000000003	396.3195	405.2528333333334
FAM159A	5.651508333333333	6.076551666666667	1.2894016666666668	1.0297266666666667
RAD51B	3.346995666666666	0.8585831666666669	0.25485833333333335	0.14994466666666667
CRYGB	1.321631666666667	0.984045	0.3993866666666667	0.0
ARL6IP4	735.824	574.4466666666666	697.7626666666669	167.005
EXT1	31.212699999999998	35.5935	39.91346666666666	85.21215
SHMT2	66.84195	103.7242	77.48734999999999	70.84608333333334
MOB2	107.23973333333333	154.30483333333333	126.14916666666666	130.7431666666667
HHIPL1	21.1895	13.956873333333334	44.80771666666667	25.808999999999997
ATP6AP2	522.4754999999999	598.9828333333332	485.2436666666667	738.9409999999999
ZAR1	0.9770833333333333	0.0	0.8043999999999999	0.0
CYB5D1	28.143083333333333	55.05146666666666	111.07463333333334	33.33521666666667
BACE2	16.498385	12.693914999999999	8.696833333333332	7.449893333333333
UBE2E2	158.91729999999998	191.52783333333332	166.37633333333335	288.98800000000006
SYNM	41.728	42.606766666666665	99.98629999999999	64.02659999999999
KCNA4	14.927733333333334	28.640416666666667	72.71563333333334	66.11305
GABRG3	13.25760333333333	16.842966666666666	31.005716666666668	18.16473333333333
FIGN	7.337971666666667	12.405875	11.624450000000001	5.982794999999999
IZUMO1	0.4765916666666667	19.50265	4.143536666666667	0.0
TMIGD1	0.0	0.0	0.0	19.305231666666668
B4GALNT4	231.75750000000002	119.45195000000001	162.625	153.88933333333333
AP1S2	81.41318333333334	0.0	190.51216666666664	127.51906666666667
C8orf33	90.34809999999999	126.033	56.98065	57.598533333333336
ZSCAN22	9.486565	8.148068333333333	14.556033333333334	35.56548333333333
KCNJ14	12.835771666666668	13.777578333333333	18.568416666666668	2.8322299999999996
FBXL6	62.91288333333333	83.15333333333332	102.45583333333333	89.77965
C1S	39.40176666666667	91.75070000000001	34.836016666666666	4.689845000000001
GLTPD2	9.006701666666666	4.855160000000001	1.9932258333333335	0.8604933333333333
KIAA2012	1.9440933333333332	1.1559831666666665	0.5879289999999999	9.873968333333334
LIPF	0.0	0.0	0.0	0.18649833333333332
ZNF804B	1.7284533333333336	8.132268333333334	6.2978733333333325	2.0092933333333334
KBTBD3	56.66958333333333	43.17648333333333	37.21228333333333	42.27891666666667
YBEY	68.42931666666665	64.93033333333334	39.56651666666667	11.566835
CLN8	49.3538	42.77301666666667	56.75845	92.85206666666666
CACNB4	54.86996666666667	100.15771666666667	129.24198333333334	192.81733333333332
IFNL1	0.0	0.0	0.0	0.0
TRAPPC6B	62.633649999999996	81.51063333333333	87.6989	565.3896666666666
NPLOC4	76.92591666666668	99.18923333333333	107.74743333333333	135.8685
OTOL1	0.0	330.717	0.0	0.0
KCNK4	28.387266666666665	31.45245	38.06666666666666	45.931483333333325
TSHZ2	158.5873333333333	0.0	0.0	662.0794999999999
CAPN12	0.3320606666666667	0.2982783333333333	35.41318333333333	0.23042633333333332
EXOC7	105.85584999999999	155.81816666666668	132.5395	117.9905
KPNA2	135.16799999999998	0.0	84.23428333333334	3.33625
XKRX	0.8312601666666666	0.902985	0.18087666666666669	5.676609999999999
BGN	155.82858333333334	60.649116666666664	79.27181666666667	43.99190000000001
CEP97	14.478588333333335	25.926716666666664	20.962799999999998	14.031241666666666
LHFPL1	1.712105	4.333951666666667	3.6807499999999997	0.3891066666666667
GLRX5	308.537	192.67266666666663	219.02166666666668	170.88933333333333
FAM104B	66.84805	99.23416666666667	118.7441	87.30363333333334
TBPL2	0.0	0.0	0.0	0.40825
CAV3	0.0	0.43263499999999994	0.479935	1.43908
MXRA7	345.46166666666664	172.172	101.55173333333333	33.11823333333333
LIMK2	14.280658333333335	33.15176666666666	23.254316666666668	159.19583333333335
MFSD5	77.99796666666667	71.0103	81.79539999999999	176.596
ADI1	175.42691666666667	202.04525	70.58585000000001	270.99133333333333
RWDD4	25.26088333333333	97.95605	55.96678333333333	76.52145
SPNS3	2.583553333333334	5.175911666666668	0.9274416666666667	2.12212
CLEC4G	2.738893333333333	22.246506666666665	0.0	0.48968666666666677
SATB1	237.89871666666667	278.1251666666667	253.96633333333332	224.46866666666665
NXPH3	2756.655	0.0	2222.2228333333337	1623.9481666666668
CSF1R	16.450153333333333	64.25674666666666	32.78686666666666	182.01149999999998
EPHB3	20.721183333333332	26.5397	28.8344	46.79095
ACTL10	1.6470816666666668	1.97901	2.0487100000000003	20.661166666666666
EPGN	0.0	0.0	6.389901666666667	0.0
C2orf82	333.8035333333333	156.80955	12.849455	5.717241666666666
HS3ST4	201.21308333333332	181.4605	162.63716666666667	355.4786666666667
TRAK1	81.39551666666667	119.41983333333333	169.2251666666667	239.21766666666667
TSPAN10	0.24982000000000001	1.7720833333333335	1.35614	0.539215
OR2V2	0.48102833333333334	0.0	0.0	0.0
PLCB1	113.34648333333332	244.8365	292.1821666666667	255.4423333333333
SKA2	67.49388333333333	41.98141666666667	162.89733333333334	35.081383333333335
RXFP3	0.7293931666666666	0.7701651666666667	1.3224718333333334	8.000658333333332
OR10G7	0.0	0.0	0.20470333333333335	0.0
CCDC172	0.0	0.0	0.0	0.0
NTM	186.359	239.952	197.8808333333333	407.73883333333333
TTC3	227.44816666666668	252.95983333333334	344.7776666666666	677.7281666666667
KCNB2	5.195005	15.316376666666669	11.538418333333333	20.73295
PPP1R27	0.5007366666666667	0.4569033333333334	6.837374999999999	0.5558616666666666
BRICD5	79.69528333333334	101.9178	5.573546666666668	90.6733
GALR2	0.353652	0.6369889999999999	1.0345593333333332	2.9402066666666666
RESP18	6.353741666666667	0.612035	25.764983333333333	516.5403333333333
IGIP	803.9863333333333	557.4906666666668	473.2145	451.10100000000006
TSKU	5.508366666666666	28.780684999999995	12.617638333333334	10.12776
CMC4	91.36103333333334	68.37073333333333	49.09205	51.10118333333333
ANXA2	31.933183333333332	65.75915	24.388133333333332	26.861400000000003
RGS6	24.71154	34.54886666666667	32.139500000000005	37.79066666666667
HOXB4	0.0	0.0	0.0	1.6166716666666667
SLC35D3	0.0	0.0	0.36279666666666666	13.150721666666664
PAQR7	40.22985	38.27478333333334	40.45131666666666	285.7821666666667
PAPPA	0.15138366666666667	0.4857008333333333	0.6204083333333333	0.9908761666666667
NGRN	1814.3	1423.6999999999998	664.3829999999999	125.15216666666664
GRID1	92.57738333333333	77.45448333333333	84.99993333333335	136.50216666666665
RPS17	2.561306666666667	1842.2866666666669	503.4221666666667	410.3553333333334
HCAR2	0.0	0.6251466666666667	0.3932158333333333	2.0760345
GSTA5	0.0	0.0	0.0	0.5463266666666667
C1orf116	0.0	0.0	0.0	8.323978333333335
CRIP2	287.29333333333335	0.0	418.03833333333336	887.0500000000001
DDX28	32.27461666666667	72.48733333333334	32.476850000000006	57.67101666666667
KRTAP13-2	0.0	0.0	0.0	0.0
ACBD3	61.314449999999994	83.54741666666668	106.28046666666667	80.20615000000001
C16orf72	82.03368333333334	156.453	248.64183333333335	224.4315
PLCXD3	9.506003333333332	25.052266666666668	34.789633333333335	47.84296666666666
VMO1	8.728546666666666	5.967023333333333	24.469399999999997	0.8113333333333334
OR4F15	0.0	0.0	0.0	0.0
ALG12	40.728833333333334	49.34573333333333	68.70915000000001	30.344966666666664
GALNT9	171.36275	173.56083333333333	373.1495	263.10499999999996
COL18A1	37.82526666666667	33.397299999999994	13.727116666666666	12.126521666666667
RBM10	136.2793333333333	113.0564	139.47883333333334	67.01423333333334
GPR97	1.7466221666666666	1.9210071666666666	0.11250883333333334	0.64262
TMEM95	0.0	0.0	3.1768066666666663	0.0
TCHHL1	0.0	0.0	0.0	0.0
RGS7	88.72293333333334	115.58176666666667	124.93149999999999	120.97253333333335
SLC25A18	185.09478333333334	77.14715	107.16385000000001	144.15966666666665
TCEAL7	634.1593333333334	752.8314999999998	489.4171666666666	5.061796666666666
C11orf54	52.40558333333334	45.73298333333333	15.720066666666666	77.40003333333333
CEP63	45.48791666666667	30.462616666666666	30.633383333333338	43.237899999999996
SRPR	110.89358333333332	138.17499999999998	148.80833333333334	169.08483333333334
OTOP3	0.0	0.0	0.0	0.0
EWSR1	447.0911666666666	493.98566666666665	464.5363333333333	494.74816666666675
ODF3L1	1.6204133333333335	0.6682733333333334	0.23600166666666667	0.48733333333333334
SPATA13	27.30765	20.21271666666667	12.150318333333333	17.285433333333334
GJC1	18.48778333333333	10.440921666666666	5.21624	30.530483333333333
CNOT10	31.767166666666665	30.54328333333333	46.935183333333335	118.51936666666667
MTA1	121.044	102.41713333333333	125.17045	137.38116666666667
CADM1	70.90145	74.56921666666666	71.69788333333334	302.27933333333334
C12orf60	6.777581666666667	0.2718333333333333	0.467595	6.017496666666666
PYCR1	16.3063	20.990733333333335	33.25693333333334	4.510755
NAA38	408.557	377.4256666666667	214.58733333333336	235.86233333333334
SPNS2	111.82961666666667	115.75151666666666	137.45533333333336	136.46216666666666
MCEMP1	1.4904850000000005	2.405365	0.0	0.7584
AP2A2	155.26966666666667	225.76633333333336	284.3413333333333	425.6263333333333
SLC8A1	47.24008333333334	54.97874999999999	42.52998333333333	111.4921
SLC25A21	0.2595	0.9311349999999999	0.0	2.8118166666666666
OTOP2	0.0	0.0	0.231715	2.2382516666666663
PCP4	1184.6074999999998	1735.8143333333335	957.4903333333335	1864.2583333333334
ABAT	204.45966666666664	264.2606666666667	227.6146666666667	330.0211666666667
SLC25A10	85.44065	62.56185	86.41193333333332	134.641
CAMK1D	74.94531666666667	124.26433333333331	145.90183333333331	106.05953333333333
