	Human_Kidney_Average_RPKM	Chimp_Kidney_Average_RPKM	Rhesus_Monkey_Kidney_Average_RPKM	Mouse_Kidney_Average_RPKM
HSPB7	51.794630000000005	20.271631666666668	68.54948333333333	25.817400000000003
RCE1	43.04318333333333	52.93448333333333	68.42806666666667	81.22011666666667
UQCRH	2915.7426666666665	5607.426666666667	1552.2466666666667	3661.4683333333337
TAS1R1	0.5781406666666666	0.2883358333333333	4.230208333333334	1.3021783333333332
HES3	0.0	0.0	0.9458799999999999	0.0
EIF1AX	241.60486666666668	175.12033333333332	366.12300000000005	464.13616666666667
CXorf23	23.03661666666667	15.982429999999999	16.899716666666666	18.592166666666667
PSMD1	106.72496666666666	167.23233333333334	111.79106666666668	249.56483333333335
GPR64	101.40053433333333	1.1362628333333333	1.7201568333333332	6.041016666666667
SPATA3	0.0	0.0	0.3052433333333333	0.0
MUC13	10.452733333333333	8.220376666666667	2.9051783333333336	0.8505866666666666
SUSD5	1.6365583333333333	2.8457183333333336	4.779893333333333	1.6610449999999999
HEG1	31.163315	46.660833333333336	72.44608333333332	24.490666666666666
C11orf80	68.81695	53.94338333333334	46.9399	1.7825821666666666
TOMM20	247.915	206.33833333333334	360.13550000000004	782.0206666666667
C1orf100	0.0	0.5639449999999999	0.0	168.66344999999998
AGFG1	90.05000000000001	126.36099999999999	78.35816666666666	144.08276666666666
STAT5B	63.25305	61.0348	77.612	82.6178
CD7	34.370799999999996	0.0	0.0	58.513166666666656
TOPAZ1	0.08091216666666665	0.1534498333333333	0.0	0.18516
CNP	135.25555	259.89500000000004	144.32245	33.565016666666665
JUP	396.04433333333344	446.3708333333334	307.066	337.41266666666667
HAP1	65.27050833333332	13.062443333333333	1.7574683333333334	17.31983333333333
TDRD12	0.24192000000000002	0.19989133333333334	0.5669701666666667	0.3464325
EIF1	5717.73	551.7666666666668	200.3641666666667	945.1223333333332
ENDOV	29.93721666666667	21.82195	6.777693333333333	38.01593333333333
RNF213	105.38208333333334	237.78549999999998	47.412749999999996	52.770900000000005
KCNH6	71.25652716666667	8.940566666666667	1.2772189999999999	0.21297466666666667
MARCH10	2.661215	1.6254833333333334	0.884738	0.5319616666666667
PLK3	34.343700000000005	29.770516666666666	13.6102	77.89585000000001
NET1	87.98216666666667	241.23416666666665	512.4681666666667	458.31616666666673
DPY19L1	19.581246666666665	13.421955000000002	16.510566666666666	16.633016666666666
PHOSPHO1	15.388241666666667	1.7679733333333336	2.0443215	37.13223333333334
PHC3	37.51663333333333	35.31775	31.325950000000002	60.77644999999999
GPR160	180.51149	79.6217	95.95839999999998	129.049
CBX2	7.144000000000001	2.665216666666667	0.0	9.355383333333332
SPTBN2	84.83230333333333	75.19051666666667	96.70658333333334	65.56666666666666
KRT28	0.27099999999999996	0.0	0.3528261666666667	0.6705656666666666
RBM4B	89.80324999999999	82.3417	115.20766666666667	68.40553333333334
USMG5	2969.486666666666	3370.218333333333	1949.5033333333333	0.0
HOXB2	166.12658333333334	316.4313333333334	266.2618333333333	155.48816666666667
C1QTNF1	60.82034166666667	95.96031666666666	98.91413333333333	70.00583333333333
MARCH3	10.081538333333333	17.046298333333333	23.085233333333335	32.07983333333333
SWSAP1	28.54628333333333	16.833216666666665	44.92698333333333	41.49314999999999
SLCO4C1	32.58965	192.82016666666672	151.78983333333335	27.621598333333335
RBM4	284.95149999999995	407.71299999999997	380.79050000000007	58.923233333333336
PIFO	31.248	19.339466666666667	22.148083333333332	0.0
XXYLT1	14.894656666666664	9.886548333333334	15.480833333333331	39.5927
UBXN2A	41.41255	30.5829	22.86995	371.2968333333333
TCAP	67.73609499999999	20.703633333333332	85.23993333333334	8.134563333333334
CCS	159.0724	114.29931666666668	80.08121666666666	445.954
NRROS	83.29183333333333	0.0	88.90808333333332	91.64450000000001
CEP19	18.165533333333332	33.04163333333333	40.69705	168.7566666666667
KLHL15	17.951449999999998	21.918241666666663	29.975066666666663	14.05635
FBXO45	44.76296666666667	48.98088333333334	23.742549999999998	96.44226666666667
FAM46D	0.42645833333333333	0.0	0.9487716666666667	0.0
GNG5	862.8868333333334	1377.5466666666669	902.8223333333334	935.9591666666666
SLC25A30	58.82243333333333	112.58263333333333	125.08396666666668	575.4485000000001
C9orf131	0.0	0.7904366666666666	17.15984333333333	0.0
CD34	252.5685	251.125	182.278	65.61218333333333
CTSF	208.49450000000002	96.90753333333333	248.7648333333333	194.48933333333332
MSRB3	20.809765	24.167064999999997	23.249633333333335	11.684651666666667
LEMD3	37.634666666666675	35.08095000000001	36.321733333333334	31.259133333333335
C16orf91	79.16191666666667	80.09728333333334	246.98300000000003	155.5306666666667
TLR1	15.246746666666665	30.437166666666666	8.119273333333334	17.531176666666667
TLR6	3.5817130000000006	2.7272881666666673	9.741496666666665	6.9686683333333335
FAM174A	154.08115	106.79818333333334	157.05266666666665	263.6546666666667
RGMB	23.376981666666666	21.3242	32.224016666666664	55.22711666666666
FAM53A	4.5411	4.61445	34.43193333333333	43.11538333333334
NWD2	0.03370516666666667	0.0	1.4849379999999999	2.1049715
CYB561D1	18.080708333333337	22.500688333333333	17.096933333333332	26.35615
GSTA3	9.214866666666667	0.0	1.2848583333333332	10.63825
ZDHHC24	89.00248333333333	95.51376666666668	203.16	45.7177
TRMT10C	113.02909999999999	116.65044999999999	133.94933333333333	165.67283333333333
SELP	7.117822	29.949783333333333	2.6191216666666666	0.9294453333333333
CTU2	13.000536666666667	22.044683333333335	21.461266666666663	19.84331666666667
MGA	22.405100000000004	28.692133333333334	23.9763	40.97408333333334
C12orf66	22.55355	27.295099999999994	34.02216666666667	30.070566666666668
ARL13A	0.0	1.1226833333333335	0.0	0.0
SNX31	0.14829699999999998	0.0	0.6947491666666666	33.30496833333334
PIGG	78.41581666666666	120.95883333333332	72.64701666666666	114.27241666666667
PRPF8	214.30083333333332	201.89933333333332	269.49666666666667	340.52649999999994
ADCY6	93.73311666666666	83.74618333333333	114.35545000000002	275.17766666666665
PITPNA	98.27736666666668	174.48350000000002	142.501	277.6621666666667
DDX23	179.10116666666667	153.61433333333335	118.31816666666664	147.4985
ZNHIT2	57.68216666666666	71.41711666666667	75.6331	143.794
EVX2	1.40017	0.0	0.0	0.0
TNK1	14.324083333333332	24.625366666666668	37.56633333333333	35.9184
ZHX3	66.12126666666667	147.85353333333333	142.18233333333333	155.12033333333332
SLC16A11	165.07140833333338	14.546318333333334	130.20555	299.9213333333334
SLC16A13	31.23535666666667	76.11315	27.19768333333333	370.90316666666666
GLIS1	34.528935999999995	28.678366666666665	25.052733333333336	43.45381666666666
OR2Y1	0.0	0.0	0.0	3.214131666666667
CHRNA9	0.0	0.0	0.5657536666666667	0.0
PODN	10.055708333333333	21.240948333333332	7.838628333333333	50.8444
SLC6A19	247.72356166666668	93.80660333333333	768.6089999999999	1198.1018333333334
EXO1	4.531021833333333	0.8085328333333334	0.5645676666666667	0.5439426666666666
RALGAPA1	18.14665	37.419266666666665	33.22083333333334	76.8088
MIR1-1HG	0.0	0.0	0.0	0.0
TRHR	0.0	0.3004906666666667	0.0	1.5706906666666665
ABRA	0.6025550000000001	0.0	0.89	1.5554833333333333
ATP2A2	256.834	284.36583333333334	316.1354999999999	1014.6146666666665
ZWILCH	15.70321	5.234685	3.3660066666666673	1.4381733333333333
RPL4	4844.546666666666	2156.9	2679.7999999999997	3603.5183333333334
SNAPC5	70.71159999999999	74.38096666666667	87.90129999999999	135.09823333333333
STARD6	0.0	0.7095583333333334	0.46733166666666665	0.0
VWC2L	0.0	0.0	0.0	0.0
C12orf76	29.496466666666667	28.845219999999998	23.7041	43.73648333333333
ZCCHC12	8.335586666666666	0.9136299999999999	1.552542833333333	0.7129926666666666
CNTNAP2	1.1408701666666665	1.5036728333333331	2.5279249999999998	0.17511383333333333
GALNTL6	0.4165471666666667	0.0	0.5596	0.09511599999999999
LINGO2	8.907871666666667	1.8784576666666666	7.299658333333333	0.8847828333333334
BBS1	97.46486666666665	82.51946666666666	82.84486666666668	23.8633
DENND4A	28.183283333333335	49.339499999999994	35.1263	23.828566666666664
IGDCC3	1.098019	0.4987283333333334	8.708865	1.0419043333333333
GCSAM	0.46484166666666665	3.6429666666666662	0.3406616666666667	0.42523833333333333
SLC26A9	0.7061061666666667	0.3769125	0.0	0.09419216666666667
MFSD4	76.97887	199.57360000000003	441.0018333333333	160.81556666666665
PELI3	27.05568333333333	18.031783333333333	6.444986666666668	7.900313333333333
TTC9B	9.437816666666668	2.03255	0.0	0.0
MYO1H	1.8959949999999999	0.09886183333333333	10.094278333333333	0.28751550000000003
TMEM81	23.95906666666667	19.2748	28.219600000000003	22.89131666666667
MRPL11	168.07606666666666	193.88166666666666	291.093	199.0371666666667
KLK15	112.19926666666667	0.6108666666666667	12.363043333333332	0.0
IL20RB	1.3023616666666664	0.48771000000000003	1.1488566666666666	1.6958533333333332
GOLT1A	49.48981666666666	41.25011	10.09681	90.60790000000001
AKIRIN1	132.69595	212.4965	163.66449999999998	127.97116666666666
NPAS4	13.900157333333334	0.291195	0.42580966666666664	0.46692116666666666
MSL2	82.89483333333334	89.07335	62.92686666666666	206.55533333333335
ANGEL2	37.306900000000006	38.998650000000005	47.176066666666664	137.2276666666667
UGT8	137.36979966666667	132.14155000000002	86.07738333333334	189.70725000000004
KY	1.0858101666666669	0.6394245000000001	6.100373333333334	0.451903
IQCK	41.065358333333336	54.183416666666666	22.061400000000003	2.832613333333333
SLCO2A1	111.53499000000001	229.36266666666666	243.29066666666665	81.99243333333334
SLC29A2	0.0	0.0	0.0	542.4543333333335
BRSK2	16.588393333333332	1.1372166666666665	0.9200165	0.4105128333333334
B4GAT1	171.12099999999998	134.29108333333332	135.496	233.72683333333336
TMEM167A	241.48433333333332	176.8045	87.52696666666668	207.37550000000002
LEP	0.0	0.0	0.0	17.195656666666668
SH3PXD2B	11.666586666666667	13.12626	6.290655	8.05644
KIAA1551	118.67694999999999	98.41631666666666	90.77834999999999	191.4343
LARP7	140.30056666666667	161.38899999999998	87.64595000000001	53.95738333333335
NR1D2	77.29028333333333	51.23266666666667	97.48793333333333	140.05249999999998
PABPC5	6.597547833333333	4.263738333333333	5.582375000000002	0.18409666666666666
BRMS1	62.6368	62.612516666666664	71.15291666666667	65.06488333333333
RPL15	2833.8916666666664	3948.898333333333	48.00309833333333	0.30347
C4orf32	75.256885	74.8924	15.402733333333332	44.539733333333324
HRAS	165.99333333333334	180.741	157.32133333333334	269.54299999999995
WDR49	0.9155263333333333	0.35975766666666664	0.096159	0.1448945
SRP72	157.26433333333333	155.21533333333332	104.74133333333334	187.20966666666666
PCP2	41.08283333333333	85.83246666666668	85.7573	1.61266
RIN1	13.679801666666668	7.070755000000001	4.006473333333333	3.3314500000000002
THAP6	31.3751	24.61466666666667	27.759733333333333	24.707399999999996
CEP135	10.575978333333333	38.09268333333333	24.06683333333333	14.490533333333333
FZD4	140.54438333333334	133.01878333333335	172.24099999999999	272.30833333333334
BTC	6.695626666666667	10.196558333333334	50.86168333333334	19.867988333333333
PDZK1	1252.2984483333335	3929.2083333333335	3119.406666666667	5215.8
EMR1	1.2907650000000002	1.1979433333333334	2.5715433333333335	20.754755
DENND6A	14.834158333333335	19.12775	22.945016666666664	51.727583333333335
PDE12	48.078	61.8282	83.61528333333334	85.22699999999999
GLMN	14.955011666666666	9.645175	10.935044999999997	14.779928333333332
DNAH12	0.5137945	1.1409185	1.3439815	0.8333506666666666
YIF1A	216.615	246.3116666666667	226.7935	272.12949999999995
CNIH2	5.615915	2.9966983333333332	1.4949733333333333	0.6432216666666667
NLRP6	8.613388333333333	35.052515	90.32066666666667	234.8418333333333
NDUFA11	977.6448333333334	503.8708333333334	1229.0666666666666	1434.36
RSRC1	49.52176666666666	67.94045	49.67405	56.1505
CATSPERD	0.27841	0.0	0.0	1.6263893333333332
RAB1B	658.4174999999999	696.7073333333333	382.58750000000003	599.7323333333333
PTDSS2	85.32001666666667	57.32538333333334	148.55453333333335	195.5275
C19orf70	948.189	674.0391666666666	701.3893333333332	1698.4566666666667
C3orf33	26.3454	28.338266666666666	20.296533333333333	53.91936666666666
SEZ6L2	186.32698333333335	3.370920833333333	2.8888366666666667	3.623421666666667
ASPHD1	63.15594166666668	5.731676666666666	1.02489	0.0
KCTD13	69.47775	54.76256666666666	28.59493333333333	60.8936
P2RY14	9.004263333333332	7.0702566666666655	3.7557518333333326	20.73626666666667
AMZ1	0.42740833333333333	0.5902083333333333	0.28722533333333333	4.789163333333334
GPR171	5.260808333333333	7.257675	2.562205	2.457755
GPR149	0.0	0.0	0.0	0.0
CD164L2	3.186533333333333	0.45246666666666663	34.889916666666664	29.844733333333334
FUT1	15.364121666666668	8.169344999999998	7.395263333333333	1.1701949999999999
DHX36	50.69453333333334	42.06881666666667	54.698649999999994	69.21128333333334
ZIC4	0.9263033333333333	0.0	0.292653	0.0
FBXW8	23.731166666666667	33.509766666666664	52.594033333333336	207.5521666666667
CA5A	0.0	0.0	5.510916666666667	52.10998333333333
KLC2	76.43458333333332	113.68851666666667	72.08376666666668	80.34936666666667
SLC22A1	5.038285	3.598513333333333	6.939832166666666	1483.1416666666667
TEX36	0.0	0.369555	0.0	0.0
CTBP2	131.2994	178.75216666666668	225.78083333333336	146.80783333333332
CHST2	112.98658166666667	54.64383333333333	36.94801666666667	43.635983333333336
ZDHHC14	27.23452	29.007733333333334	16.971433333333334	11.281980000000003
ATR	25.814566666666668	19.36306666666667	14.708550000000002	37.06668333333334
UBE2C	48.50414333333333	0.0	1.661345	16.107661666666665
DSG4	0.0	0.11579333333333335	0.0	0.0
GK5	24.7227	13.557634999999998	19.47225	26.727800000000002
VCPIP1	28.710033333333328	37.990550000000006	45.93325000000001	79.2947
RTP1	0.0	0.0	0.0	0.0
DES	55.234563333333334	45.76076	16.357315	41.31041666666666
PDIK1L	23.92908	23.834116666666663	35.501083333333334	38.750616666666666
SPSB4	14.171833333333332	2.6146666666666665	1.1658716666666666	126.94236666666666
RAG2	0.0	1.4177016666666666	0.4084663333333333	0.0
TRAF6	32.192483333333335	43.00966666666667	54.750949999999996	64.74231666666667
ZNF654	0.0	0.0	0.0	0.0
TVP23C	4.929655	8.847991666666667	58.125233333333334	184.0006666666667
MRPS22	141.49099999999999	180.17566666666667	155.62466666666668	107.11663333333335
PACS1	137.39773333333332	98.14945	80.02846666666666	24.56426666666667
WFDC5	0.0	0.0	0.0	0.0
YPEL2	38.5284	48.981966666666665	24.150933333333338	117.24953333333332
CADM2	0.18795666666666666	1.2680238333333334	0.6262053333333334	1.2991783333333333
PSMD2	298.77299999999997	366.7153333333333	300.0626666666667	459.8763333333333
PPM1E	2.4426283333333334	1.9618631666666664	1.0157293333333333	4.5918
FAM131A	45.672583333333336	38.35738333333333	36.64485	7.1908916666666665
CSRP2	251.96781000000001	164.79466666666664	193.87716666666665	833.1205000000001
INHBC	1.50485	0.5583649999999999	10.755553333333333	0.4322166666666667
PARL	132.19805	136.92983333333333	102.95490000000001	154.35783333333333
DDIT3	759.1879999999998	970.7626666666665	122.14783333333332	114.52865000000001
PCCA	127.45264999999999	190.74783333333335	200.08533333333335	303.81483333333335
DCTN2	189.97933333333333	242.85500000000002	124.91233333333334	276.6848333333333
NPPA	9.140876666666667	0.0	0.0	0.455205
ZNF408	24.853733333333334	12.885608333333336	38.13026666666667	18.19720166666667
CTDSP2	140.7229	169.59883333333335	263.646	196.76649999999998
CKAP5	61.3855	62.559599999999996	38.752649999999996	36.30995
ARHGAP1	103.76666666666665	121.39366666666668	176.70433333333335	248.9555
MED16	128.9656	91.95428333333335	87.81505	106.63573333333333
ATG13	67.29838333333335	49.2603	54.11766666666667	67.71148333333333
GAL3ST3	64.11116666666668	33.727583333333335	80.0364	0.0
C1orf127	1.0624798333333334	0.0	0.29226483333333336	0.25277333333333335
CHST1	27.798558333333336	23.24233166666666	6.132116666666666	17.4642
VWA3A	0.40980833333333333	6.419143166666667	2.2901433333333334	1.625749
TP53I11	81.43723333333334	31.9543	24.9063	16.60475166666667
APITD1	59.70544999999999	40.04061666666667	32.52965	2.6078616666666665
PHYHD1	84.63406499999999	46.88733333333332	104.49948333333333	226.5233333333333
CATSPER1	1.4736666666666665	0.0	0.0	0.0
CCNE2	3.3850900000000004	0.4602336666666667	1.2595773333333333	4.065418333333333
PHYKPL	107.72821666666668	47.611716666666666	26.651566666666668	44.08520000000001
ANKS4B	24.426216666666665	65.19631666666668	77.90169999999999	257.955
CST6	14.375651666666668	3.00623	26.48851	2.5537516666666664
GRAMD2	4.35248	8.146655	10.896058333333334	1.0299766666666665
LSM1	253.94316666666666	260.4285	132.39016666666666	176.3525
PROP1	0.0	0.0	0.0	0.0
ISX	0.26274333333333333	0.0	0.0	0.0
BANF1	836.3388333333332	633.4275000000001	1050.539	214.9031666666667
APOF	0.0	0.19357666666666665	0.0	0.19099333333333335
CHRNA7	1.6935391666666668	13.237308333333331	1.1839221666666668	1.6171266666666666
TMEM9B	140.1414166666667	144.25266666666667	0.0	192.89266666666666
NRIP3	1.02844	3.893671666666666	0.48053999999999997	1.3028966666666666
PTPN2	112.16630000000002	150.00028333333333	52.1182	85.734
SCUBE2	5.162520333333334	10.090316666666668	1.3563121666666664	0.39300683333333336
EIF1AD	24.624861666666664	34.87781666666667	37.974266666666665	72.39676666666666
SMAD2	129.0481166666667	150.9745	103.67776666666668	105.28519999999999
EIF3F	656.062	697.9426666666667	497.8578333333333	648.2851666666667
OR10A6	0.0	0.0	0.0	0.0
ZNF25	57.25088333333333	39.75801666666666	26.066999999999997	6.15502
OR10P1	0.0	0.0	0.0	0.0
ARL10	13.904638333333333	10.484433333333332	19.78803333333333	78.22545000000001
CLTB	180.2816333333333	218.12699999999998	164.73299999999998	354.638
PCSK1	0.4909566666666667	2.6677700000000004	0.16975833333333334	0.0
LPL	63.74771666666666	78.19151666666667	153.8934833333333	1644.235
RFESD	11.825406666666666	6.57686	14.789329999999998	107.63385000000001
CCDC14	136.86468333333332	42.5951	13.647235	5.275315
TBC1D10C	14.597553333333336	15.665556666666667	9.677236666666667	7.039093333333333
SART1	138.5497	133.1025	91.09991666666667	113.62585000000001
PPP2R2D	129.21616666666668	142.18933333333334	125.44983333333334	159.38166666666666
MCTP1	6.040433333333333	7.598941666666668	0.44806566666666664	3.2161568333333332
POLD4	293.2691666666667	354.15650000000005	625.323	82.33626666666666
OR52W1	0.9172699999999999	0.0	0.8848053333333334	0.19342499999999999
DPP10	1.5651583333333334	0.284719	0.04054016666666666	0.1936485
CLCF1	70.29873333333333	126.08833333333335	127.87748333333333	62.79016666666667
UBQLNL	5.579325	6.1996883333333335	12.998546666666664	0.0
UBQLN3	0.5955900000000001	0.0	0.9317116666666667	0.0
PNLIP	0.0	0.0	0.0	0.0
LIPT2	21.850066666666667	23.915133333333333	93.36943333333333	26.307033333333337
KCNE3	231.62873333333334	26.439103333333332	30.01337	2.4217150000000003
CABP4	2.1759500000000003	1.432685	4.923995000000001	1.606628333333333
ALG10B	8.047076666666666	12.318411666666664	16.790715	127.094
DRAP1	213.9813333333333	174.13266666666667	137.78883333333332	363.6458333333333
LONRF3	7.102875	10.978633333333335	9.692691666666667	31.392816666666665
UCP3	7.5380183333333335	3.911645	0.719008	2.525373333333333
UCP2	106.77193333333334	54.79846666666666	97.66198333333334	757.1155
C11orf68	185.0811666666667	170.79983333333334	168.9805	227.477
PAAF1	41.432183333333334	38.39805	64.03973333333333	0.0
MRPL48	157.2795	213.68650000000002	249.9915	116.52050000000001
RAB6A	76.05676666666666	42.521166666666666	117.69961666666667	362.3623333333333
FOSL1	16.913825	17.38533333333333	0.0	3.257058333333333
ERCC4	11.358159999999998	10.306833333333334	18.246149999999997	45.28548333333333
SUGCT	34.86498283333333	20.439165	160.85533333333333	455.2241666666667
CCDC85B	181.20581666666666	132.07033333333334	102.03085	164.61266666666668
TMEM70	307.8975	272.6713333333333	582.6313333333334	633.2081666666667
OR4B1	0.0	0.0	0.0	0.0
RPS6KB2	78.81053333333332	101.73031666666664	68.50375	59.94628333333333
RMI2	36.848699999999994	3.311916666666667	4.183966666666667	0.0
TOM1L2	39.658065	60.867983333333335	82.57658333333333	129.87283333333332
TEX26	0.0	0.0	97.0596	0.313835
GPR156	0.25304166666666666	0.19033999999999998	3.098098333333334	0.28292666666666666
KDF1	32.03337	68.31018333333333	59.886900000000004	163.89383333333333
B3GNTL1	13.257385000000001	8.507621666666667	23.794016666666668	7.781251666666666
MLXIP	35.14451666666667	46.7018	43.329633333333334	38.2986
NR2F1	94.52183166666667	231.2643333333333	225.21883333333335	6.892029999999999
AURKAIP1	679.2486666666667	931.4736666666668	557.8275	743.0178333333333
TTLL11	10.443724999999999	15.840845000000002	14.591866666666666	1.0786356666666668
EIF4E1B	0.5010549999999999	0.0	0.0	0.0
TOMM5	310.6886666666666	774.3686666666667	763.9948333333333	706.9355
RP11-121M22.1	185.47166666666666	180.42999999999998	0.0	0.0
SLC35E3	39.58558333333333	54.92306666666667	22.484750000000002	110.94478333333332
PRIMA1	7.648316666666666	0.0	2.7786950000000004	8.367933333333333
ZNF169	394.87166666666667	525.7533333333333	1165.985	582.046
RUVBL1	103.48331666666667	139.83363333333332	115.22316666666666	51.25341666666666
SFN	4.405688333333334	9.910738333333335	11.184248333333334	11.693065000000002
CTDNEP1	510.47200000000004	349.201	225.57399999999998	305.36
ETV4	3.8102751666666665	8.846921666666665	12.02054333333333	9.293725
SWI5	95.07548333333334	46.68468333333334	33.20891666666667	618.6293333333333
GAPT	8.2455	7.52781	0.3597383333333333	0.5711816666666667
BAIAP2	163.55116166666667	105.8141	114.837	161.759
CALCB	61.92193	143.22413000000003	19.168186666666667	0.711605
CREG2	1.1890666666666667	0.790755	6.446981666666666	1.098575
HOXD8	371.9628333333333	506.925	398.3573333333333	538.7520000000001
ZDHHC21	54.96405000000001	37.23751666666667	17.64206333333333	34.390649999999994
TSPEAR	28.673250166666666	0.0	0.5493498333333334	0.596165
PLEKHF2	76.50200000000001	145.10241666666667	125.91181666666667	234.12216666666666
A2M	772.2538333333333	575.4446666666666	395.0973333333333	29.643366666666665
ARL4D	171.14236666666667	188.9319	99.01308333333333	107.03278333333333
DOK7	9.173633333333333	3.185106666666666	3.777393333333333	5.887433333333333
LRRN1	4.3537255	12.0068	16.683306666666667	32.023558333333334
UBE2O	39.46756666666666	28.950200000000006	38.01575	35.33546666666667
ORAI3	59.76373833333334	118.88138333333332	47.46321666666666	97.92298333333333
KLHL38	0.4946985	0.3239206666666667	3.1883816666666664	1.5534221666666665
UNC119B	69.78925	135.71068333333332	104.20621666666666	373.55283333333335
DENND2C	4.431348333333333	3.0245916666666663	3.6614178333333336	2.215905
PLEKHD1	17.544156666666666	2.5981966666666665	84.99328333333334	16.211315
TUBB6	126.58808333333333	93.86173333333333	55.39508333333334	70.03828333333333
LYSMD3	54.578583333333334	92.3748	47.69491666666667	64.83608333333332
C11orf16	0.37010499999999996	0.2881533333333333	1.3409436666666668	0.23029500000000003
TMPRSS7	0.19078333333333333	0.1356725	0.08738449999999999	0.0
NUPR1	699.9386833333333	264.7948166666667	80.3011	81.70018333333333
JAKMIP2	122.83583833333334	0.0	0.2877943333333333	0.4720123333333334
MBLAC2	16.424566666666667	17.530281666666664	46.961766666666655	25.2286
TPRN	199.21185	284.5895	406.1064999999999	198.50816666666665
KCNE5	1.748446666666667	0.0	0.0	15.027911666666668
ZNF683	3.156966666666667	10.497088333333332	1.768855	0.0
SLC35A4	219.80916666666667	322.15316666666666	323.38916666666665	300.7905
AIM1L	0.8514349999999999	1.8545683333333336	1.9643931666666667	2.391516666666667
IP6K1	71.01306666666666	99.48038333333331	109.60341666666666	191.64633333333336
SSNA1	262.1995	299.1701666666667	220.852	127.78674999999998
CSTF3	34.65318333333333	36.128616666666666	34.49471666666667	36.358016666666664
YES1	92.64907999999998	219.99766666666667	116.247	76.29363333333333
CHMP6	55.14398333333333	41.83846666666667	35.137566666666665	84.80653333333333
UFSP1	10.674088333333332	16.025208333333335	207.66866666666667	76.14461666666666
MC5R	0.0	0.0	0.0	0.43772666666666665
TMEM39A	71.21941666666666	69.69118333333334	46.81611666666666	56.307449999999996
TCP11L1	31.640516666666667	47.587583333333335	25.347933333333334	13.157698333333334
GPX2	3.2516350000000003	26.73351666666667	6.070811666666667	0.0
CCDC57	46.8216	26.5621	31.201016666666664	18.188966666666666
HSF5	0.0	0.11671866666666665	0.5214593333333334	0.36291650000000003
SPHK1	10.151065	35.54191166666667	19.46701666666667	26.481299999999994
BNIP3	829.1861666666667	621.1036666666668	727.9030000000001	361.272
ENTHD1	0.0	0.0	0.0	0.0
CIDEA	0.0	0.59952	11.265619999999998	14.482625
OR11H4	0.4668566666666667	0.0	0.0	0.0
OR4D11	0.20058833333333334	0.0	0.42582716666666665	0.0
LRRTM4	0.310348	0.2957066666666667	1.5430853333333332	0.0
ATAD5	6.355973333333334	2.4894399999999997	1.4494829999999999	3.489649833333333
SMIM19	189.50981666666667	156.368	226.3765	133.34783333333334
OR11H6	0.0	0.0	0.0	0.0
RTTN	13.069446666666666	12.213113333333334	12.191466666666669	4.775926666666667
OR10H4	0.0	0.0	0.3246895	0.0
OR51B6	0.6000733333333333	0.0	0.0	0.0
ACBD7	1.0001216666666666	3.001193333333333	2.8841	0.0
ANAPC2	106.24303333333334	84.87246666666665	114.89495000000001	183.46183333333332
ZBTB8OS	77.25216666666667	212.77349999999998	80.20763333333333	155.79516666666666
SLC35G1	4.139546666666667	4.115808333333333	19.95811666666667	103.83408333333334
OR4K5	0.0	0.0	0.0	0.0
OR4N2	0.0	0.0	0.0	0.0
FOXR1	1.1400383333333333	0.0	0.0	0.8220783333333334
COX8A	2044.0484999999996	1867.3416666666665	3275.1299999999997	4580.9400000000005
TAC4	0.9432183333333333	0.0	0.0	0.0
ZSCAN2	19.04295	27.4092	57.34656666666667	31.626716666666667
B3GNT4	23.21108	0.518725	1.1898935	3.41432
CDC26	0.0	314.75200000000007	207.60800000000003	121.80658333333334
HSD11B2	2732.9152216666666	855.9891666666667	8039.908333333333	630.458
CRLF3	33.391216666666665	31.330466666666666	16.743911666666666	50.863433333333326
RNPEP	131.67543333333333	141.97150000000002	79.53803333333333	127.75063333333333
DMRTA1	32.322601666666664	66.91385	53.755716666666665	4.8816966666666675
RIMS2	4.553192833333333	1.0207515	2.380758333333333	3.8351616666666666
KCMF1	164.21716666666666	260.3025	193.82000000000002	353.0406666666666
SPRYD4	71.41935000000001	88.17591666666668	154.74750000000003	66.49485
VPS37D	74.47773333333333	77.86370000000001	169.24016666666665	67.86168333333335
SYNE3	3.820636666666667	5.854068333333334	14.643133333333333	15.411633333333334
CLK2	214.23061666666663	229.409	166.79633333333334	85.19498333333333
LPCAT4	58.216800000000006	50.25161666666667	35.636316666666666	19.436616666666666
SLCO3A1	40.142720000000004	33.86398333333333	31.90713333333333	486.6905000000001
WDR25	27.67356666666667	28.24007333333333	25.911533333333335	16.004791666666666
CCDC101	55.89183333333333	43.94156666666667	34.36985000000001	32.601616666666665
PLA2G16	712.4001	556.8951666666666	814.7449999999999	234.42816666666667
GNG7	85.01863333333333	17.355346666666666	3.8652716666666667	1.5168350000000002
KIAA2018	12.578283333333333	0.0	0.0	37.4187
CNTD1	2.8392516666666663	3.8274399999999997	4.328856666666666	11.523559999999998
CNBD1	0.0	0.0	0.0	0.4906683333333333
MAP3K19	0.13198783333333333	1.9323223333333335	0.10575933333333333	0.0
LMNB2	53.40653333333333	41.81518333333334	45.429966666666665	36.84578333333334
RMDN1	72.57428333333333	71.27246666666666	106.90823333333333	86.49051666666666
MEX3C	105.92635	132.0332	99.70551666666665	158.17766666666665
HORMAD2	1.27415	1.7443	12.641198333333335	0.0
RNF152	243.16914333333332	115.71988333333333	292.9588333333333	138.87375
