	Human_Prefrontal_Cortex_Average_RPKM	Chimp_Prefrontal_Cortex_Average_RPKM	Rhesus_Monkey_Prefrontal_Cortex_Average_RPKM	Mouse_Prefrontal_Cortex_Average_RPKM
DCLRE1A	42.16935	33.8247	20.613033333333338	16.040873333333334
ATG9A	225.66733333333335	247.23216666666667	254.82618333333332	303.1591666666667
NOS1AP	55.203166666666675	55.22866666666667	72.15742833333333	166.79883333333333
APRT	65.18123333333334	36.50625	115.86928333333333	87.90248333333334
TBKBP1	98.68013333333333	76.50068333333333	84.10933333333334	119.19650000000001
CCDC167	36.3569	29.532533333333333	42.226850000000006	33.1369
ZFP2	35.65826666666667	37.617333333333335	33.095949999999995	84.95271666666666
SOWAHA	190.8225	162.6767	69.29326333333334	286.5566666666667
L3MBTL3	15.799433333333331	16.154815000000003	14.722061666666667	30.870683333333332
DMD	17.194616666666665	18.040266666666664	16.41538	21.660883333333334
MFAP3L	51.502849999999995	82.02786666666667	37.26743166666667	129.29600000000002
NAGA	19.96508333333333	21.29335	12.99051	51.926633333333335
SMG5	123.56433333333332	194.3641666666667	141.70659999999998	158.03483333333335
KIAA1279	330.78683333333333	326.27316666666667	233.07949999999997	492.7556666666666
TGM2	59.2019	40.74668333333334	14.164806666666669	42.059083333333334
PJA2	1170.9408333333333	1187.6716666666669	791.9433333333332	1274.45
RORB	61.498749999999994	89.13815	84.00863166666666	23.868583333333333
SGMS1	54.04733333333334	74.20116666666667	57.67190499999999	140.8185
INF2	182.00266666666667	165.09266666666664	181.43550000000002	367.4873333333333
RP11-176H8.1	6.112333333333333	14.4377	33.95856666666667	58.52766666666667
GP1BB	343.41616666666664	208.458	306.34566666666666	61.33521666666667
EFCAB2	9.2933	6.484693333333333	1.9681033333333335	19.402671666666667
COX20	221.66133333333332	254.94400000000005	124.57575000000001	284.02383333333336
C1orf95	88.80189999999999	61.17995	129.1899333333333	278.0445
TCP10	0.0	0.5088933333333333	0.0	0.4368916666666667
CAPN8	0.4729123333333334	1.2968721666666665	0.5651883333333333	0.0
TATDN3	40.38481666666667	16.086049999999997	18.544433333333334	18.717950000000002
C1orf132	2.7847266666666664	6.777486666666667	5.549266666666667	22.668930000000003
CR1	0.11508166666666665	0.8189216666666668	0.8972138333333334	48.005
C1orf53	22.485016666666667	4.386151666666667	10.346088333333334	59.46613333333334
SAMD5	2.837475	0.4281783333333333	22.065535	22.055283333333332
GJE1	0.0	0.0	0.0	0.3789116666666667
ECT2L	0.4695496666666667	1.5435576666666666	1.7765466666666665	0.15602983333333334
GPR52	16.97319166666667	13.369766666666665	28.503086666666665	137.35743333333335
METTL11B	0.20846166666666668	0.9376899999999999	0.33732500000000004	16.124443333333335
FCGR3A	8.661865	3.793710000000001	6.388095	0.7893083333333334
TMEM244	1.19865	4.206925	0.80129	0.0
CENPW	7.307466666666666	17.059863333333336	9.856173333333334	43.26256666666668
FAM229B	288.5781666666667	145.5825	24.234993333333332	66.34071666666667
FANK1	6.3639383333333335	5.457108333333333	6.834056666666668	8.35949
METTL10	111.51226666666666	135.30585	88.31225	153.69
FAM24A	0.0	0.0	0.0	0.0
DDO	7.642180000000001	20.61508333333333	10.538034999999999	16.736680000000003
PPAPDC1A	17.51335	18.295641666666665	30.451466666666665	17.793666666666667
PNLIPRP3	0.0	0.0	0.0	0.0
HSD3B1	0.3824166666666667	0.45183833333333334	1.0302701666666665	0.18076
HSD3B2	0.20219333333333334	1.3201516666666666	0.0	0.1740866666666667
RBM20	2.257835333333333	3.1161024999999998	1.8692723333333336	10.785960000000001
SMIM9	0.0	0.9053166666666667	0.0	0.0
C6orf163	3.086316666666667	11.388511666666668	0.0	2.5144066666666665
RIPPLY2	64.22673333333334	34.58710666666667	12.129340000000001	18.255245
GDI1	2709.7733333333335	2761.351666666667	2188.8433333333337	1382.3616666666667
PCMTD2	156.58616666666666	174.62866666666665	96.52568333333333	221.15016666666668
SOX18	33.9299	20.64156666666667	28.2781	48.00386666666666
LIME1	12.956695000000002	9.020734999999998	26.797385000000002	64.09655
OOEP	0.0	0.0	0.0	0.0
DPPA5	0.0	0.7220983333333333	0.5946083333333333	0.0
C1orf146	0.41894666666666663	0.40708833333333333	6.151865	1.5951366666666669
SAMD13	8.006378333333332	6.964073333333334	2.6575166666666665	0.0
FAM127B	230.35333333333332	290.30133333333333	236.20583333333335	0.0
CCDC160	8.257354999999999	14.218315000000002	11.541409999999999	10.674598333333334
C1orf141	0.34430333333333335	0.8175971666666667	0.0	0.0
EFCAB7	71.15138333333334	82.5801	55.62371666666667	8.280186666666667
GLYATL3	0.0	0.0	0.0	0.22941666666666669
ZYG11A	0.0	0.0	0.29101	0.17465
LCN8	0.7432116666666667	0.5228983333333334	0.0	0.0
C1orf185	0.0	0.0	0.0	0.0
GLT6D1	0.1658505	0.33565333333333336	0.2444383333333333	0.0
LIPN	0.20414166666666667	0.0	0.0	0.0
LIPK	0.0	0.0	0.0	0.0
LIPJ	10.783566666666667	0.0	3.0279166666666666	0.0
LRIT2	0.14646033333333333	0.0	0.0	0.0
RP11-126H7.4	0.0	0.0	0.0	0.0
LRRC73	81.75411666666668	66.46856666666666	135.50936666666666	102.81373333333333
SYS1	52.96253333333333	47.35996666666666	86.22840000000001	174.85716666666667
TCEAL6	512.886	597.9630000000001	975.1274999999999	433.32783333333333
INPP5B	30.332733333333334	25.302833333333336	33.74621666666667	54.78068333333334
RPA4	0.420576	0.0	0.7244533333333333	0.2807933333333333
NEU4	22.985749999999996	23.902033333333332	62.75748333333333	47.58868333333333
TRAF3IP1	37.251333333333335	25.420600000000004	32.1718	28.54805
CHIC1	30.350399999999997	4.644255	25.673975	18.70948333333333
GIGYF2	66.67191666666666	79.57163333333334	74.9885	82.20771666666666
C2orf72	151.67206666666667	170.04616666666666	78.52211666666666	33.86686666666667
RUFY2	61.58418333333333	72.29396666666666	62.88831000000001	89.63315
NHSL2	6.862683333333334	6.122738333333334	8.541988333333334	32.47745
PHACTR4	24.944866666666666	31.5183	13.966033333333336	22.965433333333333
ZDHHC18	73.59056666666667	78.53081666666667	73.81916666666667	126.96833333333335
CXorf65	0.26270333333333334	0.5154683333333333	0.0	0.0
SYT15	52.17631666666666	5.744013333333334	1.9179283333333332	0.6935433333333334
GDF5OS	0.8980983333333334	1.42014	1.9850416666666664	1.3954583333333332
ZDBF2	41.25608333333333	64.46108333333333	62.29895	30.297533333333334
TXNDC8	0.0	0.0	0.0	0.0
AWAT1	0.537545	0.0	0.0	0.0
DAXX	0.0	117.88250000000001	117.65316666666666	79.49453333333334
BMPR2	106.10788333333333	209.84266666666667	91.29051666666668	154.55866666666668
TCEA3	10.855224999999999	4.880491666666667	3.331045	27.344545
PFDN6	0.7087216666666669	199.2205	365.22783333333336	212.84366666666668
RING1	0.0	181.24716666666666	214.84783333333334	101.07241666666668
HSD17B8	0.0	18.85383333333333	56.60126666666667	58.575483333333324
RXRB	0.0	146.004	128.73521666666667	176.09166666666667
OR13C3	0.0	0.4516283333333333	0.0	0.0
COL11A2	0.0	31.206216666666666	14.25099	14.680783333333332
HLA-DOA	0.0	3.284708333333334	0.29577166666666665	1.1423649999999999
BRD2	0.0	670.3466666666667	380.91799999999995	421.097
HLA-DMA	0.0	40.61761666666667	19.862446666666667	86.57690000000001
COL5A2	52.42423333333335	85.49585	12.034883333333333	5.210231666666666
PSMB8	0.0	51.073600000000006	13.014758333333333	20.395716666666665
TAP2	0.0	35.74536666666666	42.26498333333334	24.571383333333333
TMEM235	52.63207166666666	23.709693333333334	8.931398333333334	0.0
COL15A1	2.8842663333333327	2.202633666666667	4.591805	5.376621666666668
C6orf10	0.0	0.0	0.0	2.046975
TMEM225	0.0	0.0	0.0	0.0
NOTCH4	0.08242483333333332	8.177651666666666	6.096806666666666	13.706395
PBX2	82.95856666666666	126.17	143.59349999999998	98.49596666666667
AGER	0.0	10.074733333333333	5.2788216666666665	1.3642506666666667
RNF5	208.32033333333334	144.85099999999997	153.8451666666667	158.06366666666665
AGPAT1	0.0	326.5753333333333	345.82649999999995	373.578
DFNB59	19.710916666666666	8.206043333333334	42.96383333333333	0.38403500000000007
PRRT1	0.0	328.3496666666667	470.66483333333326	356.758
FKBPL	0.0	24.625966666666667	25.334016666666667	48.45695
MRPL38	134.31466666666665	95.28438333333334	222.60299999999998	128.88233333333332
SMIM5	6.535781666666668	5.933790000000001	31.505666666666666	0.0
ERICH2	10.856033333333334	24.934533333333334	83.55151666666667	0.52523
SP5	0.0	0.0	0.0	0.0
STK19	0.0	46.25083333333333	89.88503333333334	75.56644999999999
CD300LD	0.0	0.0	9.455018333333333	0.0
BTBD17	9.241615000000001	3.4161610000000002	23.536183333333337	80.04035
DXO	0.0	86.37706666666666	58.224066666666666	54.687149999999995
SKIV2L	0.0	93.54821666666665	77.89571666666666	120.10066666666667
C9orf129	647.6030000000001	0.0	307.38899999999995	0.0
NELFE	0.0	73.75638333333333	68.13411666666667	36.427183333333325
NXPE2	0.6608511666666667	2.6779988333333336	1.0205501666666665	1.10441
ZBTB12	0.0	23.749166666666664	39.21431666666667	21.090833333333332
SDHD	159.51333333333332	145.30238333333332	0.8403366666666666	312.86116666666663
EHMT2	0.0	197.58633333333333	204.58133333333333	328.69216666666665
LAYN	28.84436666666667	23.403499999999998	8.723591666666668	8.617458333333333
SLC44A4	0.0	0.0	0.24890500000000002	0.6176206666666667
NEU1	0.0	148.92033333333333	111.77618333333332	198.76283333333333
C6orf48	0.0	2857.876666666667	4847.948333333334	0.0
HSPA1B	0.0	629.8456666666667	0.0	0.0
HSPA1L	0.0	30.680933333333332	41.81061666666667	36.59291666666666
LSM2	1.9063716666666661	68.64305	34.42055	16.173033333333333
VARS	0.0	71.34856666666667	63.41408333333334	71.67200000000001
VWA7	0.0	6.355948333333333	10.314135	3.0891133333333336
CASP12	1.4736033333333332	0.7378466666666667	5.237933333333333	2.8077916666666667
MBD5	35.76728333333333	35.92941666666667	34.2173	81.05309999999999
MSH5	0.0	2.1117483333333333	1.7179280000000003	1.4667389999999998
C6orf25	0.0	0.0	0.5623083333333333	0.0
LY6G6C	0.0	0.0	26.94105	0.0
LY6G6F	0.0	0.0	0.0	0.7363466666666666
ABHD16A	0.0	47.18513333333333	66.9515	87.38941666666666
LY6G5C	0.0	7.125371666666666	11.356881666666666	0.0
CSNK2B	0.0	469.11633333333333	358.93516666666665	423.17883333333333
GPANK1	0.0	108.18348333333334	199.44383333333334	83.22215
C6orf47	0.0	50.15911666666667	47.23704999999999	50.1892
FAM155A	369.7818333333333	437.42533333333336	285.86633333333333	618.7005
APOM	0.0	11.003711666666668	22.36581666666667	3.4185549999999996
BAG6	0.0	235.74633333333335	246.26616666666666	334.85216666666673
PRRC2A	13.947099999999999	385.76466666666664	388.704	563.4029999999999
AIF1	0.0	37.628083333333336	27.473016666666666	23.02117
NCR3	0.0	0.6492866666666667	0.8523816666666667	3.035516666666666
PRAMEF19	0.0	0.0	0.0	0.0
LST1	0.0	4.288733333333333	4.792566666666667	0.0
NFKBIL1	0.0	88.27133333333335	175.85699999999997	54.470499999999994
MICB	0.0	34.127100000000006	10.886466666666665	0.0
AADACL4	0.0	0.0	0.0	0.0
ZNF805	5.617483333333333	4.097216666666667	13.747950000000001	0.0
HLA-C	5.412216666666667	606.4669999999999	159.48743333333334	1.8163333333333334
POU5F1	0.2903400000000001	5.316583333333333	0.24426	0.0
CCHCR1	0.37981166666666666	17.99756	38.150533333333335	13.157616666666668
PSORS1C2	0.0	0.0	4.105216666666667	2.36407
CDSN	0.0	0.0	0.0	0.0
DHX16	0.0	69.36013333333334	46.10541666666666	51.37861666666666
C6orf136	0.0	268.85633333333334	296.18783333333334	247.88083333333336
MRPS18B	0.0	103.80458333333333	183.36366666666663	40.85966666666667
PPP1R10	0.0	74.96786666666667	58.77508333333333	75.8052
ABCF1	0.0	111.13631666666667	100.10891666666667	141.16383333333337
PRR3	0.0	61.11855	43.79303333333334	50.74235000000001
LILRB3	0.8950118333333333	2.1426863333333337	0.9842750000000001	0.6260041666666667
DDR1	0.0	161.11033333333333	207.20551666666668	104.02403333333332
GNL1	0.0	212.01933333333332	246.14200000000002	495.97783333333336
HLA-E	0.0	338.6361666666667	300.61966666666666	52.11173333333334
TRIM39	0.0	45.673399999999994	37.48345	70.66201666666667
TRIM15	0.0	0.0	0.0	1.1402133333333333
TRIM10	0.0	0.0	0.0	0.27429499999999996
TRIM40	0.0	0.0	0.0	0.34506666666666663
TRIM31	0.0	0.23151166666666667	0.21222166666666664	0.219005
PPP1R11	171.12333333333333	317.87449999999995	374.4168333333333	506.25083333333345
PTCHD2	14.679866666666667	21.947666666666667	19.2781	63.58503333333334
GNB2L1	773.9985	657.9751666666666	706.7831666666667	685.163
TBC1D8	22.115949999999998	28.956333333333333	17.462120000000002	72.5626
NMS	0.0	0.0	4.564403333333333	0.0
ZFP57	0.0	6.498883333333333	5.91945	60.6324
SSX9	0.0	0.0	0.0	0.0
ASPDH	113.08654999999999	9.837540000000002	2.366566666666667	6.41369
MOG	0.0	473.1456666666667	345.8962833333333	132.16948333333332
C9orf57	0.0	0.0	0.0	0.0
AKT1S1	97.68731666666667	116.56315000000001	148.19443333333336	194.59
GABBR1	0.0	631.8035	717.1235	1094.7938333333332
CASC10	313.9433333333333	227.3033333333333	0.0	0.0
C10orf113	0.8702016666666667	0.0	0.0	1.3867316666666667
OR14J1	0.0	0.0	0.0	0.0
C9orf135	0.26560333333333336	0.786705	0.0	1.2705916666666666
TRIM27	0.0	93.62768333333332	131.61683333333335	74.31009999999999
MALRD1	0.2656708333333333	0.25825166666666666	0.04207833333333333	0.08607133333333333
RANBP17	6.694321666666667	4.4081166666666665	1.4700063333333333	7.083868333333334
FAM196B	18.358433333333334	9.766053333333334	11.549938333333335	8.332445
TTC25	4.3008516666666665	3.5625716666666665	5.136168333333333	3.1644966666666665
MRPL53	142.78955000000002	139.28979999999999	532.7381666666666	249.144
MROH6	4.19935	1.9289583333333333	5.706201666666668	0.23222666666666666
ATXN2	127.72483333333332	133.86666666666667	119.56275000000001	161.87300000000002
DCTN1	864.3273333333335	714.3666666666664	783.527	529.7101666666666
TCTN1	38.86548333333334	30.366466666666664	36.160599999999995	30.846549999999997
FAM216A	205.4185	237.0465	147.46383333333335	356.7273333333333
ZBTB48	42.25981666666667	46.68023333333333	72.10419999999999	24.699783333333333
KRT40	0.19995333333333334	0.7201883333333333	0.3062225	0.0
KRT25	0.0	0.0	0.0	0.23974833333333334
MZT1	646.8838333333333	566.123	451.4756333333333	1040.6705
LRRC3C	0.0	0.4858616666666667	1.096245	0.0
UQCC3	293.10999999999996	300.0733333333333	893.9088333333333	422.3753333333334
FBXO48	7.509566666666667	7.988981666666667	7.422793333333334	4.146235
GRXCR2	2.668416666666667	0.0	3.6222	0.0
FAM221B	0.6513333333333333	0.0	1.9692633333333334	3.103915
CD177	11.890571666666666	10.300708333333334	2.9053783333333327	0.0
ZNF783	38.508199999999995	53.81765000000001	50.80511666666666	13.933031666666666
FBXO47	0.0	0.7990605	0.8093786666666666	3.268031666666667
C12orf73	103.65455000000001	95.97553333333333	188.79	18.376680000000004
PCDHGA1	87.38031666666666	85.54518333333333	92.27588333333334	153.36016666666666
PCDHA9	245.04483333333334	264.0483333333333	240.9047333333333	269.8315
PCDHA8	245.04483333333334	264.0483333333333	240.9047333333333	269.8315
PCDHA7	34.90378333333334	36.679183333333334	36.69548166666667	42.10953333333333
PCDHA5	42.6409	53.40155000000001	36.855155	47.47193333333333
PCDHA4	204.678	220.55083333333334	201.21955	225.38116666666667
PCDHA2	34.96574999999999	37.75398333333333	34.69506833333333	40.24353333333334
PCDHA1	245.04483333333334	264.0483333333333	240.9047333333333	269.8315
TRIM13	69.26603333333333	103.79893333333335	85.84556666666667	41.2328
PRSS1	0.0	0.3524083333333334	0.2401616666666667	0.0
SPIRE2	55.77396666666666	68.16991666666667	45.02251666666667	37.45603333333333
AARD	31.195533333333334	9.623533333333333	0.0	32.96803333333333
PABPN1L	0.0	0.973125	0.0	1.2060483333333332
PKHD1L1	0.13296568333333333	0.24813150000000003	0.6185413333333334	0.30788866666666664
SLC35B4	45.504	51.990383333333334	34.559716666666674	82.33598333333333
SYCE1L	5.039946666666666	1.7427733333333333	4.999445	0.85882
TMEM231	14.905433333333333	23.17703333333333	28.863838333333334	32.31493333333333
FAM71F2	25.578266666666668	0.715915	0.261015	3.289995
C2orf91	0.6547866666666666	0.6975033333333333	1.7797900000000002	0.0
CCNI2	324.19266666666664	269.40416666666664	427.84999999999997	438.556
TMEM240	320.0945	214.25766666666667	464.43083333333334	351.93700000000007
DKFZp779M0652	18.27555	25.886233333333333	91.29043333333334	0.0
FAM205A	1.526271666666667	0.0	0.0	0.0
CDKL4	0.7732749999999999	0.19134500000000002	0.7694243333333334	19.137783333333335
ACCSL	0.0	0.23373433333333335	0.280165	0.3548461666666667
C4orf47	3.51595	4.647836666666667	0.3949466666666666	15.854249999999999
TRIQK	50.263600000000004	93.66675	30.097803333333335	24.27396666666667
SDHAF1	82.73946666666666	102.54981666666667	57.497749999999996	84.32625
ARID3C	2.646971666666667	0.79957	10.646993333333333	0.9357616666666667
PSENEN	209.672	191.67933333333335	294.3436666666667	0.0
C11orf91	156.97133333333332	0.0	0.0	0.0
FABP9	0.0	0.0	0.0	0.0
ZBTB10	23.595249999999997	22.1601	25.011146666666665	19.287716666666665
C4orf46	7.773446666666666	16.15882666666667	26.741033333333334	4.61004
LGR4	28.619	16.155466666666666	24.580560000000002	40.6263
PSMB10	75.21906666666666	75.85025	78.13891666666666	94.42478333333334
VIT	1.9737983333333329	1.9362813333333335	8.248943333333335	3.2385299999999995
E2F4	91.7154	98.35919999999999	95.05246666666666	98.20118333333333
PDE7A	25.62325	24.45481666666667	13.226370000000001	25.77423333333334
TMEM170B	28.91324333333333	44.29163333333332	36.247901666666664	39.968783333333334
CTXN3	66.62031666666667	48.02236666666666	23.6559	29.658531666666665
MGAT4D	0.0	0.0	0.24756833333333336	0.18111166666666667
SNX2	94.27151666666667	105.90068333333333	73.19111666666666	156.13983333333337
NT5M	45.73458333333334	40.52946666666667	66.3197	154.2635
SARNP	40.874700000000004	44.04768333333333	34.12035	27.44441666666667
GPR56	182.3165	188.69250000000002	149.2912	215.15616666666665
IPO7	244.89366666666672	289.98049999999995	142.22279999999998	213.42066666666665
PRR13	158.78133333333332	360.5038333333334	199.47916666666666	105.77266666666668
TECPR1	69.18686666666666	84.83125	68.02490000000002	123.97949999999999
SLCO6A1	0.07808483333333334	0.17498333333333335	0.0	0.0
MT1A	3117.47	205.75666666666666	5624.513333333333	95309.33333333333
C15orf59	423.45633333333336	427.65933333333334	443.89316666666673	715.442
CFI	5.886828333333334	20.290516666666665	15.739341666666666	0.43962666666666667
OR52E6	0.0	0.27794	0.0	0.0
CNEP1R1	26.001233333333335	30.09165	5.050156666666666	36.91906666666667
KRT81	1.6810281666666667	1.418113	0.2328705	0.0
EXOC3L4	0.28763866666666665	0.206566	4.947738333333333	5.092323333333333
IZUMO3	0.0	0.0	0.24464	0.0
ATP6AP1L	42.13963333333333	0.36687166666666665	13.615388333333334	54.039483333333344
CCDC85C	21.67645	16.544833333333333	24.37493166666667	109.81301666666667
RGL3	7.839363333333334	4.262643333333333	0.9449526666666667	7.354859999999999
NAP1L4	197.44866666666667	207.02666666666664	195.15233333333336	190.27066666666667
TMSB4X	434.6321666666667	0.0	25710.716666666664	6189.173333333333
TMEM256	124.26491666666668	128.92631666666668	103.77425	176.91933333333336
CPT1B	34.943999999999996	23.08588333333333	16.761850000000003	32.23392166666667
HMGN1	639.4301666666667	454.7175	62.147916666666674	450.7118333333333
MUC19	0.24255516666666666	0.08570216666666668	0.035124499999999996	0.0
DENND6B	61.04753333333333	48.144016666666666	98.90250000000002	96.476
EIF3CL	0.0	5.1062666666666665	347.8673333333333	509.2273333333333
LCMT1	228.45183333333333	203.13400000000001	171.88233333333332	191.28833333333333
MFSD2B	0.34247783333333337	1.2684013333333335	0.365318	1.6767016666666665
CDPF1	19.726826666666664	21.015673333333336	19.7638	60.81848333333334
LIN52	7.308861666666668	8.438068333333334	0.600525	68.632
ACOT6	1.9907316666666663	55.71984999999999	14.476966666666668	21.15155
SMIM11	360.30466666666666	608.7583333333333	0.0	361.92
TECRL	0.0	0.0	0.15519983333333334	0.5703266666666668
DPF3	6.716836666666667	8.260506666666666	2.0318116666666666	0.5607913333333333
MANSC4	0.6946558333333334	1.080335	1.17469	6.819836666666667
LYRM5	146.57831666666667	146.9441666666667	117.34766666666665	72.84695
C17orf107	19.314233333333334	1.0391716666666666	17.89485	0.9841366666666667
ITSN1	44.653933333333335	64.6353	37.93286666666667	117.6565
ITPRIPL2	5.3608965	8.43833	6.696451666666667	9.956123333333332
DENND1C	2.642516666666667	2.5590066666666664	1.754323333333333	3.224763333333334
SLCO1B7	0.0	0.0	0.0	1.0568283333333333
CRYZL1	103.50731666666667	83.19005	67.98795	102.09521666666666
C5orf51	29.85926666666667	48.35413333333332	31.404916666666665	103.41643333333333
ARRDC5	0.14042316666666665	2.5140516666666666	0.20667833333333333	0.0
LOH12CR2	15.395216666666668	21.295933333333334	4.249866666666667	0.0
CYS1	29.34051666666667	18.0059	13.442433333333334	15.355283333333334
PPAPDC2	29.602816666666666	27.976200000000002	34.779016666666664	182.7345
C16orf96	1.8614266666666666	0.6257108333333333	3.0317524999999996	0.0
GMNC	0.7056950000000001	0.516045	2.3257433333333335	1.6150816666666667
TTC23L	3.071828333333333	2.922820833333333	7.730526666666666	0.0
CLEC6A	0.0	0.0	0.0	1.047275
LRRC72	0.0	0.9385116666666665	0.45543333333333336	0.0
C1QTNF9B	2.1842306666666667	0.9239833333333335	0.0	6.372551666666667
DEFB135	1.660351666666667	0.0	0.0	0.0
OLIG2	116.10855000000002	123.79823333333333	129.07160000000002	82.77905
RNPS1	403.19166666666666	273.3638333333334	307.002	64.56654999999999
NYNRIN	9.043226666666667	11.490561666666666	7.621075	17.280166666666666
DNAJC19	19.94353333333333	10.987243333333334	35.4697	7.4901100000000005
IFITM5	0.0	0.0	0.0	0.6078483333333333
C18orf63	0.0	0.23407999999999998	0.17046833333333333	0.0
DOK6	76.76416666666667	64.12873333333334	67.31576666666668	68.50626666666666
HN1L	23.924546666666668	38.18781666666666	20.70932	11.932243333333332
TMEM211	1.50816	3.748226666666667	0.5299566666666667	0.0
SERPINB11	0.0	0.0	0.0	0.2011166666666667
SERPINB4	0.0	0.0	0.0	0.0
SERPINB5	0.0	0.17684	1.3798761666666666	0.18076
RNASE13	0.5465933333333334	0.9821183333333333	1.4855183333333333	1.5203633333333333
ATP10A	21.318983333333332	26.556866666666664	25.758666666666667	32.50736666666666
ANKUB1	0.06601716666666667	0.0	0.2948735	5.444231666666667
FOXL2NB	3.765416666666667	0.0	0.0	0.0
COL6A6	0.4794183333333333	0.8279101666666667	0.24510866666666667	1.6367545000000001
RAB12	293.8045	230.25050000000002	196.05759999999998	273.1931666666666
LRRC30	0.0	0.0	0.20538333333333333	90.68733333333334
PTPLB	79.78418333333333	80.9986	55.13088333333334	150.47799999999998
CFAP44	7.816558333333333	6.123266666666666	1.0788035	6.084883333333334
CD200R1L	0.0	0.0	0.0	0.0
LNP1	85.65055	65.08605000000001	33.962983333333334	7.54224
VGLL3	0.7886633333333334	2.606605	0.0	6.814305
PRSS50	3.332111666666666	8.094505	3.175825	13.103321666666666
TRIM71	1.7222783333333336	2.210766166666667	3.996848333333333	1.3891903333333333
ZCWPW2	4.96681	13.730049999999999	5.5146033333333335	1.0974750000000002
ANKRD28	59.68438333333334	88.28431666666667	46.67648499999999	74.88166666666667
COLQ	10.38827	7.480553333333333	4.696723333333333	3.241051166666667
METTL6	71.28993333333334	77.66273333333334	57.468983333333334	68.0291
XKR4	17.13063	22.548216666666665	37.279696666666666	50.9007
GPX3	168.30949999999999	56.36031666666667	33.277945	200.2966666666667
DIO2	15.472663333333335	7.158619999999999	8.24913	48.938649999999996
DIO1	0.3972928333333334	0.0	1.2178166666666665	0.0
STK38L	44.7397	54.963233333333335	41.756566666666664	39.30211666666667
SACM1L	63.615849999999995	69.26318333333333	63.295015	105.97789999999999
TSN	137.62566666666666	134.8975	93.3318	201.06416666666667
SLC48A1	233.02700000000002	221.24249999999998	205.44566666666665	516.3866666666667
IGKC	22.227936666666665	245.23533333333333	44.90326666666667	646.9941166666666
IGKJ1	187.26999999999998	2843.361666666667	359.17816666666664	0.0
IGKV4-1	0.8490433333333334	0.0	0.0	0.0
IGKV5-2	0.0	0.0	0.0	1.5122083333333334
IGLJ1	0.0	14.61685	9.071633333333333	16.707
IGLC1	0.9332033333333333	6.1519900000000005	1.8993233333333333	4.553195
TRGC1	9.212233333333332	5.111210000000001	3.4987550000000005	0.0
TRGV8	0.0	8.194106666666665	0.0	0.0
TRBV6-1	0.0	0.6513983333333334	0.0	0.0
TRBV4-1	0.0	0.0	0.0	0.8284466666666669
TRBV5-3	0.0	0.0	0.0	0.0
TRBV9	0.0	0.7457733333333333	0.6141033333333333	0.0
TRBV10-1	0.0	0.0	0.0	0.0
TRBV19	0.41496500000000003	5.760126666666667	1.4198283333333332	0.0
TRBV20-1	1.6276083333333335	3.011066666666667	0.0	0.0
TRBV23-1	0.0	0.8011483333333334	0.0	0.0
TRBV27	0.0	0.0	0.0	0.0
TRBV28	0.0	0.0	0.0	0.0
TRBC2	196.36850000000004	164.21006666666668	234.13366666666664	115.49513333333333
TRAV4	0.4439583333333333	0.0	0.0	0.0
TRAV5	0.0	0.0	0.0	0.0
TRAV8-1	0.4201083333333333	0.0	0.0	0.0
TRAV9-1	0.0	0.0	0.0	0.0
TRAV10	0.0	0.0	0.0	0.0
TRAV12-1	0.0	0.0	0.0	0.0
TRAV13-1	0.0	0.0	0.0	0.0
TRAV8-4	0.0	0.0	0.6877383333333333	0.0
TRAV13-2	1.9252500000000001	0.0	0.653725	0.0
TRAV9-2	0.0	0.0	0.0	0.0
TRAV12-3	0.0	0.0	0.0	0.0
TRAV17	0.0	0.0	0.0	0.0
TRAV19	0.0	0.0	0.0	0.0
TRAV22	0.0	0.0	0.0	0.0
TRAV27	0.0	0.6969099999999999	0.0	0.0
TRAV29DV5	0.0	0.0	0.0	0.0
TRAV26-2	0.0	0.0	0.0	0.0
TRAV34	0.0	0.0	0.0	0.0
TRAV38-1	0.0	0.0	0.0	0.0
TRAV38-2DV8	0.0	0.8230233333333333	0.0	0.0
TRDC	4.241136666666667	3.227015	2.9944783333333334	0.0
IGHD	0.0	0.0	0.9083749999999999	1.0264116666666665
IGHM	1.77853	3.36463	3.2360825	72.06808333333332
IGHV3-53	1.104175	0.0	0.0	0.0
IGHV2-70	0.0	0.0	0.0	6.653833333333334
PRR22	513.0846666666666	199.48666666666668	347.85716666666667	0.0
TAS2R14	7.867281666666667	21.534216666666666	0.0	0.0
TAS2R13	0.275705	0.7907500000000001	0.0	0.0
FAM127C	29.929683333333333	72.37285	43.84025	0.0
ZNF580	213.7558333333333	188.643	299.1718333333333	135.9026666666667
KLK9	0.0	0.0	0.0	0.48761666666666664
SYT3	152.07016666666667	133.72566666666668	129.61246666666668	169.72116666666665
NUP62	79.40463333333334	104.12723333333332	145.46445	96.58508333333333
DENND1B	5.092440000000001	4.620021666666666	5.5401628333333335	7.121479999999998
SFT2D2	2.0908833333333336	1.66476	2.4630949999999996	29.848000000000003
FGFR1OP	30.73405	38.60901666666666	23.08117	20.5046
SCAF8	73.88595000000002	83.81653333333333	63.58678333333333	96.18090000000001
CFAP45	0.26085983333333335	0.6521326666666667	1.390984666666667	4.220351666666667
ACKR1	86.39263333333334	88.39648333333334	77.84681666666667	314.18233333333336
TCTEX1D2	52.357350000000004	19.648605	37.26263333333333	69.23555
