	Human_Muscle_Average_RPKM	Chimp_Muscle_Average_RPKM	Rhesus_Monkey_Muscle_Average_RPKM	Mouse_Muscle_Average_RPKM
RAD51B	1.739705	1.7605899999999999	4.059713333333334	0.6190073333333334
CRYGB	0.0	0.0	0.0	0.0
ARL6IP4	837.9136666666668	412.3583333333333	220.8841666666667	111.59581666666666
EXT1	22.69655	31.297733333333337	27.172066666666666	23.439616666666666
SHMT2	146.20311666666666	133.44966666666667	77.34481666666666	122.08749999999999
MOB2	174.66741666666667	232.17166666666665	149.10816666666668	259.95283333333333
HHIPL1	1.6517549999999996	0.15694683333333334	0.5687733333333334	4.590654999999999
ATP6AP2	171.16674999999998	98.64003333333334	61.778650000000006	112.42058333333334
ZAR1	0.0	0.0	0.0	0.0
CYB5D1	14.579050000000002	24.234783333333336	43.13718333333333	38.65226666666666
BACE2	45.92033333333333	22.932550000000003	27.813333333333333	6.288051666666667
UBE2E2	34.88094999999999	46.25008333333333	79.59653333333334	19.946375
SYNM	471.8246166666667	692.2076666666667	1500.1366666666665	1525.0733333333335
KCNA4	0.2896105	0.157807	0.24283266666666667	0.0
GABRG3	0.0	0.5960683333333333	0.1237915	0.0
FIGN	2.753365	5.7911	7.11514	3.5402166666666663
IZUMO1	0.0	2.234243333333333	0.5162133333333333	0.0
TMIGD1	0.0	0.0	0.39360666666666666	1.5512683333333335
B4GALNT4	0.7467683333333334	0.38304166666666667	0.431335	1.1466985000000003
AP1S2	218.32701666666665	0.0	249.43416666666664	139.68599999999998
C8orf33	71.73003333333334	95.4943	97.83968333333333	51.45386666666667
ZSCAN22	5.529246666666668	5.257503333333332	15.039516666666666	10.786315
KCNJ14	5.508839999999999	20.226166666666668	7.37573	0.09640150000000001
FBXL6	22.084116666666663	18.620716666666667	29.810716666666668	30.75531666666667
C1S	260.08151666666663	288.97933333333333	90.51713333333333	124.57664999999999
GLTPD2	0.71062	0.4665398333333333	0.7071683333333333	1.3340466666666666
KIAA2012	0.0	0.06729233333333333	4.439445500000001	3.036773333333333
LIPF	0.0	0.0	0.0	0.0
ZNF804B	0.0	0.0	0.0	0.0
KBTBD3	22.397380000000002	45.20478333333333	17.76271166666667	65.04256666666667
YBEY	41.64371666666666	91.17620000000001	75.84896666666667	11.884813333333332
CLN8	19.905693333333335	15.801433333333334	28.891616666666664	84.05715
CACNB4	0.21495	1.0133891666666666	1.0300916666666666	2.5337715000000003
IFNL1	0.0	0.0	0.0	0.0
TRAPPC6B	26.892999999999997	53.41805	17.719079999999998	397.642
NPLOC4	192.5772166666667	464.7991666666667	336.3463333333333	282.32616666666667
OTOL1	0.0	0.0	0.0	0.0
KCNK4	0.0	0.0	0.0	0.0
TSHZ2	0.0	0.0	0.0	348.78
CAPN12	0.30779266666666666	0.3231325	1.6448788333333333	0.13593033333333332
EXOC7	84.61088333333335	118.66833333333334	63.30531666666667	86.40440000000001
KPNA2	50.62703333333334	0.0	40.525083333333335	1.9714999999999998
XKRX	0.0	1.3440233333333331	0.9443731666666665	2.38978
BGN	190.1094166666667	20.601633333333332	25.819666666666667	179.00584999999998
CEP97	5.171758333333333	10.956045000000001	8.341323333333333	7.276866666666668
LHFPL1	0.0	0.0	0.7211433333333334	0.0
GLRX5	604.3965	369.865	288.48616666666663	340.4313333333334
FAM104B	125.86060000000002	116.48790000000001	26.829316666666667	30.99468333333333
TBPL2	0.0	0.0	0.0	0.0
CAV3	386.497	281.2793333333333	444.05833333333334	270.04383333333334
MXRA7	220.89913333333337	106.26063333333333	50.652116666666664	25.954783333333335
LIMK2	19.589055000000002	11.971368333333336	16.29858333333333	35.97938333333333
MFSD5	71.71711666666668	73.24765	57.89066666666667	131.9175
ADI1	378.9583333333333	285.6195	164.3166666666667	514.1041666666667
RWDD4	87.26180000000001	389.612	152.94383333333334	80.37966666666667
SPNS3	0.23771	0.3551404999999999	0.0	0.98395
CLEC4G	0.0	1.4749999999999999	3.096246166666667	0.4910666666666666
SATB1	213.53	311.4446666666667	210.33916666666664	180.53100000000003
NXPH3	170.885	0.0	288.3498333333333	0.0
CSF1R	12.826026666666666	18.963933333333333	46.375949999999996	42.99766666666667
EPHB3	1.9230298333333335	1.70233	1.8532433333333334	2.39733
ACTL10	0.9811	1.9898516666666666	0.973395	0.22559166666666666
EPGN	0.0	0.0	0.5920683333333333	0.9529533333333333
C2orf82	6.537173333333332	2.882896666666667	0.0	0.0
HS3ST4	0.0	2.1116083333333333	0.6246216666666666	0.2679416666666667
TRAK1	254.63400000000001	346.97116666666665	380.4531666666667	309.06683333333336
TSPAN10	1.1678166666666667	1.0472933333333334	0.0	0.0
OR2V2	0.0	0.0	0.0	0.22086499999999998
PLCB1	8.627056666666666	10.072998333333333	16.08411	3.40795
SKA2	19.384393333333332	21.2668	34.863350000000004	10.509345
RXFP3	0.0	0.0914155	0.0	0.088076
OR10G7	0.0	0.0	0.0	0.0
CCDC172	0.0	0.0	0.0	0.0
NTM	2.0441133333333332	2.9976393333333333	2.473751666666667	3.0997199999999996
TTC3	59.754916666666674	56.44585	31.2167	58.17628333333334
KCNB2	0.0	0.0	1.2789383333333333	0.43526
PPP1R27	6108.81	3483.2168333333334	4760.915	380.74550000000005
BRICD5	41.43	15.610766666666665	11.12663	49.96023333333334
GALR2	0.1604555	0.15532516666666665	3.203228333333333	1.3594466666666667
RESP18	0.0	0.0	0.0	1.0647
IGIP	87.27753333333334	60.88133333333332	88.01388333333334	75.66638333333334
TSKU	33.126349999999995	66.74001666666666	41.301145	6.017803333333333
CMC4	82.40286666666665	186.1105	115.92001666666665	31.510333333333325
ANXA2	326.68	477.9988333333334	170.29241666666667	102.1411
RGS6	2.4468345	1.9281718333333335	1.0580458333333331	0.404474
HOXB4	14.860206666666665	5.439998333333333	7.7189000000000005	4.99575
SLC35D3	0.0	0.0	0.0	0.0
PAQR7	12.750179999999999	16.627505000000003	35.786783333333325	14.681554999999998
PAPPA	0.9542818333333333	0.43366183333333325	0.20827666666666667	0.34857266666666664
NGRN	1184.0158333333334	1472.6009999999999	588.4401666666666	162.16483333333335
GRID1	2.802572	3.7608366666666666	1.0868921666666667	0.7050839999999999
RPS17	3.3469883333333335	2949.853333333333	938.2595000000001	803.0010000000001
HCAR2	8.869545	0.16985499999999998	0.7263933333333333	2.8162644999999995
GSTA5	0.0	0.0	0.0	0.20396499999999998
C1orf116	1.1433766666666667	1.8001850000000001	0.0	2.28424
CRIP2	604.385	0.0	415.05850000000004	1175.1265
DDX28	49.97173333333333	82.92155	36.37891666666667	91.80274999999999
KRTAP13-2	0.0	0.0	0.0	0.0
ACBD3	63.59560000000001	96.478	70.91641666666668	57.313649999999996
C16orf72	137.25748333333334	349.96250000000003	437.1521666666667	279.57699999999994
PLCXD3	0.19710000000000003	2.3836383333333333	1.5325453333333332	0.3832801666666667
VMO1	15.948508333333335	7.6560983333333334	3.9220466666666667	0.0
OR4F15	0.0	0.0	0.0	0.0
ALG12	40.22291666666667	74.03993333333334	61.67738333333333	17.125083333333333
GALNT9	0.0	0.48201833333333327	3.6298883333333336	0.6435683333333334
COL18A1	74.22656666666667	22.965283333333335	16.628313333333335	16.941725
RBM10	73.9447	58.46405000000001	56.53541666666666	25.822483333333327
GPR97	7.578083333333335	1.1542898333333333	1.9541051666666664	4.038578333333334
TMEM95	0.0	0.0	0.0	0.41045
TCHHL1	0.0	0.0	0.0	0.0
RGS7	0.38343816666666664	0.8625543333333332	1.1762716666666666	1.0474543333333333
SLC25A18	25.068493333333333	14.462221666666665	0.21345833333333333	1.3567966666666667
TCEAL7	33.68249666666666	18.947781666666668	10.580913333333335	174.99045
C11orf54	57.72233333333333	79.62445	18.67343333333333	31.496645
CEP63	80.27298333333333	34.63236666666666	33.472116666666665	77.19574999999999
SRPR	166.6945	322.01033333333334	266.4575	912.2208333333334
OTOP3	0.0	0.661685	0.0	0.0
EWSR1	330.4943333333334	414.3331666666667	222.60733333333337	262.88966666666664
ODF3L1	1.8655549999999999	0.0	0.39797499999999997	1.5861
SPATA13	3.2100615	9.33114	9.689263333333333	9.427923333333334
GJC1	9.085708333333333	13.354998333333333	6.40816	29.20821666666667
CNOT10	29.613	23.76725	32.0054	58.35288333333333
MTA1	75.64083333333333	66.8376	75.37098333333331	101.78573333333333
CADM1	15.348986666666669	35.092099999999995	3.276215	8.589783333333333
C12orf60	16.439283333333332	0.0	0.0	0.0
PYCR1	37.48940166666667	18.643433333333334	23.036713333333335	14.663716666666666
NAA38	424.7726666666667	302.52816666666666	161.09333333333333	234.53649999999996
SPNS2	12.708701666666665	12.782793333333332	15.926794999999998	265.1986666666666
MCEMP1	2.1592983333333335	1.2088833333333333	0.0	0.6919333333333334
AP2A2	59.09626666666667	64.11176666666667	78.06915	170.68983333333333
SLC8A1	3.5530095	3.8112999999999997	3.5367266666666666	24.526183333333336
SLC25A21	0.5089233333333333	2.7757166666666664	2.7137066666666665	0.18041666666666667
OTOP2	0.0	0.0	0.0	0.0
PCP4	3.6636	20.22133333333333	9.448766666666666	20.616355000000002
ABAT	2.3039566666666667	2.260548333333334	8.768298333333332	6.827494999999999
SLC25A10	246.86533333333333	114.20271666666667	166.24800000000002	291.58616666666666
CAMK1D	2.5363466666666667	2.720088333333333	5.7011970000000005	1.8150683333333333
LYSMD4	30.1195	40.65571666666667	16.4379	27.547066666666666
WBP2NL	0.9340633333333334	0.0	0.0	0.0
IGSF5	0.0	0.0	0.0	1.5425050000000002
NKX2-5	0.0	0.0	0.0	0.0
AFMID	11.703451666666666	12.969298333333334	1.1036803333333334	8.783128333333334
GAS6	385.50083333333345	362.9413333333334	133.26749999999996	405.3805
FREM3	0.0	0.0	1.1058956666666666	0.0
NEB	2282.4366666666665	4424.2	3408.0499999999997	2253.991666666667
BEGAIN	2.2103033333333335	3.2303716666666666	1.1781066666666666	1.8479833333333335
GPC6	3.5781636666666667	2.5900010000000004	1.964150166666667	5.6927125
ARHGEF37	47.95761666666667	89.23933333333332	16.106286666666666	25.755716666666668
FAM43B	6.708054999999999	9.166196666666666	22.193216666666668	0.2680525
CSMD1	0.3203923333333334	0.0	2.3453598333333336	0.2704378333333333
CALHM3	0.0	0.2732616666666667	0.0	0.0
PTGDR2	17.334300000000002	2.9481450000000002	5.566063333333333	0.4627465
CEP57L1	10.058129999999998	23.517866666666666	27.379900000000003	12.018528333333334
RIPPLY3	0.0	0.0	0.0	4.817806666666667
GPR19	0.0	0.46706000000000003	0.22382166666666667	13.572561666666667
RABIF	30.395449999999997	40.131099999999996	37.631233333333334	25.870966666666664
TMEM119	9.1332	4.482461666666667	6.7513700000000005	12.400878333333333
CALN1	0.0	0.66271	0.0	1.1264216666666667
SMDT1	799.3968333333336	567.2133333333333	702.5813333333334	1028.8668333333333
GABRR3	0.0	0.0	0.0	0.0
CHST6	0.0	0.2623126666666667	4.814684333333335	0.414809
RUVBL2	152.92483333333334	51.68056666666667	42.44495	63.26456666666667
GDPGP1	7.683361666666667	9.082976666666667	17.850316666666668	8.959505
CTNNA3	11.874816666666668	25.456866666666667	7.641126666666666	22.4965
PRR36	0.5407766666666666	1.11322	0.0	0.8843049999999999
OR51B4	0.3623416666666666	0.0	0.0	0.0
PTTG1IP	223.99471666666668	213.72749999999996	73.5756	140.268
DDX41	59.781933333333335	45.18916666666667	51.526316666666666	32.35836666666666
CCDC60	0.0	0.0	0.1384506666666667	0.0
DAZAP2	344.7371666666667	602.3693333333333	305.83933333333334	388.44300000000004
CCBE1	1.1979283333333333	0.34113333333333334	2.0104424999999995	3.9369066666666668
SEP15	96.88638333333334	119.5267	137.05766666666668	301.0303333333334
CECR6	0.42872	1.688885	0.19465666666666667	0.0
ZNF623	20.341711666666665	42.08765	54.95023333333334	39.99361666666667
EPHA10	0.0	0.044671666666666665	0.04643916666666666	0.21089316666666666
CCDC125	9.757779999999999	7.75937	6.9585550000000005	1.1601100000000002
REC114	0.8263766666666666	0.0	0.0	0.3115616666666667
BCOR	51.496833333333335	54.19868333333333	38.60186666666667	80.20259999999999
C10orf107	0.32364666666666664	0.8037899999999999	0.7897633333333333	0.6281566666666666
GBP6	0.30267316666666666	0.2696325	1.9959281666666666	0.9635098333333333
KIAA2026	23.332716666666666	39.46606666666667	32.60605	21.35875
OVCH2	0.6321151666666667	0.15332083333333332	0.0	0.0
SYNDIG1L	0.0	0.19361166666666665	0.0	1.1501316666666666
FHL3	6804.443333333334	3886.5850000000005	1744.8649999999998	2641.4883333333332
OR56A4	0.0	0.0	0.0	0.0
PMCH	0.0	1.1609933333333335	0.0	0.0
TMEM89	0.0	17.05003333333333	3.32067	0.0
C19orf71	11.082661666666667	2.3998583333333334	1.8009199999999999	11.416109999999998
CCDC159	12.414341666666665	3.647088333333334	5.65096	3.3211566666666665
RIPK4	0.4647833333333333	0.0749605	0.727039	3.0003421666666665
LRIT3	1.2613966666666667	0.09642800000000001	0.8925301666666666	0.0
SF3A3	103.31403333333333	124.23816666666669	40.625283333333336	51.7508
GRIN2A	0.5155816666666666	0.30551683333333335	0.5474333333333333	0.11954266666666664
URAD	0.0	0.0	0.0	0.0
ASB7	7.378768333333333	18.989683333333335	12.795998333333332	21.70413333333333
SH2D7	0.0	0.2815033333333333	0.0	0.0
TREX2	1.5685200000000001	3.701826666666667	33.857949999999995	0.0
MX2	4800.03	1846.3898333333334	945.9671666666668	1598.2933333333333
EP400	23.359116666666665	44.46993333333333	17.879066666666667	26.904699999999995
FAM46C	34.457883333333335	24.48625	19.601516666666665	18.13042833333333
COA5	118.61521666666668	97.09431666666666	178.5385	251.4055
UTP11L	446.0039999999999	382.2848333333334	199.14666666666673	157.8245
PSMG1	70.54706666666668	100.60565000000001	186.57566666666665	35.53988333333333
PRR14L	9.875318333333333	14.239466666666667	8.343095	6.050028333333334
KLRC4	0.0	0.0	0.0	0.0
ACSM5	7.23612	43.71120833333333	56.9033	2.6991973333333337
C10orf120	0.0	0.0	0.49870166666666665	0.0
IZUMO1R	0.0	0.0	0.0	0.0
SERHL2	3.95116	2.5039533333333335	0.423211	37.215716666666665
PCBP3	0.6183183333333333	0.16035816666666666	2.8531766666666667	6.616499999999999
PGPEP1L	108.37140000000001	41.61715	14.267645000000002	3.7181683333333333
SETD3	320.02833333333336	569.7691666666666	417.9341666666667	406.9671666666666
TNFAIP8L3	9.834396666666667	32.690266666666666	7.227728333333334	0.9846033333333334
ZNRF3	8.766706666666666	15.521201666666665	16.708413333333333	9.731676666666665
FBXL7	10.694833333333333	22.467205000000003	9.074371666666666	3.3142866666666664
TANGO2	98.57721666666667	122.61478333333332	42.799416666666666	234.438
SFXN4	69.98893333333335	46.04806666666667	40.69313333333333	5.84476
GKN2	0.0	0.0	0.0	0.0
FAM167B	4.924746666666667	11.057048333333332	28.103538333333336	0.7311966666666666
MRPL54	929.5095	671.9093333333334	913.8453333333333	1824.9633333333334
ZNF438	69.02658333333333	61.308483333333335	25.524466666666665	19.452516666666668
HMCES	173.5538333333333	218.63166666666666	93.40628333333332	24.535733333333337
PRR32	0.0	0.0	0.0	0.0
C11orf88	0.0	0.0	0.0	0.0
NDUFB1	6836.628333333334	5297.371666666667	6118.198333333334	3167.0116666666668
MARCH11	1.192915	0.0	0.0	0.0
KLHL25	16.71882666666667	29.739720000000002	24.274448333333336	11.731161666666667
FAM19A1	0.0	3.00235	0.0	0.47575166666666663
TRMT12	29.02181666666667	47.7502	63.17858333333333	39.205799999999996
GPR1	2.0724483333333334	0.4745163333333333	14.591535	5.5600233333333335
BMP8A	1.0568716666666667	2.06536	8.220685000000001	1.4745899999999998
ALYREF	126.37029999999999	150.37766666666667	119.51491666666668	141.6843333333333
FAM101B	55.73815	66.84163333333333	55.61375	67.11828333333334
EFHC2	0.8983310000000001	0.5092663333333333	1.1363993333333333	2.1852069999999997
NOG	13.344465000000001	15.603213333333334	12.86085	36.4782
UPP1	52.229076666666664	29.10038333333333	6.81449	5.570157833333334
IFNL2	0.0	0.0	0.0	0.0
OPCML	0.16639249999999997	1.122075	0.6695111666666668	1.2061149999999998
CMTM4	8.55204	16.840033333333334	6.343751666666666	28.64306666666667
TMEM50A	125.37920000000001	128.63778333333332	153.50416666666666	270.3186666666666
FIGLA	1.0831266666666666	0.0	0.0	0.0
ASCL2	1.0613983333333332	0.0	0.6348966666666668	0.0
TBK1	27.793499999999998	62.60381666666667	35.127966666666666	43.09741666666667
CBX6	1328.6166666666668	0.0	0.0	0.0
MACC1	0.0	0.0	0.09712683333333333	0.047241000000000005
ACSM2A	0.0	0.8267575000000001	1.2272948333333333	6.349875333333333
TBL3	84.1797	74.1184	85.62095	39.51405
PAPL	0.158227	0.0	0.0	0.0
KREMEN1	59.25071666666667	130.9924333333333	164.05378333333334	100.14141666666666
TRAIP	2.1167416666666665	1.0850368333333333	0.9323443333333333	2.1997295
CHEK2	1.8036650000000003	1.0960668333333334	1.7715183333333335	4.411558333333333
AIFM3	0.8487126666666667	2.678327833333333	1.1295761666666666	1.2920163333333334
KCTD16	0.31031916666666665	0.45687166666666673	1.3410419999999998	0.10402916666666667
B3GALT5	0.4893933333333333	0.0	0.0	0.9415376666666667
ZNF703	435.5935	404.0091666666667	459.91	214.78383333333332
SLC35F3	0.5427848333333333	9.735854999999999	0.5803253333333332	0.36767533333333335
KCTD8	9.185358333333333	9.259125000000001	5.362741666666666	0.42232833333333336
TUBA8	1443.0461666666667	789.6273333333334	1011.1595000000001	2264.1983333333333
EMILIN3	4.262015	1.1682333333333335	1.9755116666666666	0.0
OLFML1	19.37593	13.327616666666666	27.81571666666667	15.040653333333333
FAM162B	14.530733333333336	35.74406666666666	1.2385950000000001	0.0
RBM12B	13.774838333333335	12.504166666666668	21.96881833333333	0.0
CCR4	0.5209916666666666	0.12330100000000001	0.0	0.0
LIN9	4.990265	9.733171666666665	8.124738333333333	13.671321666666666
BTBD9	11.162103333333333	26.27665	15.2114	30.268316666666664
NUDT14	78.25985	33.03648333333333	36.03532333333334	23.034333333333336
ANKRD45	0.3499383333333333	1.09558	0.0	0.0
MAATS1	1.4414118333333337	0.48366333333333333	0.5528226666666667	0.0
FAM3B	2.2448	1.1014833333333334	0.4743833333333334	0.0
KIRREL	9.619523333333333	7.333243333333333	7.1519716666666655	13.075318333333334
IQGAP3	0.3426816666666667	0.19860150000000001	0.20009416666666668	0.9159758333333333
CNGA2	0.0	0.0	0.0	0.061221833333333336
TOB2	245.26733333333334	300.52983333333333	232.56433333333334	399.55466666666666
SCN5A	1.3803133333333333	3.021898333333334	2.8229563333333334	0.9348336666666667
ARSI	4.46418	3.3332349999999997	4.090935	7.381093333333333
C1orf64	0.6394566666666667	0.3642716666666666	0.0	1.558355
TTC32	67.61569999999999	121.35943333333334	94.0768	222.41650000000004
DNAH2	0.09409329999999999	0.2188054666666667	0.10010346666666665	0.03959305
SH2D1A	0.6918433333333334	0.0	0.5848783333333333	0.0
SDR42E2	0.0	0.0	0.34461333333333327	0.476615
PRKX	8.043603333333333	4.97343	10.359564999999998	31.9502
SETD8	40.70915	118.24624999999999	119.40494999999999	543.7945000000001
KCNH8	0.11991750000000001	0.3267461666666666	0.12918266666666667	0.0
SMTN	215.4585	166.69061666666667	165.64716666666666	102.16458333333333
NPW	0.0	121.32816666666662	0.0	0.0
PP2D1	0.0	0.17129333333333333	0.0	0.0
COA3	466.2981666666667	454.83083333333326	728.4541666666668	570.4711666666666
ST6GALNAC3	16.498638333333332	3.2518049999999996	0.0	10.124533333333334
PTP4A2	577.9261666666666	1184.305833333333	897.8306666666667	4211.69
ACTG1	2012.577166666667	994.4694999999998	1237.555	11.46402
TMPRSS2	19.151	0.0	0.8854945	5.769714833333334
DENND5A	54.79456666666666	72.8915	98.76651666666669	96.82311666666665
DIABLO	101.56061666666666	98.68316666666668	188.20483333333334	231.45766666666665
VPS33B	7.118154999999999	7.240258333333333	7.176281666666665	5.51223
TBX1	841.5733333333332	739.6782666666667	1158.4837333333332	477.7325000000001
ADAP2	1.74597	5.243765000000001	1.9387683333333332	11.130496666666666
FAM120C	2.9749683333333334	3.389193333333333	4.883965	18.13329
NIPSNAP1	8.969268333333334	9.088386666666667	1.3534899999999999	3.4752233333333336
OR4F6	0.0	0.0	0.0	0.0
CNTN2	0.6385856666666667	0.9348951666666668	0.7902036666666666	1.1816256666666665
LRTOMT	7.459233333333333	11.716014999999999	2.846473166666666	5.2878066666666665
OR10J5	0.0	0.0	0.0	0.0
KCNQ3	0.3365746666666667	0.16871916666666667	0.4940191666666667	0.19386116666666667
NR2C2AP	14.280235	11.514333333333333	5.648826666666667	12.034526666666666
CRELD2	27.290483333333338	28.770116666666667	24.15188333333333	19.3776
OR1D2	0.0	0.0	0.0	0.0
SCFD2	23.008799999999997	38.5043	34.343916666666665	32.252100000000006
UBE2F	20.56688666666667	24.6977	14.90019	240.554
GPR173	0.0	2.0918666666666668	0.0	0.0
PPP1R2	261.7588333333333	401.5466666666666	433.1416666666667	181.47766666666664
TSPYL2	149.44035	55.75031666666666	30.011200000000002	104.44399999999997
PGP	522.4356666666666	468.7941666666666	770.0295	437.9578333333334
C22orf46	8.555085	0.0	0.22858333333333333	0.0
DGAT2L6	0.0	0.0	0.17789166666666667	1.5214661666666667
IRAK1	69.902	169.85950000000003	58.591049999999996	148.85083333333333
CMSS1	39.392161666666674	85.051355	60.7746	57.46455
PCDH9	6.220226666666666	1.7393785000000002	1.7621583333333335	1.226177
OAF	84.30226666666665	42.942933333333336	54.03313333333333	23.489378333333335
ALDH1A3	13.720658333333333	9.20352	14.778861666666666	3.2382980000000003
HIST2H2AC	27.98568333333333	3.5295166666666664	198.65766666666664	18.978366666666666
KCNK12	3.0910650000000004	0.40646	0.6348925	0.4890716666666666
HIST2H2AB	5.499581666666667	3.132843333333333	0.0	3.8231483333333336
POU6F1	63.366949999999996	130.76836666666668	77.61141666666667	45.72061666666667
TM2D3	74.38825000000001	112.4282	81.62053333333334	47.61763333333334
TSSC4	257.5638333333333	258.46633333333335	114.04501666666665	57.18788333333333
SIX6	5.732575	0.0	0.2535366666666667	0.0
PRKD1	6.638631666666666	9.685355	4.250216666666666	7.967748333333334
CCSER1	0.7502358333333333	0.9983066666666666	2.5241749999999996	0.8819359999999999
ZDHHC23	2.1490066666666667	5.224522	2.9821833333333334	18.253841666666666
MROH7	26.27573666666667	3.428013333333333	8.889600000000002	0.9193991666666667
OR51J1	0.20057000000000003	0.0	0.0	0.0
SRPK3	386.51883333333336	242.00915	222.73283333333333	87.28445
GDF3	0.3431433333333333	0.8313578333333332	0.6931723333333334	0.0
IQCF2	0.0	0.0	0.0	0.0
SLIT3	28.956118333333336	6.771961666666667	18.624493333333334	34.84248333333334
EFNA5	4.964575	1.9251533333333333	1.3367466666666667	0.919375
HIST1H1B	0.0	0.0	0.0	2.652475
SPATA32	0.0	0.0	0.0	0.0
PKP3	0.0	0.0	0.0	0.0
MAP7D2	0.4203816666666667	1.0043616666666668	1.9941716666666665	2.937045
CSF1	41.73578333333334	36.7473	63.81341666666666	29.87131666666667
COLEC10	0.0	0.0	0.0	0.0
ACTRT3	2.974115	9.641586666666667	10.659413333333331	0.11499533333333334
PLA2G6	29.166953333333336	26.291466666666665	12.73218	89.36726666666668
MAML2	7.824523333333333	7.688415	8.710180000000001	11.436858333333333
OR4N5	0.0	0.0	0.0	0.0
SS18L1	26.14807833333333	24.90948333333333	27.60705	6.462841666666667
KCND2	1.4246283333333336	0.7008781666666666	2.2922298333333333	1.8665011666666667
TOP1MT	10.444895	15.671876666666664	20.517883333333334	51.29855
COPB2	65.89683333333333	100.49298333333333	102.80796666666667	240.732
LRRC19	0.229685	0.0	0.5801816666666667	2.1646883333333333
THAP7	172.07783333333336	163.73033333333336	160.31050000000002	82.34486666666668
KNTC1	2.418966166666666	0.9101673333333332	0.6018503333333333	0.10425716666666666
CCR10	15.298606666666666	23.608033333333335	2.4135299999999997	1.7582166666666665
NCMAP	2.978645	1.2954116666666662	0.8805183333333333	12.1683
BPIFC	0.0	0.6888543333333333	1.5671633333333332	0.10087666666666667
WDR27	5.354806333333333	5.106456666666666	0.9015733333333333	0.08629266666666667
TXNRD2	26.225333333333335	41.8037	25.028449999999996	37.265566666666665
FOXO4	222.4411666666667	386.62999999999994	358.96049999999997	609.6048333333332
POU3F2	0.0	0.23650666666666664	0.43940166666666663	0.4072616666666667
PTP4A3	1120.805	1325.5271666666667	1067.4885000000002	4047.093333333334
TMEM255B	1.84835	2.2539616666666666	3.873628333333334	8.728016666666667
PROS1	16.989970000000003	17.99135	16.480943333333332	29.831349999999997
GAST	0.0	0.0	0.0	0.0
NUTM1	0.0	0.0949605	0.08293033333333333	0.0
ZFP1	16.59105166666667	25.9075	29.325983333333337	72.87061666666666
CEND1	2.921116666666667	8.291723333333334	4.352105	13.451235000000002
C6orf58	0.0	0.0	0.0	0.0
DHRS7C	807.7398333333332	335.6575333333333	806.4968333333333	1024.8791666666666
DUSP8	77.38166666666667	82.51406666666666	68.87863333333333	87.68865
SOCS3	683.42918	29.224050000000002	18.046735	39.20016666666666
C17orf74	0.0	0.0	0.0	0.0
SLITRK6	0.35205	0.0	0.6016935	0.4592063333333333
LPAR5	1.7652750000000001	0.5697413333333333	0.25156016666666664	0.7037778333333334
XPOT	74.64143333333334	86.26028333333333	64.67795	67.38035
TMEM173	59.18855	31.606716666666667	28.76268333333333	14.940983333333334
PDE4B	29.067185	35.43103333333333	54.99586666666667	197.54283333333333
FAM19A3	0.0	0.0	0.39603499999999997	14.981323333333334
C14orf180	67.74815	40.78306666666667	40.075116666666666	13.5234
SNN	269.343	290.9046666666667	110.64571666666666	20.757671666666667
KCNH7	0.13296166666666667	0.0	0.0	0.2098941666666667
NELL2	0.940509	3.3318371666666664	1.9098023333333334	1.1827876666666666
MED12	42.63271666666666	53.161766666666665	55.09891666666667	64.64171666666667
SEPT9	135.13116666666664	57.76663333333334	87.53045000000002	54.020999999999994
ODF4	0.0	0.0	0.0	0.0
CDCA2	0.7667641666666666	0.34339666666666663	0.6138506666666667	0.25233833333333333
RALYL	0.0	1.9395333333333333	0.5404766666666666	2.4851050000000003
AMER1	15.787633333333334	14.936824999999999	12.287518333333333	12.164101666666667
ZBTB40	20.145516666666666	38.06391666666667	50.90326666666667	14.72245
HIST2H2BE	193.4551333333333	283.5605	326.2046666666667	47.04895000000001
CLDN6	0.0	0.6374766666666666	0.0	0.0
OR51M1	0.0	0.0	0.0	0.0
SEPT5	25.17653	34.69251666666666	15.312231666666667	18.401958333333337
EIF4ENIF1	42.639900000000004	56.48433333333333	52.16966666666667	94.74526666666667
LRRC26	0.8931283333333333	0.4183733333333333	2.235545	1.5578533333333333
SERINC4	20.423666666666666	16.47018333333333	9.206068333333333	17.868613333333332
RNLS	23.523785	23.69045	9.28832	37.055233333333334
FAM110C	0.0	0.0	0.0	0.0
ATL3	9.905191666666667	11.648066666666667	10.223071666666668	20.209483333333335
NDUFA12	1046.1716666666669	876.0098333333334	600.0743333333334	992.8791666666666
MGAT4EP	0.0	0.0	0.0	0.0
TCTE3	0.0	0.3170516666666667	1.0625283333333335	0.0
UBE2G2	116.23401666666666	273.3695	192.10433333333333	541.1248333333333
SATL1	22.22185	36.73133333333333	0.4151283333333333	0.0
OSBP2	5.591908333333333	7.624783333333333	3.8231933333333337	8.07357
B3GALT5-AS1	0.0	0.0	0.0	0.0
TUSC5	174.7471833333333	0.0	4.231916666666667	101.72011666666667
ZBTB7C	6.963178333333333	11.358136666666665	6.861169999999999	1.376288
APOO	96.46526666666666	136.95898333333335	104.49953333333332	30.657
PRR16	102.02899999999998	104.93996666666665	74.54446666666666	6.607316666666667
TMED9	185.28173333333334	291.903	167.02183333333332	280.28783333333337
DRD1	0.9949216666666668	0.7609668333333333	1.4848276666666667	0.09360733333333332
TMEM186	51.01650000000001	67.64561666666667	82.22333333333334	101.30245000000001
