	Human_Cerebellar_Cortex_Average_RPKM	Chimp_Cerebellar_Cortex_Average_RPKM	Rhesus_Monkey_Cerebellar_Cortex_Average_RPKM	Mouse_Cerebellar_Cortex_Average_RPKM
HLA-DQA1	3.2482016666666667	14.899873333333332	4.7030433333333335	5.732633333333333
COL27A1	120.70661666666666	114.54223333333333	88.97449999999998	12.322578333333333
GM2A	54.667683333333336	117.34966666666666	64.9403	283.7235
HIST1H2AI	0.0	0.40361500000000006	0.0	0.0
CLPSL2	0.0	0.0	0.0	0.0
S100A2	7.060816666666667	11.848033333333333	7.376899999999999	0.0
POU3F4	6.564868	4.120196666666667	10.028433333333334	16.742416666666667
CD47	135.45950000000002	195.34033333333332	181.9889333333333	265.07200000000006
TLE1	39.092016666666666	43.236983333333335	40.529916666666665	34.85443333333333
MAML3	44.08721666666667	69.81726666666667	60.60153333333333	30.103283333333334
HIST1H2AG	0.0	3.4171216666666666	1.1367749999999999	0.0
STRN3	51.45668333333334	68.35958333333333	84.38618333333334	231.94050000000001
CHRNG	0.11738866666666666	0.091279	0.0	0.0
MVB12B	27.756333333333334	39.97578333333333	42.42275	135.868
C6orf106	537.166	574.2821666666667	626.1166666666667	707.1638333333334
ZNF709	16.99938333333333	45.807433333333336	17.082060000000002	0.0
ADA	2.836678333333333	2.88579	14.531166666666666	3.388095
ARID5A	21.788945	15.168388333333333	32.855999999999995	33.67905
PATE2	0.0	0.0	3.0472099999999998	1.2465399999999998
PPTC7	33.538583333333335	59.75951666666666	52.599500000000006	203.03416666666666
KRT39	1.090695	95.91396666666667	0.0	0.0
TOMM20L	2.46526	2.349145	1.3993633333333335	0.0
NHLRC2	13.142539999999999	31.422183333333336	20.468836666666668	37.28853333333333
HIST1H2AD	5.2453883333333335	1.8463533333333333	0.9472883333333334	0.0
ZFP28	26.790833333333335	37.15926666666667	26.0681	26.019300000000005
KIAA1211L	9.225273333333332	53.9455	39.235751666666665	76.121
SCN8A	53.2449	80.93315	95.86716666666666	301.2496666666667
LAMB3	0.0	43.44538333333333	10.918716666666667	7.476283333333334
HIST3H2BB	32.087466666666664	30.87163333333333	12.720498333333333	0.0
TEX43	2.0847999999999995	0.0	0.6200383333333334	0.0
KPNA5	82.20706666666666	128.58383333333333	55.64273333333333	0.3013616666666667
ARHGEF12	140.57763333333332	174.28033333333335	142.43658333333335	161.20083333333332
HCAR1	0.0	0.0	0.3421716666666667	6.0813500000000005
PDLIM7	5.546581166666666	5.459806666666666	2.357458333333333	35.96913333333333
FLNA	98.68638333333331	90.83003333333333	131.921	110.91064999999999
TMEM26	0.0	0.706325	1.0536845	1.6006831666666665
SRGAP1	5.858263333333333	9.982425	6.82807	57.18841666666666
FAM3C	11.702346666666665	124.22038333333334	97.05228333333334	57.69383333333334
NOP9	33.798116666666665	47.660783333333335	53.56700000000001	33.32328333333333
SLC39A10	43.15305000000001	91.75683333333335	114.08938333333333	162.77633333333333
CASP4	8.141826666666667	12.155079999999998	2.96297	1.1208783333333334
AP2A1	275.18833333333333	265.76399999999995	304.5636666666667	514.4285
FUT11	39.974983333333334	78.99273333333335	56.09451666666666	66.62031666666667
ANXA4	9.847688333333334	21.155316666666668	13.687066666666666	13.157905
LAGE3	275.2431666666667	296.3693333333334	184.38616666666667	167.47316666666663
WDR5B	11.168965	20.69225	15.277285000000001	19.629833333333337
FAM163B	13.419468333333333	19.251965000000002	12.968548333333333	126.59645
WDR45	126.35013333333335	153.28233333333333	95.73975	199.61299999999997
METTL9	108.32656666666666	170.5368333333333	194.26333333333332	161.19333333333333
ZNF470	821.3393333333333	619.7096666666666	483.2846666666667	0.0
ZNF398	19.522716666666668	40.23588333333333	32.38999666666667	51.09888333333333
ZSCAN25	23.253449999999997	26.564166666666665	28.172200000000004	51.84465
ANXA6	127.71866666666669	87.06020000000001	143.69616666666667	175.70766666666665
GMFB	58.370016666666665	66.40724999999999	153.17385000000002	44.71355
SIGLEC15	0.0	0.0	0.0	0.0
ZNF420	116.32918333333335	238.227	166.43801666666667	35.06238333333334
ZMYM1	12.552071666666665	15.880855000000002	12.9736	34.77446666666667
DTHD1	0.6656788333333333	4.388679833333333	0.5676108333333333	0.177497
HIST1H4C	29.056461666666667	38.779083333333325	41.605183333333336	5.403696666666666
MAFG	46.54428333333333	43.89286666666667	105.8374	189.1045
KIAA1671	1.7009566666666667	8.893688333333333	5.651225	8.502883333333335
KRT35	0.14664333333333335	0.0	0.0	0.0
IGF2R	18.881116666666667	33.34118333333333	46.58066666666667	66.43663333333335
GAL3ST4	7.829158333333333	15.242196666666667	8.694798333333333	4.768058333333333
DYNC1H1	414.2488333333333	429.1701666666666	542.8493333333334	500.09
SLC6A17	155.23783333333333	228.76966666666667	234.08216666666667	557.8001666666668
IFNL3	1.3304349999999998	0.41089833333333337	0.0	0.0
PCBP2	668.1584999999999	685.0095	362.8795	741.3026666666668
ZGPAT	160.51733333333334	173.82233333333332	216.38583333333335	280.4066666666667
SLC25A29	115.36476666666665	106.59275000000001	196.34616666666668	93.15471666666667
PGAP1	18.931683333333336	35.42775	42.693533333333335	17.102700000000002
SRC	31.866983333333334	38.2854	51.31093333333333	108.18536666666667
PCNXL3	54.409383333333324	51.7549	59.510933333333334	89.17496666666666
ADAM32	2.0452038333333333	6.833154999999999	1.7466125000000001	1.0192035
ACSL5	5.959196666666666	5.182221666666667	1.1800051666666667	32.95336666666667
LRRC8B	10.424483333333333	32.3413	30.838266666666666	84.8158
ABCB8	75.44171666666666	54.938116666666666	29.0835	122.53925
HIST1H3J	0.0	0.0	0.35704	0.0
SND1	141.0795	149.3116666666667	134.31583333333333	109.02861666666666
SULT1A2	10.02792	4.339406666666666	1.7862499999999997	68.59753333333333
NEK5	0.10671499999999999	0.833738	0.0	1.4089208333333332
PSMD12	97.90956666666666	100.01111666666667	116.95808333333333	228.71900000000002
GPR123	14.334863333333331	6.7625649999999995	4.3527	84.2624
PIWIL2	3.536221666666666	4.799633333333333	0.3884221666666667	2.331636166666667
MIRLET7BHG	15.696166666666665	3.56751	0.0	4.981883333333333
NOL4L	47.21001666666666	55.221533333333326	80.13848333333333	40.7859
CYSRT1	22.77925	11.102966666666667	0.0	0.0
SLC22A4	10.310655	6.146834999999999	13.146466666666667	101.19876666666666
ENTPD4	71.76643333333332	68.90216666666667	105.43778333333334	206.53016666666667
C1D	26.96763333333333	12.147181666666668	27.86345	205.0901666666667
TBC1D9B	200.62483333333333	201.54599999999996	162.08933333333331	329.672
OR1J2	0.0	0.470795	0.0	0.0
HIST1H4J	0.0	4.902143333333334	9.48234	0.0
SLC2A7	0.0	0.0	0.23040249999999998	0.0
SERPINA1	5.178353833333333	8.314726666666667	60.206500000000005	1.7070866666666669
TPSB2	0.0	0.0	0.0	0.0
KANK2	11.410089999999999	13.675988333333335	46.5839	150.5593333333333
GTF2E2	56.56613333333333	67.27795	96.09028333333333	51.44898333333333
GUCA2A	0.0	0.0	0.0	0.0
RAD54B	8.676841666666666	9.599815	8.854375	4.020771666666667
SYNGAP1	0.809306	116.45133333333335	115.28755000000001	126.23816666666666
FITM2	39.0631	49.62408333333334	64.81193333333334	110.41578333333332
BLM	21.254616666666667	13.559216666666666	30.839583333333337	13.070016666666668
DDI2	10.453449999999998	21.05985	18.35610666666667	64.85885
SVIL	6.234818333333334	9.438436666666666	13.5762	25.85666666666667
TRIM33	60.19005000000001	94.16211666666668	61.81133666666667	88.39274999999999
LRP10	34.45525	72.23863333333334	59.483583333333335	137.99033333333333
PELI1	120.12053333333331	93.96995	50.24426666666667	94.02639999999998
ZNF655	67.86163333333333	84.86103333333334	14.714016666666666	35.78116666666667
MRPL21	201.38266666666672	75.00051666666667	77.3458	149.4005
LYPD2	0.0	0.0	0.0	3.3477216666666667
UAP1L1	5.732643333333333	5.335841666666667	6.250925000000001	50.86848333333334
FBXL22	0.6466316666666667	0.781395	11.10819	21.065381666666667
ZNF786	29.658215	36.714666666666666	17.54345166666667	19.682755
SLC22A5	59.74698333333333	79.34538333333334	67.53658333333333	32.779066666666665
DACT3	47.28801666666667	56.21941666666667	79.15333333333334	131.64016666666666
ADARB1	137.49383333333333	229.0483333333333	236.38649999999998	477.9405
HTT	59.35656666666666	176.20533333333333	108.1169	118.45483333333334
C5AR1	4.082995	5.3154216666666665	12.242405	2.09028
CYP2B6	0.0	0.0	1.331515	0.0
HIST1H3D	6.15006	18.81468333333333	1.8704916666666669	1.82115
DCHS2	1.063778	1.6455483333333332	3.384648333333333	3.19509
VEPH1	6.643211666666667	0.09998183333333333	0.2318375	0.2267635
FABP12	0.0	0.6237216666666666	0.0	0.0
SHPK	23.303183333333333	29.669583333333335	13.500160000000001	12.799616666666665
IPP	14.082833333333333	26.743583333333337	33.47875	38.43848333333333
OPALIN	41.273265	56.75423333333333	54.05169999999999	14.226311666666666
OR13G1	0.0	0.0	0.13502633333333333	0.0
MAP3K5	78.78656666666666	42.622166666666665	55.35308333333334	50.619866666666674
C16orf47	0.0	0.0	0.0	0.0
HNRNPAB	252.3938333333334	229.34016666666662	247.8205	284.5265
STMN3	1716.5166666666667	1729.43	1653.5383333333332	2659.18
COL13A1	17.183066666666665	18.833633333333335	0.331123	0.09473283333333334
SLC2A10	0.0	2.2099016666666667	15.375589999999997	6.457771666666666
RPF2	63.29171666666667	63.536449999999995	9.777721666666666	55.16311666666667
SLC28A3	0.0	0.0	0.0	1.2689433333333333
MIB2	170.89666666666665	193.22933333333333	221.99283333333335	189.58516666666665
OR6Y1	0.0	0.0	0.0	0.15016616666666666
MYO5A	95.2672	128.4989833333333	128.08018333333334	322.0345
C5orf56	621.1891666666667	303.0726666666667	421.8896666666667	0.0
ATG7	20.486683333333335	20.647783333333333	30.790333333333336	6.596211666666666
SIPA1L1	127.21900000000001	184.96616666666668	128.5982333333333	139.21016666666665
TTC30A	5.591898333333334	20.784266666666667	19.322816666666665	13.70896
ELANE	2.1445250000000002	0.5180033333333334	0.0	0.39901500000000006
RAB40C	127.73899999999999	110.22736666666667	70.7885	97.22834999999999
PIGN	7.227358333333334	12.325755000000001	6.899584999999999	11.761836666666667
COL4A6	0.13463516666666667	0.46671766666666675	0.8442211666666667	2.45316
HHLA3	74.21171666666667	15.035716666666668	0.0	2.2372166666666664
TOPORS	41.119933333333336	67.95216666666666	55.842301666666664	58.42791666666667
BCO2	15.967393333333334	26.63528333333333	9.646315	3.3798533333333336
KCNMB2	4.696431666666666	13.413364999999999	8.324256666666665	11.667373333333332
ENTPD6	185.35666666666665	112.7521	142.73283333333333	67.27076666666666
DMBX1	0.0	0.0	0.7543936666666667	3.149333333333333
OR11L1	0.0	0.14049916666666667	0.19229666666666667	0.163463
ENPP1	0.9959124999999999	1.3603801666666666	4.327691666666667	13.522496666666667
CCDC154	10.497823333333335	21.435483333333334	26.622566666666668	0.2037766666666667
FAR1	87.67655	149.7445	101.62143333333331	131.89933333333332
C5orf42	26.39548333333333	41.320233333333334	35.098166666666664	47.60346666666667
ZNF841	152.6051666666667	447.41116666666676	538.7686666666667	1484.6973333333335
MFAP5	0.0	0.0	0.0	0.9325816666666666
MYH6	0.060164833333333334	0.6571778333333333	2.6911565	6.067621666666667
ZNF615	71.7144	84.49399999999999	34.11455	0.0
CXorf40A	175.08616666666663	332.492	32.26066666666667	101.81505
CDC42SE1	109.6493	134.80499999999998	89.53783333333332	101.81186666666667
SERPINB2	0.0	0.14054216666666666	0.12421549999999999	0.0
DPP4	0.06532766666666666	0.7782545	1.9078591666666667	1.4728676666666667
SERPINB13	0.0	0.0	0.12862216666666668	0.0
PDCD1LG2	0.2677083333333333	0.6052583333333333	1.7142991666666667	0.19584
ZNF433	495.2991666666667	263.00116666666673	0.0	0.0
DNAH10	5.014408333333333	7.830198333333333	0.7438378333333334	1.9370466666666666
OR51C1P	0.0	0.52693	0.0	0.28651
SPTAN1	848.7133333333335	923.4403333333333	953.4763333333334	1148.6866666666667
NMB	37.22056666666666	35.4306	35.22493333333333	48.024166666666666
PARVA	17.75055	23.853841666666668	19.052366666666668	106.13071666666667
KLHL14	0.17066	0.17162666666666668	0.16970666666666667	3.638501666666667
FAM114A1	8.211055	6.275901666666666	2.6111433333333336	7.870023333333333
RPE	38.528666666666666	61.760483333333326	51.58211666666667	39.05558333333334
PHF2	110.54043333333333	92.45830000000001	85.57870000000001	130.74383333333333
RPS26	9.476431666666667	234.68999999999997	656.695	575.889835
PSAP	2006.305	1954.8100000000002	2537.155	4268.721666666667
S100A10	37.84907666666667	109.15565	103.67899999999997	125.72431666666667
CFAP43	1.7302551666666666	5.276481666666666	7.6657666666666655	4.0221116666666665
LHFPL5	1.3484800000000001	6.2316850000000015	3.2288833333333335	53.739216666666664
RPL37A	7746.536666666667	4982.901666666668	496.7583333333334	1163.24
HOXC6	0.0	0.29086666666666666	0.23513166666666666	3.134631666666667
TXNRD3	7.073738333333332	19.041066666666666	8.071029999999999	11.79005
CFD	0.9997183333333334	106.36735	55.896433333333334	0.0
C9orf173	0.7705099999999999	1.3154700000000001	0.0	0.213805
MCMBP	65.45321666666666	78.15023333333333	51.68605	67.88618333333334
EME2	46.286049999999996	51.75753333333333	13.039966666666666	39.210550000000005
KLHDC1	14.192616666666668	19.26305	18.527325	16.460306666666668
ZNF81	0.0	138.198	0.0	0.0
TAF13	102.41449999999999	185.984	35.60821666666667	87.38201666666667
ZNF780A	13.73445	18.989155	23.245766666666665	34.24498333333333
ATAD3A	20.9148	19.705283333333334	53.98638333333333	84.26423333333334
OR52M1	0.0	0.28158649999999996	0.202635	0.0
FAM118B	27.714683333333337	41.51473333333333	33.46703333333334	55.152133333333325
CCDC180	26.85811666666667	13.517983333333333	0.9663096666666666	0.6683061666666666
SLC9A8	26.080116666666665	48.2216	35.593466666666664	97.00436666666667
OCLN	7.349746666666667	21.54703333333333	6.6133016666666675	49.80746666666667
C4orf22	3.3333	5.736048333333334	0.0	1.5133466666666668
HIST4H4	13.383218333333332	24.076233333333334	10.939461666666666	2.308031666666666
FAM212B	22.536066666666667	19.498549999999998	88.16995000000001	46.92698333333333
GPAA1	223.4521666666667	229.77700000000002	206.98366666666666	118.344
ADAMTSL2	8.738850000000001	30.12335	15.279451666666667	4.399528333333334
SGTB	41.952200000000005	61.83358333333334	43.51075	84.72071666666666
ZNF790	18.251216666666668	28.844066666666667	38.651783333333334	37.062949999999994
FAM49A	29.95195	64.06661666666668	19.800883333333335	75.35946666666666
MYO1C	30.040766666666666	27.375799999999998	16.115433333333332	35.8015
NKIRAS1	164.8721666666667	163.1498333333333	383.30733333333336	537.3945
MEIG1	5.163571666666667	34.506856666666664	16.421133333333334	14.006483333333335
SLC22A12	0.11658933333333332	0.172709	0.7086946666666666	1.9709821666666667
KIF13B	9.136076666666666	15.988621666666667	34.42763333333333	51.19996666666666
NRAP	0.1332025	0.19296083333333333	0.24342633333333333	0.6411908333333333
ADH5	104.1395	141.81816666666666	148.70016666666666	200.77233333333334
SLC22A6	2.1259259999999998	5.293638333333333	16.52772	14.874286666666668
HIST1H2BK	11.614085000000001	71.65388333333333	25.27163333333333	0.0
TEAD4	11.838058333333334	11.984733333333333	11.823633333333333	12.757583333333335
SPG7	179.7885	127.54366666666665	190.42333333333332	131.92249999999999
HRNR	0.0	3.6367833333333333	0.0	0.0
IFNA1	0.345065	0.25922166666666663	0.0	0.0
HES5	10.961509999999999	11.261278333333335	6.01335	23.111216666666667
ERO1L	24.224283333333336	43.938649999999996	32.71595833333333	45.172216666666664
ZNF347	22.152766666666665	30.506999999999994	12.438191666666667	41.09138333333333
PLCG2	1.5725794999999998	3.7738483333333335	3.7513850000000004	5.837835000000001
FCHSD1	7.443993333333334	19.167811666666665	4.84775	6.5625849999999994
AADACL2	0.0	0.0	0.0	0.0
S100A6	2575.8483333333334	915.7461666666668	298.1331666666667	185.85066666666668
RPL12	890.9558333333333	0.36175	0.9945966666666667	1.0823816666666666
DNM3	151.73495	256.36550000000005	239.50463333333332	272.2675
MPZL1	30.45135	43.252250000000004	92.27061666666667	59.56115
VPS13A	27.546400000000006	24.144816666666667	29.692750000000004	40.68015
MBP	2088.960833333333	1380.7631666666666	1751.4348333333335	3143.635
ELOVL2	29.827830000000002	80.3652	69.65845	77.1992
LEKR1	0.0	0.0	0.0	13.33695166666667
C1orf122	235.80766666666662	208.1788333333333	291.67333333333335	167.07400000000004
PCDH20	2.2708014999999997	1.5190496666666666	5.618046666666667	24.669316666666663
CLEC9A	3.4001816666666667	8.611761666666668	0.21755833333333333	0.0
KEL	2.55184	1.904612	0.564777	1.448221
NOL8	31.583816666666664	41.97423333333333	47.900866666666666	36.65886666666666
IRAK4	5.276334999999999	13.370916666666668	12.840098333333335	5.03929
CCDC151	10.601525	3.3874365	34.8191	7.898005
DLGAP2	1.0204453333333332	2.1086058333333333	3.5910883333333334	9.233681666666667
MRPL42	65.33915	83.10653333333335	96.42580000000002	648.7284999999999
ENTPD7	6.056491666666667	6.081236666666666	7.800196666666667	20.102416666666667
ZNF335	86.02298333333334	82.12223333333333	139.20499999999998	83.98304999999999
ZNF560	0.42105	0.0	1.0280933333333333	18.652683333333332
RPS4X	2992.0916666666667	470.1496666666667	189.726	484.3376666666666
MAK16	22.398283333333335	24.361216666666667	21.9062	61.87033333333333
ZNF667	59.53993333333333	63.323550000000004	40.913	41.985049999999994
AVPR1B	0.963955	1.529342	0.8008638333333332	0.11310716666666666
SIRPA	403.6013333333333	567.9006666666667	881.049	811.8805000000001
DSCR8	0.0	0.0	0.0	0.0
GRK6	40.942616666666666	35.99426666666667	34.74511666666667	91.81803333333333
PRIM1	34.742916666666666	61.65768333333333	27.71315	34.81391666666667
MARCH5	74.9611	65.40256666666666	60.96725	256.1225
AKR1B10	0.0	0.0	10.0883	1.97621
CYP2A7	0.132281	1.474906833333333	1.9532751666666668	0.0
CD2AP	26.222350000000002	43.63595	25.16146	59.370599999999996
NUP62CL	0.302795	0.25758166666666665	4.640663333333333	2.0072983333333334
SFI1	128.24683333333334	150.58833333333334	46.857049999999994	115.02608333333335
TMPRSS11F	0.0	0.0	0.0	0.0
ADH4	0.0	0.0	0.1558825	0.2944285
OR2T6	0.0	0.0	0.0	0.0
ZNF248	28.280666666666665	56.881116666666664	32.11685	72.5723
CHSY3	0.18254	0.720863	0.8857900000000001	3.9717033333333336
LPAR1	120.81169999999997	87.33318333333334	85.10988333333334	98.78616666666666
MB	0.0	0.71118	0.6087250000000001	5.477053333333333
OR2L3	4.374765	3.427528	0.5463133333333333	0.0
HIBCH	29.189149999999998	30.457166666666666	80.66793333333335	44.418299999999995
ZNF770	99.40578333333333	207.95649999999998	163.8065	88.5867
HMGN5	10.219126666666666	21.239433333333334	22.27564	44.15423333333334
MIER1	40.5633	59.24436666666667	62.40436666666667	71.50601666666667
MAN1A2	57.31401666666667	84.57111666666667	48.27048333333334	73.61256666666667
SVIP	73.30781666666665	66.99956666666667	91.51826666666666	156.85216666666665
DDRGK1	213.21766666666664	260.194	157.47166666666666	218.34116666666668
TFDP1	101.8359	89.26261666666666	180.20016666666666	138.03776666666667
ZNF334	433.5506833333333	258.5126166666667	147.9118	310.32933333333335
HSD17B11	127.99363333333332	27.2517	19.792513333333332	139.57299999999998
SZT2	38.3076	48.99778333333334	67.14408333333334	58.13321666666667
SULT1C2	1.33064	2.0214833333333333	0.8139533333333334	0.0
RPS6KL1	50.05546666666667	52.391999999999996	78.85279999999999	66.46836666666667
TUBB3	700.4131666666666	731.6573333333332	1134.9838333333335	1318.742
CACNA1E	9.801615	29.488416666666666	29.662916666666664	32.898316666666666
QRICH1	189.47866666666664	259.3478333333333	168.10616666666667	232.78549999999998
DDX42	177.87166666666667	267.46733333333333	199.19000000000003	157.76066666666665
RPL23A	487.798	2.4921116666666667	0.0	0.5682316666666667
SLC29A3	9.711061666666666	23.840716666666665	15.767883333333335	59.18355
CTC-490E21.13	0.0	0.5872116666666667	7.938375	0.31960333333333335
STYX	4.9328916666666665	9.877256666666666	6.591208333333332	0.0
UBL5	2487.356666666667	1750.43	1350.255	37.00825
HELZ	27.91645	43.13046666666667	42.509949999999996	52.33195
TMEM116	22.117866666666668	6.348573333333333	2.26622	3.4697516666666672
UCKL1	210.76416666666668	179.64766666666665	216.37533333333337	79.27766666666666
CARD11	1.85476	4.0728833333333325	0.892792	0.31188533333333335
PEG3	117.16775	230.85833333333335	160.16738333333333	484.6691666666666
SDAD1	48.83486666666667	85.85315000000001	52.180949999999996	28.67495
ZKSCAN8	37.29623333333333	91.67148333333331	65.29843666666666	40.42933333333334
FAM109A	7.594598333333334	18.048213333333333	9.48919	63.630766666666666
HYLS1	69.34408333333333	72.57713333333334	72.75445	42.930933333333336
MYL4	0.0	0.263695	0.4950966666666667	2.941143333333334
HOXC4	0.0	0.0	0.3742376666666667	30.002021666666664
ASNA1	269.28950000000003	242.2885	343.272	450.6758333333333
ASPH	51.659333333333336	71.48848333333332	76.39506666666666	91.79548333333334
SPRED2	39.828183333333335	42.47011666666666	61.23718333333333	138.07891666666666
WWP2	46.39308333333333	48.82096666666667	50.57755	60.59081666666666
GFPT1	26.556216666666668	42.636100000000006	54.27236666666667	75.89478333333334
UVRAG	45.651183333333336	49.97130000000001	42.474783333333335	54.70735
TMEM207	0.0	0.0	0.0	0.0
ITSN2	25.76663333333333	24.849383333333332	23.019583333333333	52.38286666666667
NTRK1	0.25450500000000004	1.0143356666666667	0.05890366666666666	5.120664499999999
MGEA5	368.01050000000004	420.8378333333333	24.660666666666668	282.2621666666667
TCAF1	19.189583333333335	133.9555	163.25896666666668	438.9663333333333
TXNRD1	0.0	0.0	0.0	0.0
ZNF583	23.461766666666666	37.67028333333334	22.146383333333333	15.043276666666666
ZNF568	38.373416666666664	40.066	37.46515	15.751683333333332
TPM2	104.66661666666666	106.98671666666667	87.13871666666667	19.863546666666668
RTP2	0.0	0.31849666666666665	0.0	0.8310266666666667
SH3BGRL2	74.99303333333333	125.83414999999998	106.45308333333332	133.40126666666666
ANKRD35	14.884115000000001	7.893966666666667	20.8732	22.887183333333336
B3GNT6	0.0	0.0	0.763105	0.7994616666666667
YTHDF2	125.403	178.21283333333335	137.6573333333333	118.46916666666668
TMA16	32.875550000000004	28.530733333333334	12.561776666666667	65.03443333333333
HLA-DRB5	13.014258333333332	64.40238333333332	17.042878333333334	0.0
ATL1	147.12383333333335	183.75633333333334	130.41416666666666	221.6681666666667
CNGA1	0.0	0.6811183333333334	0.0	0.38843500000000003
C1orf228	6.915543333333333	17.82715	6.827794999999999	0.5988481666666666
GPN1	39.24973333333333	53.52845	43.276999999999994	42.06916666666667
PLN	2.543416666666667	9.0923	2.2734833333333335	8.193516666666667
ITGBL1	7.130283333333334	9.072633333333334	10.672141666666668	4.181538333333333
ZNF511	42.506750000000004	36.36903333333333	54.93639999999999	50.16558333333333
WDHD1	5.660348333333332	4.701703333333334	6.996326666666666	14.331183333333334
DDX39B	60.69875	839.326	705.6986666666666	608.8086666666666
SLC34A3	0.5395116666666667	2.8097133333333333	1.2585308333333334	3.497092166666666
RD3	0.0	0.6023483333333334	0.8794533333333333	0.0
SH2D1B	0.0	0.0	0.0	1.6497
NUDT16	81.36136666666667	65.02635	160.7661666666667	43.23943333333333
TLK1	52.19971666666666	67.21085000000001	82.34878333333333	85.85958333333333
LRBA	18.025850000000002	29.757383333333333	20.213955	46.04955
ZNF536	68.27635	93.98798333333332	91.82521666666666	65.14771666666665
MMP17	10.660338333333334	2.9860383333333336	8.747198333333333	118.01926666666664
BAZ1A	6.249936666666667	11.163506666666665	8.874063333333332	1.3195720000000002
AKR1C4	0.0	0.5549233333333333	0.0	0.15119833333333332
COPS8	94.29586666666665	158.7805	119.87225	143.78333333333333
CCDC69	14.192046666666668	22.45277333333333	78.3793	8.511784999999998
MDM4	34.72443333333333	60.6586	55.225199999999994	127.6105
RYR2	48.28431666666666	51.488566666666664	85.3977	106.36736666666667
KLHL9	88.61613333333334	131.65616666666665	112.39688333333334	245.20166666666668
FAM3D	0.32608	0.0	0.0	0.0
NCOA6	140.30383333333336	153.91583333333335	133.44483333333332	133.69683333333333
STK39	65.43573333333333	58.19575	30.2229	96.69351666666665
TAT	0.14231233333333335	1.3593648333333332	0.0	0.38831816666666663
OR8B4	0.0	0.0	0.0	0.0
C6orf89	63.36585	100.27275000000002	136.95638333333332	243.4701666666667
CALM1	4456.838333333334	4897.923333333333	4284.503333333333	5586.428333333333
FAM19A2	7.062706666666667	9.474868333333333	18.137050000000002	31.717995000000002
TTC37	148.86283333333336	138.5615	111.36778333333332	41.2518
PAPSS2	4.0042816666666665	11.396395	3.939666666666666	18.150033333333337
SLC9A6	77.91818333333335	106.81736666666666	84.21261666666666	178.58249999999998
ABCA4	0.2372405	0.282977	0.3011621666666667	8.409761666666666
IPO9	80.13348333333333	103.37081666666667	95.7095	246.00133333333335
GPX6	0.0	0.0	0.22546833333333335	0.0
CEP290	26.326616666666666	24.832266666666666	19.015716666666666	22.126099999999997
GLMP	27.696533333333335	45.85328333333333	46.13851666666667	170.0905
FAM179B	46.444916666666664	60.972583333333326	68.36798333333333	62.62881666666667
DLL1	9.290021666666666	14.437415	14.374216666666667	13.565149999999997
ANKRD13B	118.31593333333335	91.03836666666666	141.90599999999998	131.97916666666666
ECI2	68.92968333333334	99.81826666666666	76.99435	84.81676666666668
UNC13B	43.957300000000004	3.1388700000000003	46.864533333333334	15.092149999999998
C19orf45	6.831475	0.6707033333333333	5.768419999999999	1.2193666666666667
LDB1	182.53999999999996	242.4201666666667	183.0811666666667	306.4303333333333
PPP1R14C	6.153996666666667	7.9155066666666665	14.290233333333333	39.64266666666666
CTR9	50.5684	71.11256666666667	73.16491666666667	96.32606666666668
SMOC1	21.846898333333332	27.4782	35.85695	23.273545
F5	0.7010649999999999	1.8101403333333332	1.4756503333333333	13.476537666666665
MSRB1	60.82663333333334	59.56913333333333	70.13218333333333	185.66049999999998
LRRTM3	40.88815	124.62456666666668	64.62918333333333	167.09033333333332
ZNF652	21.4892	37.49796666666667	26.245733333333334	74.86355
SMURF1	26.156283333333334	31.87125	20.172866666666668	38.568333333333335
GPATCH3	42.26175	43.28053333333333	34.46055	21.785066666666665
CDC42BPB	155.48083333333332	154.55316666666667	155.92933333333335	179.81666666666663
PLXNB3	81.81591666666667	99.76131666666667	61.42468333333333	47.16511666666667
RPL10A	1906.7683333333334	1742.09	1411.765	1.4068933333333333
COLGALT2	52.59153333333333	51.25683333333333	16.080905	12.658958333333333
EPS8L3	0.10678933333333333	0.0	0.0	6.45123
EGFL6	0.0	0.0	0.8983486666666667	4.332202833333333
SYCP1	0.1966041666666667	0.16126266666666667	0.5058961666666667	30.085433333333338
APCDD1L	2.0909	0.0	0.0	0.0
RCSD1	4.02376	10.265713333333332	14.255886666666667	12.249676666666668
RASSF9	0.24702999999999997	1.2387353333333333	2.6870066666666665	10.22002
FAM169A	55.707466666666676	96.22271666666667	78.17156666666666	94.18186666666668
GRIN3A	0.4453559999999999	0.8850185	32.02928166666667	41.5352
MUC2	0.0	0.0	0.0	0.5801818333333334
CNOT7	121.74000000000001	44.497800000000005	120.98346666666667	187.69866666666667
TMEM184B	158.61149999999998	163.33216666666664	173.4675	226.42099999999996
MTOR	55.71215	70.16348333333333	78.73133333333334	112.605
SCAMP5	480.2008333333333	546.7948333333334	534.4629999999999	611.2891666666667
ZNF521	383.59633333333335	394.41366666666664	338.51516666666663	182.85333333333332
ALPK2	0.0	0.1424665	0.40432333333333337	4.337927
BRINP2	5.6674549999999995	22.8245	21.73926666666667	64.51585000000001
MAGEB3	0.0	0.44770166666666666	0.0	0.0
LRIG2	17.076488333333334	19.3539	22.118433333333332	68.60983333333333
PNP	42.07335	41.51115000000001	0.0	25.9105
PAX9	0.0	0.28937083333333335	0.0	0.0
LRRC10	0.0	0.166114	0.19261000000000003	0.581015
